,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.280000E+02,1.603428E-01,8.723210E+01,1.004000E+02,1.939858E-01,1.026017E+02,8.650000E+01,2.438548E-01,1.164777E+02,7.740000E+01,3.221917E-01,1.292251E+02,7.060000E+01,4.620338E-01,1.399893E+02
gammam,7.600000E+01,4.724422E-01,1.297620E+02,8.130000E+01,3.093532E-01,1.231860E+02,8.850000E+01,2.268428E-01,1.141934E+02,1.005000E+02,1.773674E-01,1.038189E+02,1.258000E+02,1.451919E-01,9.166358E+01
gammamRNA,7.340000E+01,5.155807E-01,1.367360E+02,7.930000E+01,3.327624E-01,1.275899E+02,8.690000E+01,2.402121E-01,1.159347E+02,9.890000E+01,1.850405E-01,1.032785E+02,1.237000E+02,1.494688E-01,8.937724E+01
gammad,8.580000E+01,2.390814E-01,1.193309E+02,8.590000E+01,2.401322E-01,1.189445E+02,8.610000E+01,2.426770E-01,1.180141E+02,8.630000E+01,2.488448E-01,1.158219E+02,8.690000E+01,2.638443E-01,1.108044E+02
alphaass,1.156000E+02,1.671225E-01,9.491290E+01,9.640000E+01,2.007939E-01,1.069788E+02,8.560000E+01,2.494506E-01,1.175198E+02,7.830000E+01,3.244614E-01,1.266785E+02,7.270000E+01,4.555679E-01,1.337468E+02
alphadiss,7.320000E+01,4.594061E-01,1.333973E+02,7.900000E+01,3.176978E-01,1.257982E+02,8.700000E+01,2.399195E-01,1.158845E+02,9.960000E+01,1.908062E-01,1.044388E+02,1.245000E+02,1.576183E-01,9.111078E+01
phi0,1.286000E+02,1.599464E-01,8.699066E+01,1.008000E+02,1.929776E-01,1.022416E+02,8.690000E+01,2.417003E-01,1.160027E+02,7.780000E+01,3.176313E-01,1.286697E+02,7.090000E+01,4.512238E-01,1.394773E+02
f1,1.289000E+02,2.722035E-01,5.831724E+01,1.046000E+02,2.508384E-01,8.076238E+01,9.160000E+01,2.441082E-01,1.032486E+02,8.290000E+01,2.497264E-01,1.265941E+02,7.650000E+01,2.723234E-01,1.508948E+02
f2,8.610000E+01,2.457986E-01,1.168919E+02,8.610000E+01,2.458017E-01,1.168955E+02,8.610000E+01,2.458023E-01,1.169064E+02,8.610000E+01,2.458168E-01,1.169736E+02,8.590000E+01,2.459290E-01,1.174311E+02
f3,8.610000E+01,2.453263E-01,1.169103E+02,8.610000E+01,2.499075E-01,1.168005E+02,8.570000E+01,2.676399E-01,1.163754E+02,8.430000E+01,3.428052E-01,1.145867E+02,7.780000E+01,8.017338E-01,1.035688E+02
f12,8.650000E+01,2.688049E-01,1.109949E+02,8.650000E+01,2.687439E-01,1.110095E+02,8.650000E+01,2.683043E-01,1.111095E+02,8.640000E+01,2.653623E-01,1.118080E+02,8.610000E+01,2.464464E-01,1.167158E+02
f13,8.600000E+01,2.382625E-01,1.168353E+02,8.610000E+01,2.389818E-01,1.168372E+02,8.610000E+01,2.414343E-01,1.168632E+02,8.610000E+01,2.500816E-01,1.169283E+02,8.650000E+01,2.848537E-01,1.171024E+02
f23,8.610000E+01,2.458002E-01,1.168990E+02,8.610000E+01,2.458101E-01,1.168991E+02,8.610000E+01,2.458759E-01,1.168984E+02,8.610000E+01,2.463116E-01,1.169012E+02,8.620000E+01,2.493283E-01,1.169131E+02
