,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.150000E+01,4.633895E-01,5.281472E+01,5.350000E+01,6.325857E-01,6.754432E+01,4.390000E+01,9.405999E-01,7.898206E+01,3.700000E+01,1.574884E+00,8.405647E+01,3.170000E+01,3.269445E+00,7.566694E+01
gammam,3.170000E+01,5.388075E+00,5.653372E+01,3.430000E+01,2.709283E+00,7.387632E+01,3.730000E+01,1.653654E+00,8.162673E+01,4.040000E+01,1.131281E+00,8.356729E+01,4.360000E+01,8.345230E-01,8.215116E+01
gammamRNA,3.350000E+01,3.045208E+00,7.283324E+01,3.910000E+01,1.310825E+00,8.331197E+01,4.540000E+01,7.344789E-01,7.936913E+01,5.340000E+01,4.791851E-01,6.972680E+01,6.740000E+01,3.475306E-01,5.742180E+01
gammad,3.960000E+01,1.138789E+00,8.902489E+01,3.960000E+01,1.146605E+00,8.870956E+01,3.950000E+01,1.165688E+00,8.795296E+01,3.940000E+01,1.213546E+00,8.612955E+01,3.910000E+01,1.339510E+00,8.179902E+01
alphaass,7.200000E+01,4.132510E-01,5.567475E+01,5.470000E+01,5.515578E-01,6.898419E+01,4.550000E+01,8.042152E-01,7.904636E+01,3.890000E+01,1.338111E+00,8.332524E+01,3.330000E+01,2.876133E+00,7.446045E+01
alphadiss,3.330000E+01,2.938403E+00,7.399280E+01,3.880000E+01,1.347914E+00,8.332128E+01,4.550000E+01,8.048217E-01,7.909992E+01,5.470000E+01,5.499834E-01,6.897764E+01,7.220000E+01,4.112457E-01,5.556311E+01
phi0,7.180000E+01,4.620319E-01,5.264306E+01,5.340000E+01,6.334115E-01,6.759261E+01,4.370000E+01,9.482752E-01,7.914566E+01,3.680000E+01,1.606067E+00,8.405026E+01,3.140000E+01,3.414266E+00,7.472713E+01
f1,3.920000E+01,1.297128E+00,8.327888E+01,3.910000E+01,1.317257E+00,8.302986E+01,3.880000E+01,1.385012E+00,8.219484E+01,3.780000E+01,1.630962E+00,7.922433E+01,3.500000E+01,2.745045E+00,6.722550E+01
f2,3.920000E+01,1.292863E+00,8.333072E+01,3.920000E+01,1.292936E+00,8.332649E+01,3.920000E+01,1.293174E+00,8.333126E+01,3.920000E+01,1.294775E+00,8.337195E+01,3.910000E+01,1.305980E+00,8.361209E+01
f3,7.000000E+01,9.382848E-01,2.763938E+01,5.490000E+01,8.593192E-01,4.708328E+01,4.640000E+01,9.492371E-01,6.598204E+01,3.960000E+01,1.255434E+00,8.239910E+01,3.320000E+01,2.316684E+00,8.705328E+01
f12,3.920000E+01,1.292241E+00,8.333551E+01,3.920000E+01,1.292675E+00,8.333407E+01,3.920000E+01,1.295715E+00,8.330402E+01,3.910000E+01,1.316716E+00,8.309596E+01,3.860000E+01,1.480042E+00,8.145025E+01
f13,3.920000E+01,1.283884E+00,8.342055E+01,3.920000E+01,1.293536E+00,8.332480E+01,3.910000E+01,1.324069E+00,8.302373E+01,3.870000E+01,1.427628E+00,8.198650E+01,3.740000E+01,1.876469E+00,7.740187E+01
f23,3.920000E+01,1.292921E+00,8.332493E+01,3.920000E+01,1.292731E+00,8.333709E+01,3.920000E+01,1.291655E+00,8.336649E+01,3.920000E+01,1.284289E+00,8.357157E+01,3.940000E+01,1.236156E+00,8.497728E+01
f123,3.920000E+01,1.292835E+00,8.332343E+01,3.920000E+01,1.293177E+00,8.334289E+01,3.920000E+01,1.295144E+00,8.346755E+01,3.940000E+01,1.307100E+00,8.411837E+01,3.990000E+01,1.412056E+00,8.761826E+01
kb1,3.850000E+01,1.624017E+00,9.161471E+01,3.950000E+01,1.058416E+00,6.988809E+01,3.960000E+01,8.937489E-01,4.721289E+01,3.940000E+01,8.883064E-01,2.827054E+01,3.930000E+01,1.077286E+00,1.412414E+01
kb2,3.720000E+01,2.217354E+00,7.981244E+01,3.820000E+01,1.683837E+00,8.301523E+01,3.990000E+01,1.024451E+00,8.038683E+01,4.040000E+01,7.110116E-01,6.022491E+01,4.020000E+01,8.032024E-01,3.056908E+01
kb3,7.320000E+01,8.478058E-01,3.958900E+01,5.600000E+01,8.107279E-01,5.815135E+01,4.710000E+01,9.008407E-01,7.284648E+01,4.080000E+01,1.165612E+00,8.225408E+01,3.500000E+01,1.983989E+00,8.023329E+01
ku1,1.340000E+02,3.627278E-02,4.013334E+01,9.530000E+01,4.881624E-02,5.348914E+01,7.210000E+01,7.989820E-02,6.549055E+01,5.730000E+01,1.564129E-01,7.687463E+01,4.720000E+01,4.242382E-01,8.605250E+01
ku2,4.210000E+01,6.724866E-01,2.002316E+01,4.100000E+01,5.632118E-01,4.205149E+01,4.070000E+01,6.726579E-01,6.528299E+01,3.990000E+01,1.003854E+00,8.051947E+01,3.850000E+01,1.574970E+00,8.329616E+01
ku3,3.500000E+01,1.970863E+00,8.037501E+01,4.070000E+01,1.165329E+00,8.223357E+01,4.720000E+01,9.027205E-01,7.279717E+01,5.590000E+01,8.131419E-01,5.811773E+01,7.310000E+01,8.504007E-01,3.956554E+01
bcoop12,3.550000E+01,3.417185E+00,6.683205E+01,3.610000E+01,2.929860E+00,7.059841E+01,3.720000E+01,2.125131E+00,7.725885E+01,3.920000E+01,1.287246E+00,8.335733E+01,4.060000E+01,7.382126E-01,8.253298E+01
bcoop23,3.760000E+01,1.926004E+00,8.004759E+01,3.890000E+01,1.389688E+00,8.312214E+01,4.010000E+01,9.367487E-01,8.158905E+01,4.080000E+01,6.680015E-01,7.256896E+01,4.080000E+01,5.454993E-01,5.749932E+01
bcoop13,4.220000E+01,5.849873E-01,8.021310E+01,4.300000E+01,2.873078E-01,6.357497E+01,4.340000E+01,1.864157E-01,4.651917E+01,4.460000E+01,1.404383E-01,3.145406E+01,4.730000E+01,1.234507E-01,1.916004E+01
bcoop123,3.560000E+01,3.178461E+00,6.780608E+01,3.650000E+01,2.517393E+00,7.320683E+01,3.820000E+01,1.650090E+00,8.066563E+01,4.020000E+01,9.519751E-01,8.478688E+01,4.110000E+01,5.536496E-01,8.182513E+01
ucoop12,4.220000E+01,5.465629E-01,8.819390E+01,4.050000E+01,9.351173E-01,8.628073E+01,3.820000E+01,1.623799E+00,8.029342E+01,3.620000E+01,2.543889E+00,7.195908E+01,3.510000E+01,3.319240E+00,6.573075E+01
ucoop23,3.980000E+01,1.074323E+00,8.313522E+01,3.830000E+01,1.598251E+00,8.213333E+01,3.730000E+01,2.110105E+00,7.859861E+01,3.670000E+01,2.435339E+00,7.602442E+01,3.640000E+01,2.588867E+00,7.479256E+01
ucoop13,4.260000E+01,6.625579E-01,8.747869E+01,4.150000E+01,8.224505E-01,8.680694E+01,4.020000E+01,1.085239E+00,8.503087E+01,3.800000E+01,1.599390E+00,8.064273E+01,3.450000E+01,3.042036E+00,6.851106E+01
ucoop123,4.180000E+01,6.323651E-01,8.808983E+01,4.000000E+01,1.085907E+00,8.511741E+01,3.760000E+01,1.817385E+00,7.847214E+01,3.600000E+01,2.642916E+00,7.109011E+01,3.520000E+01,3.230022E+00,6.637047E+01
