,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.214000E+02,5.948002E-02,1.259916E+02,9.170000E+01,7.022644E-02,1.412260E+02,7.650000E+01,8.602749E-02,1.547174E+02,6.660000E+01,1.096345E-01,1.674949E+02,5.950000E+01,1.472778E-01,1.798590E+02
gammam,6.880000E+01,1.769472E-01,1.590170E+02,7.360000E+01,1.158893E-01,1.542596E+02,8.120000E+01,8.354387E-02,1.487988E+02,9.360000E+01,6.422320E-02,1.424996E+02,1.181000E+02,5.208122E-02,1.345198E+02
gammamRNA,6.180000E+01,1.608612E-01,1.817065E+02,6.780000E+01,1.155573E-01,1.687158E+02,7.620000E+01,8.857854E-02,1.557487E+02,8.960000E+01,7.117328E-02,1.426270E+02,1.151000E+02,5.953884E-02,1.284734E+02
gammad,8.460000E+01,7.458801E-02,1.486006E+02,8.460000E+01,7.486768E-02,1.481865E+02,8.470000E+01,7.554611E-02,1.471873E+02,8.480000E+01,7.720247E-02,1.448307E+02,8.520000E+01,8.126189E-02,1.393800E+02
alphaass,1.197000E+02,5.781357E-02,1.318074E+02,9.300000E+01,6.823805E-02,1.422008E+02,7.910000E+01,8.381884E-02,1.502705E+02,7.040000E+01,1.078787E-01,1.569676E+02,6.430000E+01,1.483819E-01,1.626215E+02
alphadiss,6.530000E+01,1.529241E-01,1.624219E+02,7.120000E+01,1.089787E-01,1.566351E+02,7.980000E+01,8.346303E-02,1.499033E+02,9.360000E+01,6.717005E-02,1.418972E+02,1.206000E+02,5.636683E-02,1.316301E+02
phi0,1.203000E+02,5.967944E-02,1.263889E+02,9.150000E+01,7.036030E-02,1.413695E+02,7.650000E+01,8.598214E-02,1.546881E+02,6.670000E+01,1.091887E-01,1.673025E+02,5.970000E+01,1.459206E-01,1.795213E+02
f1,8.480000E+01,7.330505E-02,1.469194E+02,8.460000E+01,7.610003E-02,1.467453E+02,8.400000E+01,8.763360E-02,1.460430E+02,8.150000E+01,1.423680E-01,1.430249E+02,7.070000E+01,5.497771E-01,1.250593E+02
f2,8.470000E+01,7.585065E-02,1.467389E+02,8.460000E+01,7.585103E-02,1.467335E+02,8.470000E+01,7.585106E-02,1.467524E+02,8.470000E+01,7.583086E-02,1.468017E+02,8.450000E+01,7.571473E-02,1.472067E+02
f3,1.325000E+02,1.076675E-01,8.768268E+01,1.061000E+02,9.155108E-02,1.103331E+02,9.150000E+01,8.085742E-02,1.324233E+02,8.150000E+01,7.355218E-02,1.548698E+02,7.410000E+01,6.877680E-02,1.780372E+02
f12,8.500000E+01,6.785991E-02,1.464573E+02,8.500000E+01,6.786276E-02,1.464555E+02,8.500000E+01,6.788395E-02,1.464589E+02,8.500000E+01,6.803197E-02,1.464676E+02,8.490000E+01,6.905555E-02,1.465121E+02
f13,8.470000E+01,7.562802E-02,1.467547E+02,8.470000E+01,7.576554E-02,1.467578E+02,8.470000E+01,7.627115E-02,1.467764E+02,8.460000E+01,7.816656E-02,1.468300E+02,8.450000E+01,8.594895E-02,1.470393E+02
f23,8.470000E+01,7.584919E-02,1.467608E+02,8.470000E+01,7.584468E-02,1.467670E+02,8.470000E+01,7.581397E-02,1.468093E+02,8.470000E+01,7.560615E-02,1.470975E+02,8.470000E+01,7.422193E-02,1.490666E+02
f123,8.470000E+01,7.594311E-02,1.466667E+02,8.470000E+01,7.590502E-02,1.466913E+02,8.470000E+01,7.570570E-02,1.468977E+02,8.500000E+01,7.456624E-02,1.481005E+02,8.660000E+01,6.853170E-02,1.554668E+02
kb1,8.360000E+01,6.703910E-02,1.180690E+02,8.300000E+01,6.128828E-02,8.852216E+01,8.310000E+01,5.932357E-02,6.143942E+01,8.410000E+01,6.303207E-02,3.724783E+01,8.700000E+01,8.623926E-02,1.623005E+01
kb2,8.620000E+01,7.252518E-02,1.667251E+02,8.580000E+01,7.282906E-02,1.614107E+02,8.510000E+01,7.423045E-02,1.525719E+02,8.410000E+01,7.893032E-02,1.392842E+02,8.260000E+01,9.353093E-02,1.214516E+02
kb3,1.274000E+02,7.955567E-02,1.299018E+02,1.003000E+02,7.615380E-02,1.403634E+02,8.580000E+01,7.575325E-02,1.463398E+02,7.620000E+01,7.788742E-02,1.495187E+02,6.930000E+01,8.313322E-02,1.506941E+02
ku1,1.499000E+02,2.677276E-02,1.295538E+02,1.212000E+02,3.610772E-02,1.350337E+02,9.990000E+01,5.126961E-02,1.408986E+02,8.400000E+01,7.754380E-02,1.470623E+02,7.220000E+01,1.288003E-01,1.534139E+02
ku2,8.320000E+01,8.870497E-02,1.273342E+02,8.470000E+01,7.599729E-02,1.463301E+02,8.560000E+01,7.306071E-02,1.591332E+02,8.620000E+01,7.254119E-02,1.664104E+02,8.650000E+01,7.253610E-02,1.700573E+02
ku3,6.990000E+01,8.254455E-02,1.506792E+02,7.660000E+01,7.766575E-02,1.493925E+02,8.610000E+01,7.573560E-02,1.462066E+02,1.005000E+02,7.624044E-02,1.403213E+02,1.271000E+02,7.963072E-02,1.301014E+02
bcoop12,8.700000E+01,8.169715E-02,1.618403E+02,8.670000E+01,8.071395E-02,1.602193E+02,8.610000E+01,7.869285E-02,1.563086E+02,8.490000E+01,7.603045E-02,1.479440E+02,8.270000E+01,7.806592E-02,1.331844E+02
bcoop23,8.620000E+01,8.051122E-02,1.665562E+02,8.560000E+01,7.883021E-02,1.601056E+02,8.460000E+01,7.587332E-02,1.468916E+02,8.320000E+01,7.274344E-02,1.250481E+02,8.160000E+01,7.284513E-02,9.694668E+01
bcoop13,8.510000E+01,8.619955E-02,1.572143E+02,8.430000E+01,6.149490E-02,1.276072E+02,8.460000E+01,4.728341E-02,9.981557E+01,8.610000E+01,3.888798E-02,7.482257E+01,8.950000E+01,3.449665E-02,5.331991E+01
bcoop123,8.680000E+01,8.963851E-02,1.613968E+02,8.650000E+01,8.775898E-02,1.594630E+02,8.580000E+01,8.337509E-02,1.549271E+02,8.460000E+01,7.494880E-02,1.457342E+02,8.310000E+01,6.304913E-02,1.307443E+02
ucoop12,8.420000E+01,8.727143E-02,1.451621E+02,8.460000E+01,7.633139E-02,1.466297E+02,8.480000E+01,7.485025E-02,1.472231E+02,8.490000E+01,7.512608E-02,1.474527E+02,8.500000E+01,7.548272E-02,1.475371E+02
ucoop23,8.290000E+01,7.070414E-02,1.202565E+02,8.430000E+01,7.482020E-02,1.420275E+02,8.540000E+01,7.825526E-02,1.570423E+02,8.610000E+01,8.029541E-02,1.650690E+02,8.640000E+01,8.123361E-02,1.686369E+02
ucoop13,8.820000E+01,5.118932E-02,1.412368E+02,8.660000E+01,5.816341E-02,1.432818E+02,8.550000E+01,6.707418E-02,1.452549E+02,8.450000E+01,7.895918E-02,1.472201E+02,8.360000E+01,9.586033E-02,1.492067E+02
ucoop123,8.490000E+01,6.226550E-02,1.446407E+02,8.470000E+01,7.068654E-02,1.458327E+02,8.470000E+01,7.702338E-02,1.469945E+02,8.480000E+01,8.085482E-02,1.478704E+02,8.490000E+01,8.270206E-02,1.483412E+02
