,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.080000E+01,1.355085E+00,1.271409E+01,7.320000E+01,1.420754E+00,1.728354E+01,6.290000E+01,1.645871E+00,2.050286E+01,5.520000E+01,2.058433E+00,2.269502E+01,4.870000E+01,2.891634E+00,2.337355E+01
gammam,5.040000E+01,2.970054E+00,2.228540E+01,5.650000E+01,1.993174E+00,2.228507E+01,6.310000E+01,1.550709E+00,2.054290E+01,7.180000E+01,1.313182E+00,1.776026E+01,8.650000E+01,1.218756E+00,1.371311E+01
gammamRNA,4.870000E+01,2.998499E+00,2.310246E+01,5.530000E+01,2.077371E+00,2.267415E+01,6.260000E+01,1.637297E+00,2.059137E+01,7.250000E+01,1.398354E+00,1.744789E+01,8.950000E+01,1.318868E+00,1.294191E+01
gammad,5.750000E+01,1.819847E+00,2.280431E+01,5.760000E+01,1.822711E+00,2.276754E+01,5.760000E+01,1.829634E+00,2.267959E+01,5.760000E+01,1.846530E+00,2.246776E+01,5.790000E+01,1.888091E+00,2.195956E+01
alphaass,8.640000E+01,1.325797E+00,1.383347E+01,7.120000E+01,1.425337E+00,1.794211E+01,6.190000E+01,1.669936E+00,2.085600E+01,5.480000E+01,2.115398E+00,2.274032E+01,4.840000E+01,3.056616E+00,2.296008E+01
alphadiss,4.850000E+01,3.029314E+00,2.297795E+01,5.500000E+01,2.094722E+00,2.269467E+01,6.220000E+01,1.653606E+00,2.073464E+01,7.200000E+01,1.413700E+00,1.772088E+01,8.800000E+01,1.325251E+00,1.342989E+01
phi0,9.060000E+01,1.354624E+00,1.275908E+01,7.290000E+01,1.423445E+00,1.734865E+01,6.260000E+01,1.654057E+00,2.057507E+01,5.500000E+01,2.078781E+00,2.275164E+01,4.830000E+01,2.950918E+00,2.334219E+01
f1,7.130000E+01,2.194200E+00,1.305473E+01,6.270000E+01,1.929120E+00,1.833249E+01,5.660000E+01,1.884429E+00,2.301044E+01,5.160000E+01,1.989905E+00,2.715239E+01,4.680000E+01,2.335625E+00,3.033347E+01
f2,5.780000E+01,1.881461E+00,2.204021E+01,5.770000E+01,1.881447E+00,2.204118E+01,5.780000E+01,1.881276E+00,2.205061E+01,5.770000E+01,1.880244E+00,2.211126E+01,5.720000E+01,1.873618E+00,2.252764E+01
f3,6.090000E+01,1.227517E+00,2.364497E+01,6.090000E+01,1.238642E+00,2.361870E+01,6.070000E+01,1.274393E+00,2.353429E+01,6.000000E+01,1.394757E+00,2.324369E+01,5.780000E+01,1.871744E+00,2.206432E+01
f12,5.780000E+01,1.881751E+00,2.203812E+01,5.770000E+01,1.881098E+00,2.204170E+01,5.780000E+01,1.876616E+00,2.207277E+01,5.790000E+01,1.846665E+00,2.227938E+01,5.810000E+01,1.664155E+00,2.369573E+01
f13,5.780000E+01,1.882362E+00,2.203970E+01,5.770000E+01,1.889777E+00,2.203760E+01,5.770000E+01,1.912366E+00,2.203032E+01,5.750000E+01,1.984938E+00,2.199516E+01,5.660000E+01,2.263665E+00,2.173786E+01
f23,5.780000E+01,1.861958E+00,2.205224E+01,5.790000E+01,1.862091E+00,2.205188E+01,5.780000E+01,1.863039E+00,2.205083E+01,5.780000E+01,1.869543E+00,2.204764E+01,5.770000E+01,1.915665E+00,2.201619E+01
f123,5.780000E+01,1.882010E+00,2.203496E+01,5.780000E+01,1.880489E+00,2.204816E+01,5.780000E+01,1.872123E+00,2.211755E+01,5.810000E+01,1.826750E+00,2.250589E+01,5.960000E+01,1.597051E+00,2.475164E+01
kb1,8.330000E+01,1.908996E+00,1.270034E+01,7.080000E+01,1.716971E+00,1.727159E+01,6.280000E+01,1.746102E+00,2.036971E+01,5.660000E+01,1.939965E+00,2.237013E+01,5.070000E+01,2.454623E+00,2.294158E+01
