,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.576000E+02,3.290406E+00,1.738976E+01,1.414000E+02,3.331430E+00,2.396230E+01,1.295000E+02,3.831408E+00,2.859614E+01,1.203000E+02,4.838629E+00,3.084566E+01,1.128000E+02,6.870067E+00,2.951056E+01
gammam,1.225000E+02,5.738521E+00,2.781104E+01,1.277000E+02,4.006829E+00,2.919462E+01,1.341000E+02,3.149476E+00,2.731111E+01,1.428000E+02,2.721151E+00,2.320427E+01,1.553000E+02,2.661646E+00,1.720402E+01
gammamRNA,1.180000E+02,6.348612E+00,2.895719E+01,1.242000E+02,4.500023E+00,2.996539E+01,1.321000E+02,3.556163E+00,2.769660E+01,1.423000E+02,3.078111E+00,2.317570E+01,1.569000E+02,3.031339E+00,1.673711E+01
gammad,1.278000E+02,3.926768E+00,2.943303E+01,1.279000E+02,3.977555E+00,2.905056E+01,1.280000E+02,4.094301E+00,2.820614E+01,1.283000E+02,4.374477E+00,2.635700E+01,1.289000E+02,5.132933E+00,2.234558E+01
alphaass,1.597000E+02,3.103817E+00,1.647826E+01,1.445000E+02,3.075058E+00,2.280326E+01,1.337000E+02,3.466516E+00,2.728589E+01,1.254000E+02,4.276918E+00,2.966169E+01,1.188000E+02,5.865795E+00,2.904742E+01
alphadiss,1.174000E+02,6.490100E+00,2.823568E+01,1.240000E+02,4.513087E+00,2.982152E+01,1.323000E+02,3.562372E+00,2.781559E+01,1.431000E+02,3.101355E+00,2.341063E+01,1.585000E+02,3.080201E+00,1.699362E+01
phi0,1.590000E+02,3.313132E+00,1.686627E+01,1.421000E+02,3.316997E+00,2.367314E+01,1.299000E+02,3.807637E+00,2.847517E+01,1.205000E+02,4.816633E+00,3.083328E+01,1.127000E+02,6.873887E+00,2.950559E+01
f1,1.290000E+02,3.131687E+00,3.264961E+01,1.290000E+02,3.164836E+00,3.249984E+01,1.288000E+02,3.257298E+00,3.208699E+01,1.284000E+02,3.525611E+00,3.092921E+01,1.274000E+02,4.406287E+00,2.752464E+01
f2,1.279000E+02,3.961285E+00,2.917195E+01,1.279000E+02,3.961090E+00,2.917501E+01,1.278000E+02,3.959702E+00,2.919514E+01,1.278000E+02,3.950375E+00,2.933281E+01,1.270000E+02,3.890390E+00,3.026351E+01
f3,1.305000E+02,4.230827E+00,2.576714E+01,1.208000E+02,3.550849E+00,3.881997E+01,1.124000E+02,3.504460E+00,5.074662E+01,1.048000E+02,3.976736E+00,5.977323E+01,9.750000E+01,5.616144E+00,6.059539E+01
f12,1.277000E+02,3.038037E+00,3.110020E+01,1.277000E+02,3.038711E+00,3.109914E+01,1.278000E+02,3.043290E+00,3.109224E+01,1.278000E+02,3.074840E+00,3.104277E+01,1.279000E+02,3.314563E+00,3.061438E+01
f13,1.278000E+02,3.948969E+00,2.920536E+01,1.279000E+02,3.974526E+00,2.913651E+01,1.279000E+02,4.045713E+00,2.894441E+01,1.279000E+02,4.253918E+00,2.838213E+01,1.278000E+02,4.963494E+00,2.649355E+01
