,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.099000E+02,1.801120E-01,9.698643E+01,8.370000E+01,2.215820E-01,1.186491E+02,7.050000E+01,2.838867E-01,1.377826E+02,6.170000E+01,3.808920E-01,1.547104E+02,5.480000E+01,5.454578E-01,1.682862E+02
gammam,4.820000E+01,1.254666E+00,1.605355E+02,5.460000E+01,4.727445E-01,1.720292E+02,6.040000E+01,2.649785E-01,1.625350E+02,6.870000E+01,1.741925E-01,1.475823E+02,8.550000E+01,1.258395E-01,1.289205E+02
gammamRNA,4.480000E+01,1.624042E+00,1.628034E+02,5.190000E+01,6.774539E-01,1.726419E+02,5.930000E+01,3.878759E-01,1.588491E+02,6.960000E+01,2.554686E-01,1.380910E+02,8.880000E+01,1.835126E-01,1.137018E+02
gammad,5.250000E+01,5.637735E-01,1.860763E+02,5.250000E+01,5.654219E-01,1.857574E+02,5.250000E+01,5.694442E-01,1.850040E+02,5.250000E+01,5.793223E-01,1.831878E+02,5.250000E+01,6.042733E-01,1.788806E+02
alphaass,9.530000E+01,1.848648E-01,1.137103E+02,7.300000E+01,2.506185E-01,1.390203E+02,6.130000E+01,3.684195E-01,1.591661E+02,5.290000E+01,6.185278E-01,1.717215E+02,4.530000E+01,1.427177E+00,1.626119E+02
alphadiss,4.460000E+01,1.594775E+00,1.590861E+02,5.140000E+01,7.015248E-01,1.725436E+02,5.860000E+01,4.220238E-01,1.639422E+02,6.770000E+01,2.890858E-01,1.477273E+02,8.170000E+01,2.135664E-01,1.271641E+02
phi0,9.510000E+01,1.969786E-01,1.072944E+02,7.270000E+01,2.692182E-01,1.341131E+02,6.070000E+01,3.989245E-01,1.568859E+02,5.180000E+01,6.718226E-01,1.726980E+02,4.400000E+01,1.517288E+00,1.666856E+02
f1,5.240000E+01,6.427409E-01,1.723295E+02,5.220000E+01,6.582850E-01,1.717252E+02,5.190000E+01,7.142655E-01,1.695969E+02,5.030000E+01,9.421385E-01,1.612721E+02,4.560000E+01,2.280840E+00,1.236606E+02
f2,5.240000E+01,6.479975E-01,1.721111E+02,5.240000E+01,6.480078E-01,1.721028E+02,5.230000E+01,6.480709E-01,1.721127E+02,5.230000E+01,6.485399E-01,1.721881E+02,5.230000E+01,6.517537E-01,1.725952E+02
f3,9.090000E+01,5.542157E-01,4.731923E+01,7.310000E+01,4.807172E-01,8.417674E+01,6.270000E+01,4.897525E-01,1.217991E+02,5.500000E+01,5.782464E-01,1.595891E+02,4.740000E+01,9.125603E-01,1.883371E+02
f12,5.230000E+01,6.474746E-01,1.721413E+02,5.240000E+01,6.476725E-01,1.721236E+02,5.240000E+01,6.489335E-01,1.720974E+02,5.230000E+01,6.577095E-01,1.718597E+02,5.200000E+01,7.250298E-01,1.699753E+02
f13,5.240000E+01,6.311791E-01,1.725804E+02,5.240000E+01,6.351808E-01,1.724647E+02,5.240000E+01,6.480947E-01,1.721156E+02,5.220000E+01,6.923280E-01,1.708988E+02,5.130000E+01,8.861413E-01,1.653207E+02
