,log10_var,log10_left_bound,log10_right_bound
beta,0.9786369483844743,0.9466398717905005,1.2494740216375153
gammam,-0.2992097786256531,-0.4970215624177195,-0.2664837090884723
gammamRNA,-0.5567370125413049,-0.7714769235484168,-0.5232914907874878
gammad,-1.3397038397292704,-3.3010299956639813,-1.0
alphaass,-1.6627404602497242,-1.723341783798602,-1.2308176453801667
alphadiss,0.7672300981107183,0.3367946279164272,0.8326432788301308
phi0,-0.9281179926938746,-0.9574272663311515,-0.6607422554257787
f1,-0.6039751033914068,-3.0,0.6242670596340323
f2,-1.5875394525700386,-3.0,2.0
f3,1.8147801457458048,1.7630588746489262,2.0
f12,-1.3005959181846625,-3.0,2.0
f13,-2.21169018789295,-3.0,0.5727963914073694
f23,-0.22069217241641415,-3.0,2.0
f123,-1.9062282185012702,-3.0,1.7138993004027392
kb1,-2.95506845385084,-3.0,-2.4856918522653597
kb2,-1.347947151751895,-3.0,0.7543282570141874
kb3,-0.20121128604875077,-0.2586083202215791,0.061042402328151196
ku1,-1.4409316659654632,-1.9868968359210655,-1.1416892001923995
ku2,2.187238619831479,0.08135200927170189,3.0
ku3,1.4879863311293935,1.2257061089643906,1.5440962133726388
bcoop12,0.9144489406985542,-1.3010299956639813,1.3010299956639813
bcoop23,0.4369573306694496,-1.3010299956639813,1.3010299956639813
bcoop13,0.021602716028242194,-0.4718012838413177,1.2260635534978246
bcoop123,0.3077099234048068,-1.3010299956639813,1.3010299956639813
ucoop12,0.30168094929357625,-1.3010299956639813,1.3010299956639813
ucoop23,0.11461098423217309,-1.3010299956639813,1.3010299956639813
ucoop13,-0.8758219445253249,-1.3010299956639813,-0.4719138696855123
ucoop123,-0.1836924005680602,-1.3010299956639813,1.3010299956639813
