,log10_var,log10_left_bound,log10_right_bound
beta,1.7394932307816149,1.6920191956252078,2.0791812460476247
gammam,-0.604149623981219,-0.8334399919986413,-0.5522305156703329
gammamRNA,0.14952701375434785,-0.22263389314435927,0.19935941529217904
gammad,-3.1099144732836748,-3.3010299956639813,-1.0
alphaass,-0.6386499756477336,-0.7370287860013154,-0.04490507641273127
alphadiss,2.65263306808311,2.0647371484045447,2.753043821840336
phi0,-0.7430418474390682,-0.7970517680569207,-0.38558209356972806
f1,-1.2357491245612267,-3.0,0.6823170068925473
f2,-0.7124221909212947,-3.0,2.0
f3,1.6405808064896525,1.5635399141944142,2.0
f12,-1.2903908789273513,-3.0,2.0
f13,-2.1114274031424,-3.0,0.4541996579982188
f23,-0.9175736991392281,-3.0,2.0
f123,-2.600672467841321,-3.0,1.5552084235192472
kb1,-2.8164454663811385,-3.0,-2.426049984242824
kb2,-2.3429441471428962,-3.0,-0.3538417985003002
kb3,-1.9558523791212772,-2.041505113646485,-1.619759452379528
ku1,-1.3026834582676166,-1.8283947573080463,-0.9203160806285999
ku2,1.1920095926536702,-0.8809263244505199,3.0
ku3,-0.26672246606741823,-0.5680148498955426,-0.1805881822941562
bcoop12,-0.23935138041864387,-1.3010299956639813,1.3010299956639813
bcoop23,-0.1642460324806166,-1.3010299956639813,1.3010299956639813
bcoop13,-0.27564219577357346,-0.9685800449182632,0.7128573617487997
bcoop123,0.5687882123153469,-1.3010299956639813,1.3010299956639813
ucoop12,-0.8520146793161948,-1.3010299956639813,1.3010299956639813
ucoop23,-0.486516043295743,-1.3010299956639813,1.3010299956639813
ucoop13,-1.1732127611837078,-1.3010299956639813,-0.704459738890298
ucoop123,0.07736790528415652,-1.3010299956639813,1.3010299956639813
