,log10_var,log10_left_bound,log10_right_bound
beta,2.015778756389041,1.792244196707229,2.0791812460476247
gammam,-0.27270279719641255,-0.39255472505399214,-0.04687079326813341
gammamRNA,-0.8326826652518239,-0.9131104569709945,-0.6071767904259158
gammad,-2.713094647027625,-3.3010299956639813,-1.0
alphaass,-1.6497519816658373,-2.0,-1.4016447500481235
alphadiss,1.3791241460703918,1.1353643059082703,1.831829706835888
phi0,-1.7392133313450238,-1.963326874720394,-1.6134877194571176
f1,-2.1064601564353387,-3.0,0.35180163643073803
f2,-0.6265362783676309,-3.0,2.0
f3,1.8385342705118686,1.4841494362458625,1.9873854898837395
f12,1.2643455070500924,-3.0,2.0
f13,-1.6673595896125375,-3.0,-0.1739133504832131
f23,-2.5636782998602667,-3.0,2.0
f123,-2.2382976324585875,-3.0,1.226014006572504
kb1,-2.7644715530924513,-3.0,-2.071203719683491
kb2,-2.6435916729610187,-3.0,2.0
kb3,-1.975104039892515,-2.3794575241536715,-1.8625278512627466
ku1,-1.2504182651344407,-2.0,-1.1466482879583069
ku2,0.891425942847994,-2.0,3.0
ku3,-0.285921835018144,-0.3830082935815694,0.12160948631711407
bcoop12,0.9739586861067037,-1.3010299956639813,1.3010299956639813
bcoop23,-0.4354522882440521,-1.3010299956639813,1.3010299956639813
bcoop13,-0.3847866651986415,-0.5744776672090439,1.3010299956639813
bcoop123,-0.19124902765040525,-1.3010299956639813,1.3010299956639813
ucoop12,0.36116099519502604,-1.3010299956639813,1.3010299956639813
ucoop23,-0.7577070950170691,-1.3010299956639813,1.3010299956639813
ucoop13,-1.2824127031445396,-1.3010299956639813,-1.1638367198984452
ucoop123,-0.6825635034649009,-1.3010299956639813,1.3010299956639813
