,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.173000E+02,4.765797E-01,5.011393E+01,1.629000E+02,6.156953E-01,5.924365E+01,1.329000E+02,8.381068E-01,6.709026E+01,1.109000E+02,1.239997E+00,7.205976E+01,9.210000E+01,2.191544E+00,6.992120E+01
gammam,1.061000E+02,1.618291E+00,6.766873E+01,1.289000E+02,8.685142E-01,6.861608E+01,1.524000E+02,5.724183E-01,6.416180E+01,1.831000E+02,4.211117E-01,5.794728E+01,2.436000E+02,3.325986E-01,5.088228E+01
gammamRNA,9.790000E+01,1.930704E+00,6.933030E+01,1.174000E+02,1.105421E+00,7.046200E+01,1.401000E+02,7.412854E-01,6.559526E+01,1.711000E+02,5.405717E-01,5.828674E+01,2.297000E+02,4.180092E-01,4.987437E+01
gammad,1.259000E+02,9.306430E-01,6.889993E+01,1.258000E+02,9.339649E-01,6.874700E+01,1.257000E+02,9.420655E-01,6.837880E+01,1.253000E+02,9.620407E-01,6.749720E+01,1.246000E+02,1.012695E+00,6.541093E+01
alphaass,2.344000E+02,4.455820E-01,4.889606E+01,1.719000E+02,5.682260E-01,5.776730E+01,1.395000E+02,7.631635E-01,6.552753E+01,1.164000E+02,1.110454E+00,7.084909E+01,9.700000E+01,1.894679E+00,7.026065E+01
alphadiss,9.620000E+01,1.944185E+00,7.001559E+01,1.158000E+02,1.125608E+00,7.094809E+01,1.388000E+02,7.694459E-01,6.569858E+01,1.711000E+02,5.710495E-01,5.792812E+01,2.331000E+02,4.468092E-01,4.901503E+01
phi0,2.361000E+02,4.548575E-01,4.820293E+01,1.699000E+02,5.868265E-01,5.771096E+01,1.367000E+02,7.970626E-01,6.604934E+01,1.134000E+02,1.173897E+00,7.169872E+01,9.400000E+01,2.042647E+00,7.071942E+01
f1,1.268000E+02,9.019072E-01,6.912960E+01,1.265000E+02,9.120439E-01,6.906273E+01,1.253000E+02,9.460904E-01,6.883830E+01,1.215000E+02,1.068768E+00,6.797432E+01,1.084000E+02,1.636750E+00,6.340247E+01
f2,1.259000E+02,9.295867E-01,6.894709E+01,1.259000E+02,9.295997E-01,6.894967E+01,1.259000E+02,9.296741E-01,6.895687E+01,1.258000E+02,9.301956E-01,6.900857E+01,1.253000E+02,9.337837E-01,6.935756E+01
f3,2.455000E+02,6.679450E-01,3.135161E+01,1.811000E+02,6.776254E-01,4.428525E+01,1.490000E+02,7.525264E-01,5.703572E+01,1.257000E+02,9.312402E-01,6.901572E+01,1.043000E+02,1.395141E+00,7.724285E+01
f12,1.260000E+02,9.256196E-01,6.895765E+01,1.260000E+02,9.258187E-01,6.895758E+01,1.260000E+02,9.271818E-01,6.895432E+01,1.257000E+02,9.365839E-01,6.893149E+01,1.238000E+02,1.006754E+00,6.872345E+01
f13,1.290000E+02,8.182672E-01,6.926286E+01,1.288000E+02,8.228246E-01,6.925292E+01,1.284000E+02,8.376013E-01,6.921865E+01,1.270000E+02,8.881412E-01,6.908376E+01,1.215000E+02,1.098974E+00,6.821570E+01
f23,1.238000E+02,1.014158E+00,6.666995E+01,1.237000E+02,1.014072E+00,6.667320E+01,1.237000E+02,1.013486E+00,6.668748E+01,1.239000E+02,1.009511E+00,6.678503E+01,1.246000E+02,9.832974E-01,6.745625E+01
f123,1.260000E+02,9.232283E-01,6.898250E+01,1.259000E+02,9.263835E-01,6.896415E+01,1.257000E+02,9.396108E-01,6.889254E+01,1.241000E+02,9.977123E-01,6.856703E+01,1.170000E+02,1.315512E+00,6.650240E+01
kb1,1.242000E+02,1.006982E+00,8.200490E+01,1.267000E+02,8.985156E-01,5.967379E+01,1.278000E+02,8.896738E-01,4.065672E+01,1.288000E+02,9.709194E-01,2.536793E+01,1.298000E+02,1.232675E+00,1.366627E+01
kb2,1.315000E+02,7.475823E-01,6.967958E+01,1.479000E+02,2.819887E-01,6.747032E+01,1.559000E+02,1.815032E-01,5.837146E+01,1.708000E+02,1.455596E-01,4.591528E+01,2.125000E+02,1.231821E-01,3.385182E+01
kb3,2.429000E+02,6.102914E-01,4.288957E+01,1.817000E+02,6.445077E-01,5.310711E+01,1.504000E+02,7.296868E-01,6.184270E+01,1.277000E+02,9.063818E-01,6.850938E+01,1.072000E+02,1.328841E+00,7.080435E+01
ku1,2.682000E+02,6.034645E-02,4.599730E+01,2.236000E+02,8.397974E-02,5.245453E+01,1.916000E+02,1.266804E-01,5.839411E+01,1.679000E+02,2.127477E-01,6.383907E+01,1.468000E+02,4.526978E-01,6.845486E+01
ku2,4.146000E+02,2.018758E-01,3.098124E+01,2.944000E+02,2.263264E-01,4.297430E+01,2.140000E+02,2.434921E-01,5.655547E+01,1.568000E+02,4.065888E-01,6.790811E+01,1.127000E+02,1.420905E+00,6.596742E+01
ku3,1.099000E+02,1.312388E+00,6.963686E+01,1.310000E+02,8.570819E-01,6.793463E+01,1.531000E+02,6.762729E-01,6.182795E+01,1.829000E+02,5.916606E-01,5.373094E+01,2.407000E+02,5.579981E-01,4.412452E+01
bcoop12,1.002000E+02,2.397631E+00,5.889948E+01,1.267000E+02,9.030342E-01,6.907220E+01,1.414000E+02,4.382056E-01,6.969354E+01,1.469000E+02,2.584550E-01,6.737414E+01,1.499000E+02,1.788106E-01,6.327771E+01
bcoop23,1.195000E+02,1.166323E+00,6.745487E+01,1.398000E+02,4.968132E-01,7.085039E+01,1.473000E+02,2.655589E-01,7.118254E+01,1.510000E+02,1.730389E-01,7.161253E+01,1.532000E+02,1.263102E-01,7.389266E+01
bcoop13,1.298000E+02,7.857869E-01,6.535574E+01,1.370000E+02,5.268391E-01,4.935361E+01,1.400000E+02,4.459148E-01,3.497072E+01,1.433000E+02,4.351405E-01,2.311104E+01,1.489000E+02,4.886285E-01,1.386461E+01
bcoop123,9.430000E+01,3.151715E+00,5.368433E+01,1.162000E+02,1.310835E+00,6.665418E+01,1.345000E+02,6.520670E-01,6.998883E+01,1.434000E+02,3.765017E-01,6.970574E+01,1.476000E+02,2.454745E-01,6.804766E+01
ucoop12,1.428000E+02,5.491793E-01,7.009574E+01,1.305000E+02,8.007685E-01,6.955918E+01,1.164000E+02,1.262740E+00,6.690116E+01,1.014000E+02,2.171713E+00,6.027243E+01,8.830000E+01,4.199462E+00,4.744652E+01
ucoop23,1.298000E+02,8.242458E-01,6.947941E+01,1.175000E+02,1.215207E+00,6.716482E+01,1.050000E+02,1.884635E+00,6.224366E+01,9.370000E+01,3.067249E+00,5.384787E+01,8.520000E+01,5.220886E+00,4.225450E+01
ucoop13,1.608000E+02,1.627895E-01,6.466323E+01,1.546000E+02,2.100268E-01,6.624492E+01,1.494000E+02,2.814083E-01,6.769508E+01,1.439000E+02,4.058381E-01,6.899981E+01,1.330000E+02,7.089568E-01,6.955790E+01
ucoop123,1.847000E+02,2.948885E-01,6.477341E+01,1.562000E+02,4.157097E-01,6.899797E+01,1.359000E+02,6.828230E-01,6.995741E+01,1.144000E+02,1.348888E+00,6.627725E+01,9.280000E+01,3.230226E+00,5.294302E+01
