,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.146000E+02,5.587022E-01,2.518483E+01,9.150000E+01,5.726654E-01,3.175511E+01,7.970000E+01,6.100178E-01,3.720792E+01,7.180000E+01,6.645013E-01,4.203575E+01,6.610000E+01,7.370887E-01,4.640057E+01
gammam,5.390000E+01,1.921222E+00,5.114277E+01,5.990000E+01,1.140243E+00,5.064225E+01,6.650000E+01,8.130360E-01,4.586704E+01,7.640000E+01,6.384305E-01,3.906284E+01,9.650000E+01,5.451322E-01,3.018676E+01
gammamRNA,5.380000E+01,1.791081E+00,5.300105E+01,5.950000E+01,1.121100E+00,5.160834E+01,6.600000E+01,8.162612E-01,4.657619E+01,7.540000E+01,6.471728E-01,3.972631E+01,9.360000E+01,5.531740E-01,3.106148E+01
gammad,7.910000E+01,5.886765E-01,3.877933E+01,7.900000E+01,5.891329E-01,3.874274E+01,7.910000E+01,5.902394E-01,3.865660E+01,7.920000E+01,5.928989E-01,3.844669E+01,7.940000E+01,5.993635E-01,3.794534E+01
alphaass,9.380000E+01,5.667759E-01,3.101130E+01,7.340000E+01,6.527650E-01,4.089628E+01,6.300000E+01,8.107322E-01,4.873075E+01,5.580000E+01,1.090909E+00,5.462797E+01,4.990000E+01,1.692269E+00,5.690722E+01
alphadiss,5.000000E+01,1.682230E+00,5.690227E+01,5.590000E+01,1.088152E+00,5.457455E+01,6.300000E+01,8.098243E-01,4.868642E+01,7.350000E+01,6.525246E-01,4.087299E+01,9.380000E+01,5.667419E-01,3.102288E+01
phi0,9.440000E+01,5.681417E-01,3.071398E+01,7.290000E+01,6.549413E-01,4.132011E+01,6.210000E+01,8.178996E-01,4.983116E+01,5.470000E+01,1.110650E+00,5.633985E+01,4.860000E+01,1.754319E+00,5.883941E+01
f1,9.460000E+01,6.834303E-01,2.625575E+01,7.590000E+01,5.941372E-01,4.127318E+01,6.620000E+01,5.707101E-01,5.562933E+01,5.970000E+01,5.850425E-01,7.009728E+01,5.460000E+01,6.466677E-01,8.454686E+01
f2,8.080000E+01,6.144373E-01,3.617728E+01,8.080000E+01,6.144350E-01,3.617866E+01,8.070000E+01,6.143675E-01,3.619042E+01,8.070000E+01,6.139357E-01,3.627665E+01,8.000000E+01,6.110835E-01,3.685822E+01
f3,7.970000E+01,6.075601E-01,3.716874E+01,7.970000E+01,6.130669E-01,3.715746E+01,7.940000E+01,6.337813E-01,3.711291E+01,7.850000E+01,7.156601E-01,3.691873E+01,7.440000E+01,1.111368E+00,3.562667E+01
