,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.338000E+02,2.040966E+00,7.471115E+00,2.734000E+02,2.097346E+00,9.030062E+00,2.394000E+02,2.301761E+00,1.010265E+01,2.149000E+02,2.670927E+00,1.072601E+01,1.948000E+02,3.344213E+00,1.070007E+01
gammam,2.083000E+02,2.998307E+00,1.041544E+01,2.306000E+02,2.429045E+00,1.029480E+01,2.582000E+02,2.112066E+00,9.619054E+00,2.989000E+02,1.942017E+00,8.519309E+00,3.832000E+02,1.929962E+00,6.856214E+00
gammamRNA,2.014000E+02,3.078353E+00,1.076735E+01,2.189000E+02,2.595949E+00,1.063907E+01,2.396000E+02,2.298913E+00,1.009546E+01,2.668000E+02,2.115736E+00,9.242552E+00,3.081000E+02,2.029329E+00,8.075878E+00
gammad,1.724000E+02,3.938937E+00,1.438076E+01,1.836000E+02,3.191074E+00,1.440750E+01,1.978000E+02,2.705814E+00,1.353806E+01,2.172000E+02,2.411798E+00,1.185275E+01,2.506000E+02,2.310202E+00,9.275991E+00
alphaass,3.612000E+02,1.932349E+00,7.196153E+00,2.835000E+02,1.994330E+00,8.905828E+00,2.444000E+02,2.240805E+00,9.985290E+00,2.167000E+02,2.715436E+00,1.047968E+01,1.937000E+02,3.700627E+00,1.000425E+01
alphadiss,1.980000E+02,3.476874E+00,1.011936E+01,2.190000E+02,2.672460E+00,1.043790E+01,2.436000E+02,2.246989E+00,1.001076E+01,2.763000E+02,2.006987E+00,9.118865E+00,3.318000E+02,1.904937E+00,7.771109E+00
phi0,3.833000E+02,2.096207E+00,6.564320E+00,2.844000E+02,2.068427E+00,8.705445E+00,2.410000E+02,2.286303E+00,1.005289E+01,2.122000E+02,2.734827E+00,1.076599E+01,1.890000E+02,3.659868E+00,1.048652E+01
f1,2.793000E+02,2.267905E+00,8.232032E+00,2.447000E+02,2.286236E+00,9.818586E+00,2.207000E+02,2.450746E+00,1.101739E+01,2.013000E+02,2.789854E+00,1.178254E+01,1.837000E+02,3.473587E+00,1.181924E+01
f2,2.386000E+02,2.311425E+00,1.012442E+01,2.385000E+02,2.311552E+00,1.012576E+01,2.383000E+02,2.312430E+00,1.013482E+01,2.371000E+02,2.318592E+00,1.019604E+01,2.293000E+02,2.368668E+00,1.059034E+01
f3,2.383000E+02,2.312382E+00,1.013557E+01,2.379000E+02,2.325899E+00,1.012860E+01,2.367000E+02,2.362705E+00,1.010869E+01,2.336000E+02,2.467648E+00,1.004446E+01,2.245000E+02,2.812127E+00,9.772041E+00
f12,2.382000E+02,2.344604E+00,1.002765E+01,2.381000E+02,2.344012E+00,1.002961E+01,2.381000E+02,2.339983E+00,1.004299E+01,2.383000E+02,2.312944E+00,1.013399E+01,2.392000E+02,2.144712E+00,1.075047E+01
f13,2.777000E+02,1.986871E+00,6.011191E+00,2.774000E+02,1.981351E+00,6.044249E+00,2.763000E+02,1.962785E+00,6.160999E+00,2.730000E+02,1.909169E+00,6.563669E+00,2.629000E+02,1.833227E+00,7.865528E+00
f23,2.383000E+02,2.311544E+00,1.013463E+01,2.384000E+02,2.311680E+00,1.013477E+01,2.383000E+02,2.312629E+00,1.013563E+01,2.382000E+02,2.319151E+00,1.014146E+01,2.368000E+02,2.366024E+00,1.017807E+01
f123,2.383000E+02,2.313939E+00,1.012763E+01,2.383000E+02,2.312849E+00,1.013359E+01,2.385000E+02,2.306271E+00,1.016976E+01,2.396000E+02,2.267076E+00,1.039067E+01,2.464000E+02,2.048527E+00,1.181841E+01
kb1,3.457000E+02,2.327608E+00,6.668344E+00,2.784000E+02,2.190928E+00,8.618953E+00,2.431000E+02,2.281484E+00,9.951799E+00,2.184000E+02,2.533031E+00,1.082467E+01,1.979000E+02,3.038716E+00,1.109332E+01
kb2,2.373000E+02,2.361328E+00,1.091821E+01,2.374000E+02,2.356878E+00,1.086650E+01,2.376000E+02,2.343479E+00,1.069531E+01,2.383000E+02,2.312978E+00,1.014767E+01,2.403000E+02,2.315580E+00,8.557319E+00
kb3,2.390000E+02,2.302702E+00,1.003351E+01,2.453000E+02,2.249417E+00,9.057255E+00,2.520000E+02,2.260583E+00,8.008015E+00,2.599000E+02,2.352903E+00,6.872071E+00,2.700000E+02,2.596180E+00,5.583118E+00
ku1,1.836000E+02,3.786068E+00,1.059863E+01,2.044000E+02,2.832198E+00,1.109490E+01,2.281000E+02,2.403290E+00,1.051149E+01,2.597000E+02,2.214398E+00,9.307902E+00,3.137000E+02,2.232503E+00,7.499752E+00
ku2,2.446000E+02,2.438932E+00,6.674713E+00,2.413000E+02,2.307106E+00,8.195493E+00,2.396000E+02,2.289257E+00,9.220672E+00,2.386000E+02,2.302757E+00,9.890675E+00,2.381000E+02,2.321144E+00,1.031213E+01
ku3,3.173000E+02,1.392168E+00,5.798482E+00,2.942000E+02,1.364490E+00,7.410412E+00,2.774000E+02,1.471977E+00,8.631928E+00,2.616000E+02,1.723181E+00,9.590511E+00,2.380000E+02,2.323959E+00,1.013654E+01
bcoop12,2.380000E+02,2.406823E+00,1.061983E+01,2.380000E+02,2.388734E+00,1.053941E+01,2.382000E+02,2.345746E+00,1.032630E+01,2.384000E+02,2.262163E+00,9.786624E+00,2.379000E+02,2.163047E+00,8.565665E+00
bcoop23,2.379000E+02,2.352868E+00,1.019138E+01,2.396000E+02,2.189142E+00,9.912164E+00,2.407000E+02,1.991236E+00,9.301259E+00,2.405000E+02,1.822311E+00,8.155937E+00,2.400000E+02,1.790160E+00,6.300450E+00
bcoop13,2.385000E+02,2.307440E+00,1.013204E+01,2.498000E+02,1.832721E+00,9.213901E+00,2.546000E+02,1.666939E+00,7.997267E+00,2.594000E+02,1.642921E+00,6.626291E+00,2.658000E+02,1.765530E+00,5.090411E+00
bcoop123,2.358000E+02,2.526362E+00,1.036793E+01,2.365000E+02,2.476418E+00,1.032836E+01,2.378000E+02,2.363183E+00,1.020681E+01,2.397000E+02,2.158867E+00,9.834138E+00,2.401000E+02,1.910961E+00,8.854616E+00
ucoop12,2.385000E+02,2.191730E+00,9.300570E+00,2.384000E+02,2.308159E+00,1.011048E+01,2.382000E+02,2.372403E+00,1.045364E+01,2.380000E+02,2.400462E+00,1.058721E+01,2.380000E+02,2.411517E+00,1.063744E+01
ucoop23,2.367000E+02,2.439030E+00,1.027989E+01,2.357000E+02,2.525654E+00,1.034955E+01,2.352000E+02,2.561557E+00,1.037249E+01,2.350000E+02,2.575406E+00,1.038048E+01,2.348000E+02,2.580595E+00,1.038336E+01
ucoop13,2.481000E+02,1.910710E+00,9.790530E+00,2.444000E+02,2.069927E+00,9.996851E+00,2.386000E+02,2.301473E+00,1.013249E+01,2.295000E+02,2.671748E+00,1.011906E+01,2.154000E+02,3.372223E+00,9.715384E+00
ucoop123,2.404000E+02,2.025575E+00,9.522306E+00,2.386000E+02,2.280059E+00,1.008689E+01,2.369000E+02,2.437115E+00,1.028592E+01,2.361000E+02,2.511009E+00,1.035156E+01,2.356000E+02,2.541137E+00,1.037395E+01
