,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.068000E+02,1.147086E-01,2.100575E+02,8.160000E+01,1.612362E-01,2.442368E+02,6.820000E+01,2.430237E-01,2.732900E+02,5.880000E+01,4.144460E-01,2.935068E+02,5.010000E+01,9.606840E-01,2.820475E+02
gammam,4.630000E+01,1.816151E+00,2.408442E+02,5.100000E+01,8.033511E-01,2.922339E+02,5.450000E+01,4.963139E-01,3.048915E+02,5.800000E+01,3.484914E-01,3.043465E+02,6.170000E+01,2.621364E-01,2.978718E+02
gammamRNA,5.050000E+01,8.394214E-01,2.897368E+02,5.710000E+01,3.368565E-01,3.011381E+02,6.390000E+01,1.921580E-01,2.827226E+02,7.430000E+01,1.255912E-01,2.585087E+02,9.540000E+01,8.857542E-02,2.310129E+02
gammad,4.850000E+01,1.159523E+00,2.767207E+02,4.840000E+01,1.175760E+00,2.751279E+02,4.830000E+01,1.216771E+00,2.712617E+02,4.800000E+01,1.327420E+00,2.616077E+02,4.720000E+01,1.686585E+00,2.359360E+02
alphaass,9.180000E+01,1.328545E-01,2.424077E+02,7.520000E+01,1.848637E-01,2.697615E+02,6.480000E+01,2.745212E-01,2.910377E+02,5.710000E+01,4.578773E-01,3.015681E+02,4.960000E+01,1.012064E+00,2.805744E+02
alphadiss,5.040000E+01,9.183853E-01,2.853819E+02,5.850000E+01,4.094063E-01,3.008968E+02,6.740000E+01,2.423520E-01,2.856612E+02,8.040000E+01,1.612990E-01,2.598966E+02,1.052000E+02,1.147369E-01,2.270424E+02
phi0,1.065000E+02,1.149644E-01,2.103182E+02,8.120000E+01,1.623854E-01,2.448371E+02,6.780000E+01,2.465286E-01,2.741021E+02,5.840000E+01,4.260041E-01,2.939756E+02,4.970000E+01,1.026995E+00,2.789389E+02
f1,5.420000E+01,3.729849E-01,3.470219E+02,5.400000E+01,3.853351E-01,3.455505E+02,5.360000E+01,4.280468E-01,3.405666E+02,5.190000E+01,6.043615E-01,3.215596E+02,4.600000E+01,2.015309E+00,2.258021E+02
f2,4.820000E+01,1.249603E+00,2.682812E+02,4.820000E+01,1.249651E+00,2.682869E+02,4.820000E+01,1.249956E+00,2.682798E+02,4.820000E+01,1.251984E+00,2.682001E+02,4.810000E+01,1.266096E+00,2.677739E+02
f3,1.040000E+02,4.762211E-01,6.563147E+01,8.300000E+01,4.356000E-01,1.107327E+02,7.120000E+01,4.427827E-01,1.580469E+02,6.280000E+01,4.958039E-01,2.081516E+02,5.560000E+01,6.483438E-01,2.558088E+02
