,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.678000E+02,3.384380E-01,4.667630E+01,1.235000E+02,4.151730E-01,5.457779E+01,1.018000E+02,5.323992E-01,6.163688E+01,8.670000E+01,7.275973E-01,6.740994E+01,7.390000E+01,1.110161E+00,7.055903E+01
gammam,6.460000E+01,1.727133E+00,6.910778E+01,6.770000E+01,1.435210E+00,7.077410E+01,7.050000E+01,1.231362E+00,7.165167E+01,7.320000E+01,1.078876E+00,7.200682E+01,7.580000E+01,9.596989E-01,7.199940E+01
gammamRNA,7.430000E+01,9.944180E-01,7.250137E+01,8.570000E+01,6.188761E-01,7.023395E+01,9.800000E+01,4.436992E-01,6.529955E+01,1.150000E+02,3.432373E-01,5.916568E+01,1.478000E+02,2.791830E-01,5.213368E+01
gammad,6.300000E+01,1.915821E+00,6.791513E+01,6.290000E+01,1.931659E+00,6.771239E+01,6.270000E+01,1.959966E+00,6.735589E+01,6.250000E+01,2.011791E+00,6.671969E+01,6.190000E+01,2.111116E+00,6.556575E+01
alphaass,1.545000E+02,3.347549E-01,5.014861E+01,1.185000E+02,4.104170E-01,5.762700E+01,9.930000E+01,5.262540E-01,6.411361E+01,8.540000E+01,7.207390E-01,6.916570E+01,7.330000E+01,1.110715E+00,7.140586E+01
alphadiss,7.290000E+01,1.125341E+00,7.142775E+01,8.520000E+01,7.216549E-01,6.926024E+01,9.930000E+01,5.237160E-01,6.415276E+01,1.188000E+02,4.068930E-01,5.756551E+01,1.562000E+02,3.310720E-01,4.996244E+01
phi0,1.673000E+02,3.389666E-01,4.674552E+01,1.236000E+02,4.150140E-01,5.456609E+01,1.020000E+02,5.306715E-01,6.156248E+01,8.700000E+01,7.219772E-01,6.730226E+01,7.420000E+01,1.092287E+00,7.052668E+01
f1,6.300000E+01,1.915036E+00,6.791778E+01,6.290000E+01,1.926158E+00,6.781820E+01,6.280000E+01,1.951684E+00,6.759685E+01,6.230000E+01,2.011722E+00,6.708210E+01,6.140000E+01,2.161802E+00,6.582261E+01
f2,6.320000E+01,1.897887E+00,6.786131E+01,6.320000E+01,1.897970E+00,6.786125E+01,6.320000E+01,1.898428E+00,6.786249E+01,6.310000E+01,1.901641E+00,6.786756E+01,6.290000E+01,1.924052E+00,6.791463E+01
f3,1.637000E+02,7.844501E-01,2.179321E+01,1.224000E+02,7.042291E-01,3.365753E+01,1.023000E+02,7.187650E-01,4.505536E+01,8.850000E+01,8.166085E-01,5.606120E+01,7.610000E+01,1.077730E+00,6.555786E+01
