,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.770000E+01,1.506304E+00,1.992139E+01,6.350000E+01,1.610103E+00,2.971424E+01,5.500000E+01,2.002020E+00,3.689403E+01,4.870000E+01,2.796229E+00,4.095420E+01,4.330000E+01,4.656910E+00,3.941374E+01
gammam,4.560000E+01,4.092633E+00,3.897132E+01,4.970000E+01,2.429460E+00,4.133337E+01,5.420000E+01,1.721115E+00,3.859670E+01,6.000000E+01,1.356680E+00,3.305069E+01,6.900000E+01,1.188333E+00,2.522131E+01
gammamRNA,4.440000E+01,4.414383E+00,3.935200E+01,4.930000E+01,2.619674E+00,4.085909E+01,5.510000E+01,1.851177E+00,3.686955E+01,6.300000E+01,1.468869E+00,2.978356E+01,7.670000E+01,1.357265E+00,1.992851E+01
gammad,4.790000E+01,2.963909E+00,4.120789E+01,4.790000E+01,2.976396E+00,4.105866E+01,4.790000E+01,3.006784E+00,4.070354E+01,4.790000E+01,3.081892E+00,3.984783E+01,4.790000E+01,3.273018E+00,3.782431E+01
alphaass,7.250000E+01,1.401026E+00,2.325181E+01,6.160000E+01,1.553839E+00,3.165932E+01,5.450000E+01,1.929950E+00,3.773928E+01,4.920000E+01,2.656580E+00,4.098791E+01,4.450000E+01,4.297823E+00,3.933706E+01
alphadiss,4.460000E+01,4.314540E+00,3.925098E+01,4.960000E+01,2.577918E+00,4.090067E+01,5.540000E+01,1.846936E+00,3.706918E+01,6.340000E+01,1.487831E+00,3.010163E+01,7.710000E+01,1.391896E+00,2.035596E+01
phi0,7.700000E+01,1.503455E+00,2.027123E+01,6.340000E+01,1.611265E+00,2.975204E+01,5.510000E+01,1.990115E+00,3.676470E+01,4.900000E+01,2.742927E+00,4.085574E+01,4.370000E+01,4.438463E+00,3.984431E+01
f1,4.880000E+01,2.479924E+00,4.374952E+01,4.870000E+01,2.505050E+00,4.361096E+01,4.860000E+01,2.580929E+00,4.319638E+01,4.810000E+01,2.821059E+00,4.192139E+01,4.690000E+01,3.709868E+00,3.766183E+01
f2,4.790000E+01,2.966755E+00,4.117087E+01,4.790000E+01,2.966720E+00,4.117393E+01,4.790000E+01,2.966401E+00,4.118752E+01,4.780000E+01,2.964375E+00,4.127834E+01,4.760000E+01,2.950741E+00,4.190835E+01
f3,5.740000E+01,3.549511E+00,2.062067E+01,5.260000E+01,2.981093E+00,3.046627E+01,4.870000E+01,2.930749E+00,3.947415E+01,4.500000E+01,3.280555E+00,4.674573E+01,4.120000E+01,4.436144E+00,4.933160E+01
f12,4.790000E+01,2.959483E+00,4.119050E+01,4.790000E+01,2.960243E+00,4.118873E+01,4.790000E+01,2.965143E+00,4.117819E+01,4.780000E+01,2.999065E+00,4.109861E+01,4.750000E+01,3.257360E+00,4.045019E+01
f13,4.870000E+01,2.208230E+00,4.410292E+01,4.870000E+01,2.225595E+00,4.403873E+01,4.850000E+01,2.277886E+00,4.384220E+01,4.840000E+01,2.444571E+00,4.321126E+01,4.780000E+01,3.082658E+00,4.072037E+01
