,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.154000E+02,9.898630E-01,3.034515E+01,4.279000E+02,1.101251E+00,3.091734E+01,3.662000E+02,1.247304E+00,3.116408E+01,3.171000E+02,1.450697E+00,3.096290E+01,2.739000E+02,1.766156E+00,3.005789E+01
gammam,2.671000E+02,1.840390E+00,2.974507E+01,3.145000E+02,1.461999E+00,3.096431E+01,3.677000E+02,1.236032E+00,3.126314E+01,4.350000E+02,1.080550E+00,3.102917E+01,5.336500E+02,9.653788E-01,3.042661E+01
gammamRNA,3.047000E+02,1.522482E+00,3.080270E+01,3.661000E+02,1.246442E+00,3.118124E+01,4.480000E+02,1.066836E+00,3.082007E+01,5.845500E+02,9.381911E-01,2.996640E+01,1.001100E+03,8.404191E-01,2.878071E+01
gammad,2.983000E+02,1.564348E+00,3.070576E+01,2.983000E+02,1.565157E+00,3.067974E+01,2.985000E+02,1.567115E+00,3.061742E+01,2.988000E+02,1.571850E+00,3.046688E+01,2.996000E+02,1.583291E+00,3.010651E+01
alphaass,5.079500E+02,9.964731E-01,3.040570E+01,4.364000E+02,1.086487E+00,3.087521E+01,3.832000E+02,1.198191E+00,3.113662E+01,3.400000E+02,1.341821E+00,3.113223E+01,3.025000E+02,1.536757E+00,3.076482E+01
alphadiss,2.812000E+02,1.697982E+00,3.028582E+01,3.347000E+02,1.364331E+00,3.110685E+01,4.000000E+02,1.156859E+00,3.107346E+01,4.931500E+02,1.011316E+00,3.050344E+01,6.663000E+02,9.022278E-01,2.955113E+01
phi0,7.648500E+02,8.745848E-01,2.919284E+01,5.380500E+02,9.709115E-01,3.020104E+01,4.311000E+02,1.095755E+00,3.089853E+01,3.604000E+02,1.266145E+00,3.116688E+01,3.053000E+02,1.518867E+00,3.081004E+01
f1,3.213000E+02,1.412461E+00,3.107493E+01,3.206000E+02,1.416768E+00,3.106638E+01,3.186000E+02,1.428850E+00,3.104179E+01,3.129000E+02,1.463881E+00,3.096354E+01,2.968000E+02,1.576387E+00,3.065472E+01
f2,3.085000E+02,1.515320E+00,3.056032E+01,3.085000E+02,1.515471E+00,3.056068E+01,3.083000E+02,1.516500E+00,3.056393E+01,3.068000E+02,1.523547E+00,3.058461E+01,2.967000E+02,1.573504E+00,3.070839E+01
f3,5.964000E+02,9.521697E-01,2.755771E+01,4.881000E+02,1.032204E+00,2.883974E+01,4.149000E+02,1.137569E+00,2.989022E+01,3.577000E+02,1.283449E+00,3.059976E+01,3.083000E+02,1.502751E+00,3.076199E+01
f12,2.980000E+02,1.568776E+00,3.064453E+01,2.981000E+02,1.568485E+00,3.064768E+01,2.982000E+02,1.566510E+00,3.067061E+01,2.994000E+02,1.553331E+00,3.082447E+01,3.063000E+02,1.474819E+00,3.183755E+01
