,log10_var,log10_left_bound,log10_right_bound
beta,1.6020599913279623,1.3945194254213706,1.836893108885296
gammam,-0.03493947938880146,-0.19419565969506702,0.0
gammamRNA,0.1182647260894794,-0.1040334428602589,0.32836570932597064
gammad,-2.7097427306054818,-3.3010299956639813,-1.0
alphaass,-1.2688949487840795,-1.6829974191993469,-0.8674086563953669
alphadiss,1.9785913268200748,1.5750531626344633,2.38954872266981
phi0,0.15075643986030904,-0.05507767254819711,0.3862888334928015
f1,-1.7899491501248628,-3.0,0.19755348036053888
f2,0.31365634661803143,-3.0,2.0
f3,1.5063697170955042,1.2379238648075885,1.7878932378144745
f12,0.5275010109811202,-3.0,2.0
f13,-2.1045222037242852,-3.0,0.08803018439796478
f23,1.5964871337365443,-3.0,2.0
f123,-2.4035128662634557,-3.0,1.2990501980459541
kb1,-2.743763466794077,-3.0,-1.868205561301811
kb2,-0.8870600239159199,-3.0,2.0
kb3,0.35102285258412386,0.020502043881978828,0.5668069714842483
ku1,-1.2297372618294067,-2.0,-0.9695092857598241
ku2,2.6480671294489344,-0.19796616172731743,3.0
ku3,2.0402066275747113,1.8232033419139602,2.3738847922069413
bcoop12,1.1861083798132053,-1.3010299956639813,1.3010299956639813
bcoop23,0.9850220821095351,-1.3010299956639813,1.3010299956639813
bcoop13,0.5482665451707452,0.07510668804311016,1.3010299956639813
bcoop123,-0.5856953118716683,-1.3010299956639813,1.3010299956639813
ucoop12,0.5733358400660676,-1.3010299956639813,1.3010299956639813
ucoop23,0.6628522332647961,-1.3010299956639813,1.3010299956639813
ucoop13,-0.349401101827343,-1.3010299956639813,-0.030274776335856506
ucoop123,-1.0770670434447884,-1.3010299956639813,1.3010299956639813
