,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.138000E+02,2.069672E-01,8.242195E+01,1.616000E+02,2.668798E-01,1.021933E+02,1.341000E+02,3.665770E-01,1.201130E+02,1.146000E+02,5.495141E-01,1.350224E+02,9.760000E+01,9.600838E-01,1.426367E+02
gammam,1.101000E+02,9.102097E-01,1.267807E+02,1.269000E+02,4.824830E-01,1.230184E+02,1.450000E+02,3.153709E-01,1.122155E+02,1.711000E+02,2.291765E-01,9.862500E+01,2.240000E+02,1.784708E-01,8.293653E+01
gammamRNA,1.110000E+02,9.224766E-01,1.257547E+02,1.281000E+02,4.796798E-01,1.222910E+02,1.460000E+02,3.102645E-01,1.116659E+02,1.714000E+02,2.238798E-01,9.840664E+01,2.223000E+02,1.734565E-01,8.322335E+01
gammad,1.454000E+02,3.101808E-01,1.128054E+02,1.454000E+02,3.106357E-01,1.126671E+02,1.454000E+02,3.117393E-01,1.123302E+02,1.455000E+02,3.144235E-01,1.115218E+02,1.457000E+02,3.210097E-01,1.096164E+02
alphaass,2.221000E+02,2.011215E-01,8.112485E+01,1.658000E+02,2.573542E-01,1.003600E+02,1.373000E+02,3.500864E-01,1.174970E+02,1.175000E+02,5.177955E-01,1.315811E+02,1.009000E+02,8.858351E-01,1.390238E+02
alphadiss,9.400000E+01,1.188399E+00,1.379121E+02,1.041000E+02,7.819322E-01,1.384357E+02,1.141000E+02,5.673150E-01,1.337740E+02,1.249000E+02,4.362793E-01,1.263783E+02,1.375000E+02,3.491194E-01,1.173691E+02
phi0,2.170000E+02,2.051797E-01,8.161979E+01,1.623000E+02,2.653614E-01,1.018118E+02,1.341000E+02,3.663685E-01,1.200901E+02,1.142000E+02,5.538727E-01,1.352342E+02,9.700000E+01,9.838439E-01,1.426500E+02
f1,1.508000E+02,2.335534E-01,1.130856E+02,1.506000E+02,2.360075E-01,1.130527E+02,1.499000E+02,2.461299E-01,1.129168E+02,1.469000E+02,2.906608E-01,1.122855E+02,1.328000E+02,5.496971E-01,1.078449E+02
f2,1.455000E+02,3.129867E-01,1.119532E+02,1.455000E+02,3.129871E-01,1.119555E+02,1.455000E+02,3.129921E-01,1.119630E+02,1.454000E+02,3.130292E-01,1.120196E+02,1.451000E+02,3.132766E-01,1.123998E+02
f3,2.591000E+02,3.338648E-01,4.504240E+01,1.993000E+02,3.019201E-01,6.508992E+01,1.692000E+02,2.953525E-01,8.557364E+01,1.493000E+02,3.074210E-01,1.069515E+02,1.340000E+02,3.418622E-01,1.291455E+02
