,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.335000E+02,2.806432E-01,5.477999E+01,1.040000E+02,3.483553E-01,6.553254E+01,8.800000E+01,4.588223E-01,7.434074E+01,7.680000E+01,6.564422E-01,8.121818E+01,6.720000E+01,1.107594E+00,8.397491E+01
gammam,7.090000E+01,8.043599E-01,8.500666E+01,7.680000E+01,4.483966E-01,8.465507E+01,8.390000E+01,3.001369E-01,8.124073E+01,9.540000E+01,2.195634E-01,7.651122E+01,1.192000E+02,1.707120E-01,7.019536E+01
gammamRNA,6.090000E+01,1.882872E+00,7.937650E+01,6.450000E+01,1.365604E+00,8.299107E+01,6.770000E+01,1.075410E+00,8.404839E+01,7.070000E+01,8.860905E-01,8.376895E+01,7.380000E+01,7.518563E-01,8.268284E+01
gammad,7.000000E+01,8.595290E-01,9.343506E+01,7.000000E+01,8.614017E-01,9.323023E+01,6.990000E+01,8.659440E-01,9.272798E+01,6.990000E+01,8.771181E-01,9.153533E+01,6.970000E+01,9.052442E-01,8.873006E+01
alphaass,1.358000E+02,2.553948E-01,5.893298E+01,1.047000E+02,3.173711E-01,6.914379E+01,8.860000E+01,4.183807E-01,7.689670E+01,7.770000E+01,5.992953E-01,8.241910E+01,6.860000E+01,1.015888E+00,8.382008E+01
alphadiss,6.850000E+01,1.024269E+00,8.379211E+01,7.750000E+01,6.036631E-01,8.248822E+01,8.820000E+01,4.212958E-01,7.704494E+01,1.042000E+02,3.194953E-01,6.939674E+01,1.341000E+02,2.569037E-01,5.935023E+01
phi0,1.380000E+02,2.758004E-01,5.359938E+01,1.060000E+02,3.405065E-01,6.461483E+01,8.920000E+01,4.459245E-01,7.358957E+01,7.770000E+01,6.320924E-01,8.069752E+01,6.810000E+01,1.043600E+00,8.405986E+01
f1,7.010000E+01,8.671213E-01,8.538518E+01,7.010000E+01,8.824690E-01,8.515322E+01,6.970000E+01,9.302990E-01,8.443694E+01,6.850000E+01,1.091787E+00,8.208094E+01,6.430000E+01,1.804438E+00,7.300922E+01
f2,6.950000E+01,9.541107E-01,8.385900E+01,6.950000E+01,9.541378E-01,8.386226E+01,6.960000E+01,9.543061E-01,8.386313E+01,6.950000E+01,9.554663E-01,8.390104E+01,6.930000E+01,9.635123E-01,8.414078E+01
f3,1.156000E+02,8.822796E-01,2.738765E+01,9.690000E+01,7.429009E-01,4.328832E+01,8.530000E+01,7.173866E-01,5.809252E+01,7.670000E+01,7.714599E-01,7.225573E+01,6.910000E+01,9.763813E-01,8.450370E+01
f12,6.950000E+01,9.414248E-01,8.418880E+01,6.950000E+01,9.416579E-01,8.418205E+01,6.950000E+01,9.431470E-01,8.417161E+01,6.940000E+01,9.528686E-01,8.407171E+01,6.910000E+01,1.021887E+00,8.336039E+01
f13,6.940000E+01,9.578014E-01,8.402245E+01,6.940000E+01,9.625688E-01,8.397197E+01,6.940000E+01,9.763534E-01,8.383784E+01,6.920000E+01,1.018134E+00,8.341340E+01,6.840000E+01,1.166255E+00,8.185676E+01
f23,6.940000E+01,9.647209E-01,8.377045E+01,6.940000E+01,9.645972E-01,8.377445E+01,6.940000E+01,9.637668E-01,8.380782E+01,6.940000E+01,9.581565E-01,8.404652E+01,6.960000E+01,9.217303E-01,8.565827E+01
f123,6.940000E+01,9.589805E-01,8.400839E+01,6.940000E+01,9.591601E-01,8.402204E+01,6.950000E+01,9.601324E-01,8.410388E+01,6.980000E+01,9.652675E-01,8.451440E+01,7.120000E+01,9.994266E-01,8.659720E+01
kb1,6.900000E+01,7.439571E-01,7.145857E+01,6.800000E+01,6.029099E-01,5.319145E+01,6.730000E+01,5.425359E-01,3.667050E+01,6.710000E+01,5.398343E-01,2.252721E+01,6.730000E+01,6.422590E-01,1.115387E+01
kb2,6.770000E+01,1.378098E+00,8.306738E+01,6.860000E+01,1.154564E+00,8.427603E+01,6.980000E+01,8.787599E-01,8.288417E+01,7.110000E+01,7.581628E-01,7.202479E+01,7.220000E+01,1.032954E+00,4.776832E+01
kb3,1.243000E+02,6.169415E-01,5.007900E+01,1.009000E+02,5.714218E-01,6.636071E+01,8.780000E+01,5.893407E-01,7.652111E+01,7.860000E+01,6.658487E-01,8.265398E+01,7.110000E+01,8.723993E-01,8.450569E+01
ku1,1.236000E+02,1.414224E-01,6.781311E+01,1.071000E+02,1.841661E-01,7.258682E+01,9.390000E+01,2.531555E-01,7.744532E+01,8.310000E+01,3.785770E-01,8.203590E+01,7.350000E+01,6.784086E-01,8.485582E+01
ku2,7.690000E+01,9.368296E-01,4.186897E+01,7.440000E+01,6.064214E-01,6.453314E+01,7.170000E+01,6.626256E-01,7.884279E+01,6.970000E+01,9.116755E-01,8.385885E+01,6.820000E+01,1.219268E+00,8.352799E+01
ku3,7.060000E+01,8.990295E-01,8.438102E+01,7.810000E+01,6.766134E-01,8.288782E+01,8.710000E+01,5.953740E-01,7.694172E+01,1.000000E+02,5.747054E-01,6.695392E+01,1.228000E+02,6.160663E-01,5.094701E+01
bcoop12,6.590000E+01,1.897946E+00,7.561196E+01,6.710000E+01,1.560139E+00,7.880318E+01,6.870000E+01,1.152837E+00,8.253100E+01,7.000000E+01,8.066010E-01,8.477296E+01,7.070000E+01,5.748145E-01,8.399949E+01
bcoop23,6.900000E+01,1.067547E+00,8.388366E+01,7.010000E+01,8.249026E-01,8.315716E+01,7.130000E+01,6.709710E-01,7.761877E+01,7.330000E+01,6.160830E-01,6.581705E+01,7.690000E+01,6.474466E-01,4.918302E+01
bcoop13,6.990000E+01,7.796043E-01,8.081072E+01,7.040000E+01,5.198982E-01,6.825413E+01,7.060000E+01,4.008869E-01,5.547906E+01,7.100000E+01,3.319950E-01,4.380524E+01,7.200000E+01,2.892679E-01,3.360737E+01
bcoop123,6.920000E+01,1.023760E+00,8.349473E+01,7.040000E+01,7.050198E-01,8.544547E+01,7.110000E+01,4.974269E-01,8.486941E+01,7.180000E+01,3.650198E-01,8.160197E+01,7.230000E+01,2.768499E-01,7.511997E+01
ucoop12,7.160000E+01,5.734376E-01,8.696596E+01,6.960000E+01,9.131020E-01,8.442416E+01,6.760000E+01,1.386455E+00,7.990693E+01,6.600000E+01,1.830333E+00,7.567186E+01,6.500000E+01,2.110042E+00,7.315409E+01
ucoop23,6.880000E+01,1.080522E+00,8.346782E+01,6.750000E+01,1.382695E+00,8.157520E+01,6.690000E+01,1.550835E+00,8.037313E+01,6.670000E+01,1.624898E+00,7.982817E+01,6.650000E+01,1.654171E+00,7.961645E+01
ucoop13,8.080000E+01,2.498028E-01,7.801849E+01,7.810000E+01,2.992229E-01,8.069371E+01,7.590000E+01,3.707659E-01,8.301333E+01,7.370000E+01,4.878038E-01,8.478660E+01,7.110000E+01,7.350461E-01,8.517721E+01
ucoop123,6.750000E+01,1.436892E+00,7.933087E+01,6.590000E+01,1.857148E+00,7.535389E+01,6.500000E+01,2.111774E+00,7.306824E+01,6.460000E+01,2.232500E+00,7.202444E+01,6.440000E+01,2.282189E+00,7.159918E+01
