,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.280000E+02,1.225436E+00,2.231418E+01,1.129000E+02,1.098463E+00,3.360546E+01,1.025000E+02,1.090772E+00,4.311482E+01,9.490000E+01,1.127711E+00,5.159366E+01,8.880000E+01,1.191744E+00,5.935908E+01
gammam,6.220000E+01,6.959923E+00,8.400925E+01,6.480000E+01,3.916550E+00,9.737517E+01,6.830000E+01,2.586048E+00,9.656744E+01,7.330000E+01,1.855721E+00,8.763708E+01,8.030000E+01,1.414981E+00,7.359421E+01
gammamRNA,7.430000E+01,5.097286E+00,6.822855E+01,7.710000E+01,2.672192E+00,7.764608E+01,8.130000E+01,1.674104E+00,7.290374E+01,8.820000E+01,1.187006E+00,6.003902E+01,1.021000E+02,9.669110E-01,4.111205E+01
gammad,8.760000E+01,1.208785E+00,6.112280E+01,8.760000E+01,1.210036E+00,6.104926E+01,8.760000E+01,1.213039E+00,6.086979E+01,8.770000E+01,1.220339E+00,6.043876E+01,8.780000E+01,1.238092E+00,5.941284E+01
alphaass,9.930000E+01,1.099708E+00,4.659608E+01,8.020000E+01,1.374332E+00,7.242579E+01,6.950000E+01,1.942622E+00,9.111246E+01,6.220000E+01,3.042083E+00,1.002447E+02,5.690000E+01,5.667783E+00,9.236945E+01
alphadiss,5.690000E+01,5.700176E+00,9.227645E+01,6.220000E+01,3.055351E+00,1.002936E+02,6.940000E+01,1.949407E+00,9.124625E+01,8.010000E+01,1.377951E+00,7.261962E+01,9.900000E+01,1.100758E+00,4.685954E+01
phi0,9.930000E+01,1.101510E+00,4.657635E+01,8.000000E+01,1.377507E+00,7.280473E+01,6.880000E+01,1.961995E+00,9.205951E+01,6.120000E+01,3.132147E+00,1.011149E+02,5.540000E+01,6.060310E+00,9.083470E+01
f1,8.840000E+01,1.022690E+00,6.383419E+01,8.830000E+01,1.037693E+00,6.360637E+01,8.810000E+01,1.088665E+00,6.283985E+01,8.750000E+01,1.270567E+00,6.020076E+01,8.530000E+01,2.032952E+00,5.061798E+01
f2,8.760000E+01,1.209757E+00,6.106357E+01,8.760000E+01,1.209720E+00,6.106886E+01,8.760000E+01,1.209417E+00,6.110135E+01,8.750000E+01,1.207337E+00,6.132301E+01,8.720000E+01,1.193648E+00,6.282937E+01
f3,8.980000E+01,1.286973E+00,5.394203E+01,7.780000E+01,9.592476E-01,1.063831E+02,6.950000E+01,8.546394E-01,1.688736E+02,6.280000E+01,8.594000E-01,2.406633E+02,5.660000E+01,1.009406E+00,3.136043E+02
f12,8.760000E+01,1.206159E+00,6.103804E+01,8.760000E+01,1.206293E+00,6.103918E+01,8.760000E+01,1.207182E+00,6.104650E+01,8.760000E+01,1.213350E+00,6.109627E+01,8.760000E+01,1.258098E+00,6.140806E+01
f13,8.760000E+01,1.209917E+00,6.106800E+01,8.760000E+01,1.214760E+00,6.108439E+01,8.770000E+01,1.231567E+00,6.113577E+01,8.770000E+01,1.293001E+00,6.127221E+01,8.780000E+01,1.568738E+00,6.106837E+01
f23,8.760000E+01,1.209878E+00,6.106076E+01,8.760000E+01,1.209650E+00,6.107092E+01,8.770000E+01,1.208116E+00,6.113966E+01,8.770000E+01,1.197701E+00,6.161498E+01,8.770000E+01,1.128781E+00,6.498707E+01
f123,8.760000E+01,1.209972E+00,6.106837E+01,8.760000E+01,1.212339E+00,6.107762E+01,8.790000E+01,1.224430E+00,6.113037E+01,8.870000E+01,1.286483E+00,6.141318E+01,9.390000E+01,1.597564E+00,6.329840E+01
kb1,8.710000E+01,1.194598E+00,5.658289E+01,8.550000E+01,1.188645E+00,4.389769E+01,8.420000E+01,1.254090E+00,3.217671E+01,8.280000E+01,1.438740E+00,2.182338E+01,8.110000E+01,1.896209E+00,1.310778E+01
kb2,8.750000E+01,1.228461E+00,6.229931E+01,8.790000E+01,1.177554E+00,5.783178E+01,8.830000E+01,1.166395E+00,4.966344E+01,8.880000E+01,1.278035E+00,3.742938E+01,8.980000E+01,1.704455E+00,2.280389E+01
kb3,9.990000E+01,1.484817E+00,3.778373E+01,8.930000E+01,1.222113E+00,5.779486E+01,8.270000E+01,1.240368E+00,7.009862E+01,7.850000E+01,1.474714E+00,7.458592E+01,7.560000E+01,2.277580E+00,6.661726E+01
ku1,1.311000E+02,8.604697E-01,2.502497E+01,1.083000E+02,8.723210E-01,4.159360E+01,9.180000E+01,1.089775E+00,5.670628E+01,7.980000E+01,1.616903E+00,6.917867E+01,6.980000E+01,3.155211E+00,7.322611E+01
ku2,1.034000E+02,1.342451E+00,2.896901E+01,9.250000E+01,1.102527E+00,5.176095E+01,8.710000E+01,1.251865E+00,6.236729E+01,8.690000E+01,1.320332E+00,6.499703E+01,8.690000E+01,1.325088E+00,6.586197E+01
ku3,7.650000E+01,2.187971E+00,6.822725E+01,7.900000E+01,1.431879E+00,7.571151E+01,8.280000E+01,1.224842E+00,7.075043E+01,8.910000E+01,1.224285E+00,5.806777E+01,9.950000E+01,1.506897E+00,3.759068E+01
bcoop12,8.740000E+01,1.431839E+00,6.184037E+01,8.740000E+01,1.404530E+00,6.180136E+01,8.750000E+01,1.338995E+00,6.165202E+01,8.760000E+01,1.206683E+00,6.104776E+01,8.780000E+01,1.012034E+00,5.894424E+01
bcoop23,8.750000E+01,1.215961E+00,6.124074E+01,8.840000E+01,1.120183E+00,5.705827E+01,8.930000E+01,1.081454E+00,4.840133E+01,9.080000E+01,1.177617E+00,3.521350E+01,9.380000E+01,1.484682E+00,2.052308E+01
bcoop13,8.500000E+01,2.447449E+00,7.707121E+01,8.680000E+01,1.430093E+00,6.784686E+01,8.900000E+01,1.043118E+00,5.250859E+01,9.330000E+01,8.882106E-01,3.517677E+01,1.021000E+02,9.752130E-01,1.813466E+01
bcoop123,8.720000E+01,1.384188E+00,6.112083E+01,8.740000E+01,1.297539E+00,6.114875E+01,8.790000E+01,1.137826E+00,6.089183E+01,8.870000E+01,9.325930E-01,5.950955E+01,8.980000E+01,7.500216E-01,5.591130E+01
ucoop12,9.920000E+01,8.774137E-01,5.363896E+01,8.990000E+01,1.073039E+00,6.031696E+01,8.700000E+01,1.296954E+00,6.097869E+01,8.660000E+01,1.399841E+00,6.078516E+01,8.670000E+01,1.427705E+00,6.082838E+01
ucoop23,8.680000E+01,1.300646E+00,6.215885E+01,8.670000E+01,1.346992E+00,6.303208E+01,8.680000E+01,1.355693E+00,6.348385E+01,8.680000E+01,1.357569E+00,6.367718E+01,8.680000E+01,1.358078E+00,6.375244E+01
ucoop13,8.590000E+01,1.400285E+00,6.380925E+01,8.410000E+01,1.668584E+00,6.605094E+01,8.240000E+01,2.068764E+00,6.739355E+01,8.030000E+01,2.751524E+00,6.702186E+01,7.700000E+01,4.289033E+00,6.223044E+01
