,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.159000E+02,2.016979E+00,1.193157E+01,1.809000E+02,2.051351E+00,1.667983E+01,1.608000E+02,2.357942E+00,1.978862E+01,1.460000E+02,2.955859E+00,2.131540E+01,1.336000E+02,4.165806E+00,2.046031E+01
gammam,1.368000E+02,3.881229E+00,2.061570E+01,1.486000E+02,2.766962E+00,2.129452E+01,1.624000E+02,2.211461E+00,1.971954E+01,1.817000E+02,1.926605E+00,1.660322E+01,2.167000E+02,1.905699E+00,1.175153E+01
gammamRNA,1.338000E+02,4.369430E+00,1.991747E+01,1.448000E+02,3.025166E+00,2.138035E+01,1.573000E+02,2.367679E+00,2.039014E+01,1.735000E+02,2.010929E+00,1.786238E+01,1.989000E+02,1.869483E+00,1.394317E+01
gammad,1.441000E+02,3.100358E+00,2.128805E+01,1.443000E+02,3.120892E+00,2.101282E+01,1.451000E+02,3.170469E+00,2.036689E+01,1.468000E+02,3.293146E+00,1.887994E+01,1.515000E+02,3.628201E+00,1.557589E+01
alphaass,2.099000E+02,1.937310E+00,1.265205E+01,1.789000E+02,2.004986E+00,1.704142E+01,1.607000E+02,2.306921E+00,1.991830E+01,1.471000E+02,2.877151E+00,2.131854E+01,1.355000E+02,4.005158E+00,2.052889E+01
alphadiss,1.328000E+02,4.522591E+00,1.968652E+01,1.443000E+02,3.062377E+00,2.137654E+01,1.578000E+02,2.381752E+00,2.033274E+01,1.755000E+02,2.026255E+00,1.760252E+01,2.047000E+02,1.913804E+00,1.329664E+01
phi0,2.088000E+02,1.994927E+00,1.277662E+01,1.787000E+02,2.068558E+00,1.700382E+01,1.604000E+02,2.368106E+00,1.984410E+01,1.466000E+02,2.924737E+00,2.129233E+01,1.349000E+02,3.992196E+00,2.070280E+01
f1,1.717000E+02,2.977084E+00,1.393932E+01,1.550000E+02,2.911661E+00,1.837887E+01,1.425000E+02,3.140710E+00,2.175725E+01,1.317000E+02,3.696768E+00,2.369273E+01,1.217000E+02,4.942465E+00,2.304171E+01
f2,1.440000E+02,3.093753E+00,2.137076E+01,1.440000E+02,3.093891E+00,2.137216E+01,1.439000E+02,3.094829E+00,2.138170E+01,1.437000E+02,3.101299E+00,2.144625E+01,1.420000E+02,3.148606E+00,2.186951E+01
f3,1.446000E+02,2.971312E+00,2.172972E+01,1.445000E+02,2.993573E+00,2.166497E+01,1.442000E+02,3.056395E+00,2.148258E+01,1.432000E+02,3.240937E+00,2.095130E+01,1.406000E+02,3.856220E+00,1.924894E+01
f12,1.436000E+02,3.310913E+00,2.022117E+01,1.437000E+02,3.309212E+00,2.022963E+01,1.437000E+02,3.297674E+00,2.028765E+01,1.438000E+02,3.221017E+00,2.068216E+01,1.444000E+02,2.774237E+00,2.336782E+01
f13,1.452000E+02,1.257365E+00,2.096338E+01,1.452000E+02,1.260696E+00,2.098873E+01,1.452000E+02,1.272560E+00,2.107645E+01,1.455000E+02,1.317131E+00,2.137528E+01,1.461000E+02,1.521783E+00,2.228854E+01
f23,1.440000E+02,3.078695E+00,2.139957E+01,1.440000E+02,3.079028E+00,2.139905E+01,1.440000E+02,3.081314E+00,2.139522E+01,1.439000E+02,3.097014E+00,2.136861E+01,1.435000E+02,3.210403E+00,2.116942E+01
f123,1.439000E+02,3.093901E+00,2.137486E+01,1.440000E+02,3.091611E+00,2.139501E+01,1.441000E+02,3.079173E+00,2.150466E+01,1.449000E+02,3.012410E+00,2.210916E+01,1.494000E+02,2.670700E+00,2.567940E+01
kb1,1.964000E+02,2.606789E+00,1.241140E+01,1.722000E+02,2.431053E+00,1.701111E+01,1.567000E+02,2.593129E+00,2.000490E+01,1.446000E+02,3.056914E+00,2.135949E+01,1.337000E+02,4.148768E+00,2.015847E+01
kb2,1.449000E+02,3.146029E+00,2.280122E+01,1.445000E+02,3.122838E+00,2.213583E+01,1.435000E+02,3.062706E+00,2.057892E+01,1.427000E+02,2.951378E+00,1.752095E+01,1.438000E+02,2.905969E+00,1.260842E+01
