,log10_var,log10_left_bound,log10_right_bound
beta,1.4590907896005865,1.3881524042669806,1.6383356871673085
gammam,-0.7649768405047764,-0.8741088307145042,-0.6902720709242318
gammamRNA,-0.5733261119786272,-0.7297328274175046,-0.5026493530420872
gammad,-2.2570393297858478,-3.3010299956639813,-1.0
alphaass,-1.2700257143004443,-1.4154502790296526,-0.9773244754577639
alphadiss,2.0008677215312267,1.7029644685884484,2.145273558653667
phi0,-1.4669909775045147,-1.5377812383046963,-1.2887123326457899
f1,-0.7396900542050799,-3.0,0.49905652303803727
f2,-0.5934598195660449,-3.0,2.0
f3,1.874423830586502,1.7458989834909595,2.0
f12,-1.9974020192800914,-3.0,2.0
f13,-1.4902599844296176,-3.0,0.3196306910900376
f23,-1.2487208960166578,-3.0,2.0
f123,-2.7124221909212944,-3.0,1.6364439911300952
kb1,-2.9461535731477473,-3.0,-2.2554309550226224
kb2,-0.8224635000701378,-3.0,1.578284262196552
kb3,-1.5224446678010188,-1.6580796299364722,-1.3401306371433488
ku1,-1.4321505494268933,-2.0,-1.2546913965689805
ku2,2.7125655278733083,0.3056595014302026,3.0
ku3,0.1667260555800518,-0.015245077994054109,0.3023026408110845
bcoop12,0.2127201544178423,-1.3010299956639813,1.3010299956639813
bcoop23,0.52022143588196,-1.3010299956639813,1.3010299956639813
bcoop13,-0.09577148365992152,-0.4017941527234523,1.3010299956639813
bcoop123,0.12968989219930105,-1.3010299956639813,1.3010299956639813
ucoop12,-0.40000782241590205,-1.3010299956639813,1.3010299956639813
ucoop23,0.19783169332890285,-1.3010299956639813,1.3010299956639813
ucoop13,-0.9935339577507682,-1.3010299956639813,-0.7829001573396487
ucoop123,-0.3615107430453627,-1.3010299956639813,1.3010299956639813
