,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.060000E+02,2.982844E-01,6.936199E+01,8.140000E+01,4.068671E-01,8.856965E+01,6.880000E+01,6.064141E-01,1.036143E+02,5.970000E+01,1.033328E+00,1.126828E+02,5.140000E+01,2.342510E+00,1.062747E+02
gammam,5.210000E+01,1.550559E+00,1.196731E+02,5.720000E+01,6.775321E-01,1.261288E+02,6.260000E+01,4.025542E-01,1.201860E+02,7.120000E+01,2.727070E-01,1.097694E+02,8.910000E+01,2.002430E-01,9.502822E+01
gammamRNA,5.020000E+01,2.671002E+00,1.031664E+02,5.820000E+01,1.102207E+00,1.127537E+02,6.650000E+01,6.266028E-01,1.048567E+02,7.790000E+01,4.122854E-01,9.079176E+01,9.930000E+01,2.971756E-01,7.280020E+01
gammad,4.650000E+01,4.705413E+00,8.686763E+01,4.640000E+01,4.782132E+00,8.595861E+01,4.620000E+01,4.975538E+00,8.375348E+01,4.590000E+01,5.492018E+00,7.841959E+01,4.480000E+01,7.095649E+00,6.551793E+01
alphaass,1.008000E+02,2.707035E-01,8.087312E+01,7.820000E+01,3.665836E-01,9.970218E+01,6.680000E+01,5.381442E-01,1.131419E+02,5.900000E+01,8.968562E-01,1.201338E+02,5.180000E+01,1.987336E+00,1.124294E+02
alphadiss,5.150000E+01,2.063165E+00,1.116144E+02,5.860000E+01,9.158801E-01,1.202060E+02,6.650000E+01,5.461891E-01,1.135300E+02,7.770000E+01,3.708147E-01,1.003010E+02,9.960000E+01,2.730775E-01,8.171845E+01
phi0,1.021000E+02,3.070653E-01,7.164144E+01,8.000000E+01,4.204098E-01,9.012662E+01,6.800000E+01,6.283746E-01,1.045879E+02,5.920000E+01,1.076086E+00,1.129106E+02,5.100000E+01,2.472303E+00,1.051274E+02
f1,5.330000E+01,1.370892E+00,1.341344E+02,5.310000E+01,1.392984E+00,1.336137E+02,5.290000E+01,1.464759E+00,1.319875E+02,5.200000E+01,1.717240E+00,1.265890E+02,4.910000E+01,2.875594E+00,1.071032E+02
f2,4.650000E+01,4.738534E+00,8.647020E+01,4.650000E+01,4.738910E+00,8.647019E+01,4.640000E+01,4.741018E+00,8.645910E+01,4.640000E+01,4.755309E+00,8.637931E+01,4.630000E+01,4.855463E+00,8.583931E+01
f3,8.060000E+01,1.632616E+00,2.959530E+01,7.030000E+01,1.327750E+00,5.045358E+01,6.310000E+01,1.334380E+00,7.145211E+01,5.710000E+01,1.616079E+00,9.042960E+01,5.070000E+01,2.722450E+00,9.804373E+01
f12,4.650000E+01,4.737826E+00,8.647884E+01,4.650000E+01,4.739951E+00,8.646125E+01,4.650000E+01,4.753070E+00,8.635650E+01,4.640000E+01,4.833977E+00,8.572681E+01,4.590000E+01,5.392417E+00,8.158218E+01
f13,4.720000E+01,4.016567E+00,9.312413E+01,4.710000E+01,4.093765E+00,9.236584E+01,4.690000E+01,4.288620E+00,9.050178E+01,4.640000E+01,4.817911E+00,8.579661E+01,4.520000E+01,6.568252E+00,7.316476E+01
f23,4.650000E+01,4.754091E+00,8.631537E+01,4.640000E+01,4.751882E+00,8.633767E+01,4.650000E+01,4.736564E+00,8.648967E+01,4.650000E+01,4.635025E+00,8.753858E+01,4.710000E+01,4.034793E+00,9.440190E+01
f123,4.650000E+01,4.738165E+00,8.648075E+01,4.650000E+01,4.736361E+00,8.654163E+01,4.660000E+01,4.727486E+00,8.682363E+01,4.680000E+01,4.690582E+00,8.818085E+01,4.770000E+01,4.665709E+00,9.383453E+01
kb1,4.760000E+01,2.702449E+00,9.260501E+01,4.730000E+01,1.729020E+00,7.798988E+01,4.620000E+01,1.450459E+00,5.770355E+01,4.490000E+01,1.455384E+00,3.868137E+01,4.340000E+01,1.842967E+00,2.245322E+01
kb2,4.760000E+01,3.684478E+00,9.417265E+01,5.050000E+01,2.053281E+00,1.010025E+02,5.300000E+01,1.578535E+00,8.599710E+01,5.620000E+01,1.487111E+00,6.005908E+01,6.080000E+01,1.730784E+00,3.306415E+01
kb3,8.780000E+01,1.317081E+00,5.162583E+01,7.310000E+01,1.073960E+00,8.078293E+01,6.450000E+01,1.085042E+00,1.023336E+02,5.810000E+01,1.299113E+00,1.155479E+02,5.210000E+01,2.078961E+00,1.138692E+02
ku1,8.980000E+01,3.076144E-01,6.489303E+01,7.790000E+01,3.445327E-01,8.124132E+01,6.900000E+01,4.232004E-01,9.770795E+01,6.190000E+01,6.001787E-01,1.125285E+02,5.530000E+01,1.165020E+00,1.193274E+02
ku2,6.200000E+01,1.698008E+00,3.151224E+01,5.700000E+01,1.443851E+00,5.648010E+01,5.380000E+01,1.506070E+00,8.147601E+01,5.120000E+01,1.846128E+00,9.882221E+01,4.880000E+01,2.866104E+00,9.988534E+01
ku3,5.080000E+01,2.077146E+00,1.153804E+02,5.410000E+01,1.384551E+00,1.182332E+02,5.740000E+01,1.215222E+00,1.060475E+02,6.270000E+01,1.233318E+00,8.441122E+01,7.360000E+01,1.474014E+00,5.374517E+01
bcoop12,4.670000E+01,4.465962E+00,8.866068E+01,4.940000E+01,2.273553E+00,1.104115E+02,5.090000E+01,1.439169E+00,1.194994E+02,5.180000E+01,1.014370E+00,1.215737E+02,5.220000E+01,7.621110E-01,1.188968E+02
bcoop23,4.480000E+01,7.436025E+00,6.976551E+01,4.670000E+01,4.550035E+00,8.788826E+01,4.820000E+01,3.256187E+00,9.840636E+01,4.940000E+01,2.532939E+00,1.041982E+02,5.040000E+01,2.083291E+00,1.065555E+02
bcoop13,5.070000E+01,1.311543E+00,1.022846E+02,5.130000E+01,7.595859E-01,7.929751E+01,5.220000E+01,5.875306E-01,5.377486E+01,5.460000E+01,5.434588E-01,3.203513E+01,5.960000E+01,6.232731E-01,1.597378E+01
bcoop123,4.880000E+01,2.752288E+00,1.054972E+02,5.150000E+01,1.280516E+00,1.234385E+02,5.310000E+01,7.749821E-01,1.262485E+02,5.410000E+01,5.269973E-01,1.214025E+02,5.520000E+01,3.785341E-01,1.107650E+02
ucoop12,5.250000E+01,1.040117E+00,1.261455E+02,5.160000E+01,1.359718E+00,1.227338E+02,5.030000E+01,1.888396E+00,1.160272E+02,4.850000E+01,2.896367E+00,1.038378E+02,4.590000E+01,5.420960E+00,8.136712E+01
ucoop23,6.160000E+01,1.116229E+00,7.071521E+01,5.640000E+01,1.262439E+00,8.967786E+01,5.310000E+01,1.535193E+00,1.031740E+02,5.040000E+01,2.162981E+00,1.062904E+02,4.720000E+01,3.961869E+00,9.250841E+01
ucoop13,5.410000E+01,1.336204E+00,1.219254E+02,5.250000E+01,1.694985E+00,1.176058E+02,5.070000E+01,2.277877E+00,1.104691E+02,4.830000E+01,3.372299E+00,9.849266E+01,4.530000E+01,6.027185E+00,7.745259E+01
ucoop123,4.720000E+01,3.956258E+00,9.320684E+01,4.650000E+01,4.812067E+00,8.588571E+01,4.550000E+01,6.058145E+00,7.701926E+01,4.450000E+01,8.024072E+00,6.611818E+01,4.340000E+01,1.147213E+01,5.269392E+01
