,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.384000E+02,4.976600E-01,7.106326E+01,1.135000E+02,6.375666E-01,7.423285E+01,9.980000E+01,8.712537E-01,7.511499E+01,8.990000E+01,1.327696E+00,7.245743E+01,8.120000E+01,2.537637E+00,6.213481E+01
gammam,7.770000E+01,5.339944E+00,4.396610E+01,8.110000E+01,3.058754E+00,5.718290E+01,8.390000E+01,2.168824E+00,6.449361E+01,8.660000E+01,1.676158E+00,6.919152E+01,8.920000E+01,1.361652E+00,7.234355E+01
gammamRNA,8.300000E+01,2.163881E+00,6.523655E+01,9.150000E+01,1.214872E+00,7.332995E+01,1.014000E+02,8.209275E-01,7.518697E+01,1.151000E+02,6.113865E-01,7.400444E+01,1.414000E+02,4.830112E-01,7.075818E+01
gammad,8.830000E+01,1.455631E+00,7.174036E+01,8.830000E+01,1.461460E+00,7.111641E+01,8.840000E+01,1.474539E+00,6.965158E+01,8.870000E+01,1.499413E+00,6.636447E+01,8.990000E+01,1.512747E+00,5.976705E+01
alphaass,1.460000E+02,4.539591E-01,7.387158E+01,1.167000E+02,5.637457E-01,7.647722E+01,1.028000E+02,7.388928E-01,7.710716E+01,9.340000E+01,1.064090E+00,7.512323E+01,8.540000E+01,1.855695E+00,6.747339E+01
alphadiss,8.520000E+01,1.915955E+00,6.684504E+01,9.290000E+01,1.062278E+00,7.523708E+01,1.015000E+02,7.297204E-01,7.745683E+01,1.138000E+02,5.555339E-01,7.709898E+01,1.386000E+02,4.478389E-01,7.499656E+01
phi0,1.425000E+02,4.865606E-01,7.061401E+01,1.156000E+02,6.166672E-01,7.395834E+01,1.015000E+02,8.284095E-01,7.515691E+01,9.140000E+01,1.224908E+00,7.325696E+01,8.290000E+01,2.180235E+00,6.508214E+01
f1,1.505000E+02,6.204296E-01,5.200089E+01,1.212000E+02,7.041858E-01,6.025603E+01,1.059000E+02,8.370026E-01,6.680387E+01,9.530000E+01,1.080080E+00,7.113218E+01,8.600000E+01,1.671225E+00,7.029931E+01
f2,8.840000E+01,1.447391E+00,7.141065E+01,8.840000E+01,1.447464E+00,7.141041E+01,8.840000E+01,1.447963E+00,7.140847E+01,8.840000E+01,1.451378E+00,7.139542E+01,8.810000E+01,1.475116E+00,7.129935E+01
f3,1.059000E+02,2.182513E-01,8.879053E+01,1.059000E+02,2.212240E-01,8.875614E+01,1.057000E+02,2.323008E-01,8.862401E+01,1.046000E+02,2.763969E-01,8.809898E+01,1.001000E+02,5.108383E-01,8.508866E+01
f12,8.820000E+01,1.474242E+00,7.100025E+01,8.820000E+01,1.473763E+00,7.101168E+01,8.820000E+01,1.470451E+00,7.109090E+01,8.830000E+01,1.448466E+00,7.162756E+01,8.890000E+01,1.319630E+00,7.517158E+01
f13,8.830000E+01,1.456706E+00,7.139294E+01,8.830000E+01,1.465360E+00,7.129263E+01,8.810000E+01,1.490744E+00,7.100138E+01,8.770000E+01,1.569875E+00,7.009703E+01,8.630000E+01,1.874131E+00,6.673302E+01
f23,8.820000E+01,1.458730E+00,7.136913E+01,8.830000E+01,1.458887E+00,7.136784E+01,8.820000E+01,1.460013E+00,7.135464E+01,8.830000E+01,1.467704E+00,7.126614E+01,8.800000E+01,1.523269E+00,7.062882E+01
f123,8.810000E+01,1.472840E+00,7.097476E+01,8.810000E+01,1.471682E+00,7.100736E+01,8.820000E+01,1.464735E+00,7.120453E+01,8.880000E+01,1.424769E+00,7.237758E+01,9.270000E+01,1.230449E+00,7.925842E+01
kb1,1.448000E+02,6.139863E-01,7.097048E+01,1.182000E+02,6.940267E-01,7.486048E+01,1.045000E+02,8.188863E-01,7.651502E+01,9.520000E+01,1.042240E+00,7.569226E+01,8.730000E+01,1.563741E+00,7.017975E+01
kb2,8.910000E+01,1.498190E+00,7.737142E+01,8.860000E+01,1.465230E+00,7.393610E+01,8.740000E+01,1.482288E+00,6.482529E+01,8.450000E+01,1.717210E+00,4.769013E+01,7.980000E+01,2.448075E+00,2.675781E+01
kb3,8.620000E+01,1.034490E+00,6.476346E+01,8.210000E+01,8.421839E-01,5.021801E+01,7.870000E+01,7.698241E-01,3.560549E+01,7.670000E+01,7.551435E-01,2.229746E+01,7.620000E+01,8.247522E-01,1.110901E+01
