,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.925000E+02,2.417931E+00,1.649770E+01,1.607000E+02,2.659598E+00,2.239922E+01,1.418000E+02,3.233946E+00,2.603642E+01,1.287000E+02,4.232052E+00,2.711051E+01,1.189000E+02,6.090933E+00,2.492708E+01
gammam,1.431000E+02,4.985353E+00,1.969005E+01,1.531000E+02,3.599345E+00,2.107131E+01,1.666000E+02,2.831575E+00,2.028105E+01,1.854000E+02,2.390107E+00,1.779181E+01,2.166000E+02,2.215903E+00,1.374004E+01
gammamRNA,1.189000E+02,6.297982E+00,2.456208E+01,1.290000E+02,4.276321E+00,2.697782E+01,1.427000E+02,3.220150E+00,2.583940E+01,1.631000E+02,2.627810E+00,2.189558E+01,1.995000E+02,2.416124E+00,1.542358E+01
gammad,1.819000E+02,2.447838E+00,1.825016E+01,1.822000E+02,2.469231E+00,1.798212E+01,1.829000E+02,2.518510E+00,1.739271E+01,1.844000E+02,2.637908E+00,1.611043E+01,1.882000E+02,2.972370E+00,1.336175E+01
alphaass,2.052000E+02,2.389857E+00,1.472260E+01,1.717000E+02,2.544672E+00,2.006372E+01,1.521000E+02,3.015152E+00,2.344323E+01,1.385000E+02,3.852061E+00,2.466534E+01,1.285000E+02,5.400688E+00,2.312997E+01
alphadiss,1.287000E+02,5.351015E+00,2.319711E+01,1.391000E+02,3.800779E+00,2.465656E+01,1.532000E+02,2.970999E+00,2.326164E+01,1.741000E+02,2.514615E+00,1.963109E+01,2.111000E+02,2.403086E+00,1.392950E+01
phi0,1.965000E+02,2.417986E+00,1.586159E+01,1.626000E+02,2.627612E+00,2.201102E+01,1.429000E+02,3.181725E+00,2.585725E+01,1.294000E+02,4.152383E+00,2.712921E+01,1.193000E+02,5.951407E+00,2.514073E+01
f1,1.902000E+02,2.542619E+00,1.598928E+01,1.630000E+02,2.391283E+00,2.430516E+01,1.444000E+02,2.656682E+00,3.079026E+01,1.298000E+02,3.374409E+00,3.420954E+01,1.172000E+02,5.180147E+00,3.177716E+01
f2,1.823000E+02,2.448395E+00,1.815695E+01,1.823000E+02,2.448331E+00,1.815898E+01,1.823000E+02,2.447895E+00,1.817278E+01,1.820000E+02,2.444982E+00,1.826665E+01,1.798000E+02,2.427359E+00,1.889919E+01
f3,1.818000E+02,2.444257E+00,1.829873E+01,1.817000E+02,2.457275E+00,1.827691E+01,1.810000E+02,2.498543E+00,1.820668E+01,1.791000E+02,2.634233E+00,1.796546E+01,1.730000E+02,3.140433E+00,1.697101E+01
f12,1.739000E+02,4.721015E+00,1.016572E+01,1.740000E+02,4.718597E+00,1.017073E+01,1.740000E+02,4.702141E+00,1.020489E+01,1.742000E+02,4.591974E+00,1.043801E+01,1.757000E+02,3.944755E+00,1.199762E+01
f13,1.819000E+02,2.445943E+00,1.830360E+01,1.818000E+02,2.452381E+00,1.831801E+01,1.815000E+02,2.473689E+00,1.836324E+01,1.806000E+02,2.548093E+00,1.849488E+01,1.771000E+02,2.862750E+00,1.872266E+01
f23,1.818000E+02,2.443912E+00,1.829904E+01,1.818000E+02,2.444005E+00,1.829923E+01,1.818000E+02,2.444641E+00,1.830050E+01,1.818000E+02,2.448993E+00,1.830908E+01,1.814000E+02,2.479486E+00,1.836536E+01
f123,1.818000E+02,2.443969E+00,1.829937E+01,1.819000E+02,2.442120E+00,1.831451E+01,1.821000E+02,2.431773E+00,1.839969E+01,1.830000E+02,2.374629E+00,1.888444E+01,1.887000E+02,2.079340E+00,2.185421E+01
kb1,1.939000E+02,2.539295E+00,1.576244E+01,1.693000E+02,2.435353E+00,2.113814E+01,1.529000E+02,2.644322E+00,2.455888E+01,1.407000E+02,3.176628E+00,2.561262E+01,1.309000E+02,4.405119E+00,2.318208E+01
kb2,1.829000E+02,2.167350E+00,2.001419E+01,1.795000E+02,8.850093E-01,4.895202E+01,1.540000E+02,4.840982E-01,1.491831E+02,1.276000E+02,3.906035E-01,2.071827E+02,1.089000E+02,3.493939E-01,2.175981E+02
kb3,1.816000E+02,2.370965E+00,2.127989E+01,1.819000E+02,2.448012E+00,1.818029E+01,1.822000E+02,2.587999E+00,1.519178E+01,1.825000E+02,2.832535E+00,1.228778E+01,1.828000E+02,3.298532E+00,9.370518E+00
ku1,1.315000E+02,4.280446E+00,2.350200E+01,1.418000E+02,3.102583E+00,2.564769E+01,1.547000E+02,2.600535E+00,2.423578E+01,1.725000E+02,2.426851E+00,2.038651E+01,2.007000E+02,2.625066E+00,1.445835E+01
ku2,1.382000E+02,4.206789E-01,1.972316E+02,1.614000E+02,4.726573E-01,1.302735E+02,1.841000E+02,1.535214E+00,2.645079E+01,1.775000E+02,3.556954E+00,1.389134E+01,1.748000E+02,4.557114E+00,1.144033E+01
ku3,2.542000E+02,1.311820E+00,8.143845E+00,2.331000E+02,1.287168E+00,1.188862E+01,2.145000E+02,1.478726E+00,1.500063E+01,1.954000E+02,1.927237E+00,1.742367E+01,1.715000E+02,3.012792E+00,1.837421E+01
bcoop12,1.737000E+02,4.985815E+00,1.058969E+01,1.740000E+02,4.804005E+00,1.093422E+01,1.750000E+02,4.357856E+00,1.185485E+01,1.776000E+02,3.482520E+00,1.410345E+01,1.826000E+02,2.280186E+00,1.926771E+01
bcoop23,1.816000E+02,2.666904E+00,1.868957E+01,1.817000E+02,2.622677E+00,1.863030E+01,1.818000E+02,2.517708E+00,1.845518E+01,1.820000E+02,2.309792E+00,1.793003E+01,1.819000E+02,2.011459E+00,1.652363E+01
bcoop13,1.735000E+02,3.087117E+00,1.898434E+01,1.875000E+02,2.097069E+00,1.714303E+01,1.960000E+02,1.711096E+00,1.411004E+01,2.032000E+02,1.569801E+00,1.076040E+01,2.112000E+02,1.650872E+00,7.291513E+00
bcoop123,1.814000E+02,2.660288E+00,1.854418E+01,1.816000E+02,2.582051E+00,1.847431E+01,1.819000E+02,2.410797E+00,1.824553E+01,1.825000E+02,2.120542E+00,1.752425E+01,1.831000E+02,1.781429E+00,1.574178E+01
ucoop12,1.638000E+02,4.716727E-01,1.348901E+02,1.809000E+02,8.629983E-01,4.995613E+01,1.839000E+02,1.874587E+00,2.240017E+01,1.790000E+02,3.113261E+00,1.532691E+01,1.756000E+02,4.123237E+00,1.239109E+01
ucoop23,1.846000E+02,1.839793E+00,1.717298E+01,1.827000E+02,2.244847E+00,1.804733E+01,1.815000E+02,2.513073E+00,1.836411E+01,1.811000E+02,2.646678E+00,1.846076E+01,1.809000E+02,2.702740E+00,1.849093E+01
ucoop13,1.861000E+02,2.183859E+00,1.795686E+01,1.812000E+02,2.483146E+00,1.833013E+01,1.753000E+02,2.916358E+00,1.842392E+01,1.677000E+02,3.601423E+00,1.800224E+01,1.585000E+02,4.870497E+00,1.650475E+01
