,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.179000E+02,3.824625E-01,4.391714E+01,1.732000E+02,4.602525E-01,5.269131E+01,1.504000E+02,5.852067E-01,6.017958E+01,1.344000E+02,8.058726E-01,6.605271E+01,1.202000E+02,1.300269E+00,6.813942E+01
gammam,1.244000E+02,1.202606E+00,6.666132E+01,1.363000E+02,6.866135E-01,6.653631E+01,1.484000E+02,4.798836E-01,6.255269E+01,1.663000E+02,3.685361E-01,5.702034E+01,2.028000E+02,3.005097E-01,5.012145E+01
gammamRNA,1.211000E+02,1.300095E+00,6.784834E+01,1.347000E+02,7.862376E-01,6.599780E+01,1.497000E+02,5.627942E-01,6.027682E+01,1.714000E+02,4.385059E-01,5.297916E+01,2.157000E+02,3.620153E-01,4.439298E+01
gammad,1.285000E+02,6.427449E-01,8.503591E+01,1.285000E+02,6.509616E-01,8.436034E+01,1.286000E+02,6.712567E-01,8.275314E+01,1.289000E+02,7.228852E-01,7.900996E+01,1.292000E+02,8.638152E-01,7.069343E+01
alphaass,2.189000E+02,3.457619E-01,4.704943E+01,1.733000E+02,4.175325E-01,5.509226E+01,1.511000E+02,5.337923E-01,6.156353E+01,1.361000E+02,7.440401E-01,6.625994E+01,1.225000E+02,1.242578E+00,6.702644E+01
alphadiss,1.223000E+02,1.261494E+00,6.694580E+01,1.355000E+02,7.550258E-01,6.638438E+01,1.502000E+02,5.416383E-01,6.186159E+01,1.713000E+02,4.235645E-01,5.557972E+01,2.130000E+02,3.504034E-01,4.779233E+01
phi0,2.180000E+02,3.823288E-01,4.389617E+01,1.736000E+02,4.593052E-01,5.261158E+01,1.507000E+02,5.824361E-01,6.006079E+01,1.347000E+02,7.983487E-01,6.593580E+01,1.207000E+02,1.274335E+00,6.819540E+01
f1,2.206000E+02,6.949233E-01,2.550871E+01,1.756000E+02,6.551600E-01,3.873979E+01,1.533000E+02,6.867930E-01,5.057295E+01,1.379000E+02,7.898352E-01,6.141685E+01,1.246000E+02,1.061640E+00,7.003127E+01
f2,1.293000E+02,9.304394E-01,6.745896E+01,1.293000E+02,9.304704E-01,6.746048E+01,1.293000E+02,9.306709E-01,6.746664E+01,1.293000E+02,9.320360E-01,6.750816E+01,1.288000E+02,9.415093E-01,6.778803E+01
f3,1.294000E+02,9.295735E-01,6.746974E+01,1.292000E+02,9.404257E-01,6.736771E+01,1.286000E+02,9.764521E-01,6.702626E+01,1.269000E+02,1.105044E+00,6.579083E+01,1.201000E+02,1.703371E+00,5.997501E+01
f12,1.251000E+02,1.547496E+00,5.595594E+01,1.250000E+02,1.546478E+00,5.596890E+01,1.251000E+02,1.539566E+00,5.606035E+01,1.255000E+02,1.494115E+00,5.667190E+01,1.273000E+02,1.245270E+00,6.051278E+01
f13,1.309000E+02,6.785236E-01,6.889991E+01,1.309000E+02,6.826566E-01,6.888196E+01,1.309000E+02,6.957120E-01,6.882235E+01,1.307000E+02,7.392085E-01,6.861128E+01,1.294000E+02,9.162241E-01,6.755675E+01
f23,1.300000E+02,8.341180E-01,6.792127E+01,1.300000E+02,8.341761E-01,6.792109E+01,1.301000E+02,8.345658E-01,6.791890E+01,1.300000E+02,8.372510E-01,6.790845E+01,1.300000E+02,8.561691E-01,6.782674E+01
f123,1.293000E+02,9.308941E-01,6.744500E+01,1.293000E+02,9.302494E-01,6.746966E+01,1.295000E+02,9.265157E-01,6.761461E+01,1.301000E+02,9.052452E-01,6.845638E+01,1.341000E+02,7.948593E-01,7.353374E+01
kb1,2.137000E+02,5.434206E-01,4.120168E+01,1.727000E+02,5.496089E-01,5.178417E+01,1.521000E+02,6.017677E-01,5.967685E+01,1.384000E+02,7.226164E-01,6.531230E+01,1.264000E+02,1.040885E+00,6.739121E+01
kb2,1.289000E+02,1.431922E+00,6.442738E+01,1.294000E+02,1.300512E+00,6.537167E+01,1.295000E+02,9.938887E-01,6.718946E+01,1.258000E+02,6.413820E-01,6.787312E+01,1.167000E+02,5.086509E-01,6.649191E+01
kb3,1.269000E+02,6.159129E-01,5.526184E+01,1.238000E+02,4.980811E-01,4.185637E+01,1.215000E+02,4.527402E-01,2.931625E+01,1.204000E+02,4.650852E-01,1.834090E+01,1.207000E+02,5.887708E-01,9.441856E+00
ku1,1.265000E+02,1.042369E+00,6.744572E+01,1.375000E+02,7.392039E-01,6.532579E+01,1.503000E+02,6.222812E-01,5.972420E+01,1.698000E+02,5.720478E-01,5.182519E+01,2.094000E+02,5.674755E-01,4.116033E+01
ku2,1.118000E+02,7.808916E-01,6.340411E+01,1.203000E+02,5.236763E-01,6.698518E+01,1.252000E+02,6.158653E-01,6.779488E+01,1.285000E+02,8.049410E-01,6.783491E+01,1.297000E+02,1.031822E+00,6.700652E+01
ku3,2.219000E+02,1.196349E-01,5.073248E+01,1.907000E+02,1.542720E-01,5.561861E+01,1.677000E+02,2.117564E-01,6.035726E+01,1.506000E+02,3.190740E-01,6.473122E+01,1.369000E+02,5.891478E-01,6.786690E+01
bcoop12,1.276000E+02,1.490614E+00,6.333788E+01,1.293000E+02,1.066289E+00,6.657032E+01,1.280000E+02,6.761475E-01,6.882593E+01,1.228000E+02,4.064855E-01,7.003568E+01,1.162000E+02,2.462517E-01,7.178912E+01
bcoop23,1.307000E+02,1.191063E+00,6.867212E+01,1.299000E+02,1.004664E+00,6.808953E+01,1.276000E+02,7.971503E-01,6.534588E+01,1.229000E+02,6.445454E-01,5.925703E+01,1.166000E+02,6.244488E-01,5.000085E+01
bcoop13,1.306000E+02,4.653034E-01,6.064725E+01,1.300000E+02,2.921570E-01,4.673349E+01,1.335000E+02,2.302465E-01,3.286329E+01,1.447000E+02,2.174368E-01,2.021789E+01,1.706000E+02,2.708848E-01,9.526983E+00
bcoop123,1.274000E+02,1.756935E+00,6.522695E+01,1.276000E+02,1.729321E+00,6.540709E+01,1.278000E+02,1.659680E+00,6.584720E+01,1.287000E+02,1.502507E+00,6.674321E+01,1.296000E+02,1.221931E+00,6.780209E+01
ucoop12,1.294000E+02,9.705418E-01,6.719782E+01,1.276000E+02,1.432953E+00,6.369993E+01,1.253000E+02,1.821904E+00,6.047189E+01,1.240000E+02,2.047564E+00,5.860099E+01,1.234000E+02,2.149918E+00,5.776367E+01
ucoop23,1.295000E+02,8.666430E-01,6.762414E+01,1.290000E+02,1.032401E+00,6.705690E+01,1.284000E+02,1.155550E+00,6.641994E+01,1.281000E+02,1.219977E+00,6.604323E+01,1.280000E+02,1.247592E+00,6.587442E+01
ucoop13,1.304000E+02,8.562339E-01,6.781640E+01,1.286000E+02,9.854272E-01,6.716836E+01,1.263000E+02,1.173573E+00,6.602548E+01,1.227000E+02,1.482514E+00,6.386825E+01,1.168000E+02,2.138804E+00,5.896432E+01
ucoop123,1.334000E+02,2.496426E-01,6.678113E+01,1.312000E+02,3.531884E-01,6.776329E+01,1.305000E+02,5.068015E-01,6.833334E+01,1.301000E+02,7.307150E-01,6.819113E+01,1.289000E+02,1.017091E+00,6.702650E+01
