,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.043000E+02,2.845735E-02,1.028515E+02,8.020000E+01,3.209042E-02,1.126118E+02,6.710000E+01,3.707055E-02,1.217483E+02,5.810000E+01,4.376163E-02,1.304250E+02,5.150000E+01,5.286343E-02,1.390567E+02
gammam,5.670000E+01,6.110568E-02,1.263093E+02,6.050000E+01,5.153325E-02,1.232167E+02,6.500000E+01,4.423202E-02,1.199420E+02,7.060000E+01,3.852859E-02,1.165409E+02,7.780000E+01,3.401247E-02,1.129508E+02
gammamRNA,5.730000E+01,5.629359E-02,1.277141E+02,6.340000E+01,4.492461E-02,1.222531E+02,7.180000E+01,3.700587E-02,1.164912E+02,8.440000E+01,3.133807E-02,1.103324E+02,1.070000E+02,2.728080E-02,1.034032E+02
gammad,8.650000E+01,3.072467E-02,1.094787E+02,8.650000E+01,3.073381E-02,1.094474E+02,8.650000E+01,3.075205E-02,1.093932E+02,8.660000E+01,3.079808E-02,1.092471E+02,8.660000E+01,3.091218E-02,1.088443E+02
alphaass,8.990000E+01,3.013036E-02,1.079903E+02,7.480000E+01,3.378907E-02,1.156879E+02,6.490000E+01,3.854121E-02,1.228302E+02,5.770000E+01,4.469557E-02,1.296767E+02,5.210000E+01,5.277972E-02,1.363157E+02
alphadiss,5.230000E+01,5.229844E-02,1.358863E+02,5.900000E+01,4.334913E-02,1.283180E+02,6.790000E+01,3.677420E-02,1.203504E+02,8.130000E+01,3.187475E-02,1.119525E+02,1.056000E+02,2.830129E-02,1.027247E+02
phi0,1.069000E+02,2.825057E-02,1.020784E+02,8.140000E+01,3.183143E-02,1.120734E+02,6.760000E+01,3.677200E-02,1.212787E+02,5.850000E+01,4.342624E-02,1.300982E+02,5.170000E+01,5.249912E-02,1.387069E+02
f1,8.650000E+01,3.102130E-02,1.094628E+02,8.630000E+01,3.229713E-02,1.093854E+02,8.550000E+01,3.767690E-02,1.091401E+02,8.240000E+01,6.388776E-02,1.081385E+02,6.650000E+01,2.571539E-01,1.008645E+02
f2,8.790000E+01,3.100219E-02,1.078077E+02,8.780000E+01,3.100063E-02,1.078498E+02,8.790000E+01,3.100085E-02,1.078150E+02,8.780000E+01,3.099416E-02,1.078913E+02,8.760000E+01,3.093815E-02,1.081950E+02
f3,1.426000E+02,3.867098E-02,7.850156E+01,1.176000E+02,3.591546E-02,8.642518E+01,1.036000E+02,3.377772E-02,9.407792E+01,9.390000E+01,3.207816E-02,1.017642E+02,8.650000E+01,3.071907E-02,1.094206E+02
f12,8.650000E+01,3.070797E-02,1.094209E+02,8.650000E+01,3.070988E-02,1.094452E+02,8.660000E+01,3.072434E-02,1.094547E+02,8.650000E+01,3.081280E-02,1.094640E+02,8.650000E+01,3.143103E-02,1.095814E+02
f13,8.700000E+01,2.938422E-02,1.086749E+02,8.690000E+01,2.941338E-02,1.086953E+02,8.690000E+01,2.953400E-02,1.087490E+02,8.680000E+01,3.000299E-02,1.090784E+02,8.620000E+01,3.200654E-02,1.101309E+02
f23,8.650000E+01,3.072625E-02,1.093827E+02,8.650000E+01,3.072601E-02,1.093825E+02,8.650000E+01,3.072492E-02,1.093644E+02,8.660000E+01,3.072304E-02,1.094592E+02,8.650000E+01,3.069962E-02,1.100185E+02
f123,8.660000E+01,2.888629E-02,1.094176E+02,8.660000E+01,2.906628E-02,1.094235E+02,8.660000E+01,2.995405E-02,1.094497E+02,8.650000E+01,3.439996E-02,1.095246E+02,8.650000E+01,5.753436E-02,1.097225E+02
kb1,8.690000E+01,2.932786E-02,8.969502E+01,8.760000E+01,2.836066E-02,6.688916E+01,8.890000E+01,2.864896E-02,4.775490E+01,9.150000E+01,3.110461E-02,3.189126E+01,9.700000E+01,3.915299E-02,1.859115E+01
kb2,8.620000E+01,3.420861E-02,1.108166E+02,8.660000E+01,2.945752E-02,1.088450E+02,8.580000E+01,2.304949E-02,1.032912E+02,7.900000E+01,2.102147E-02,9.103587E+01,6.330000E+01,2.760272E-02,7.294517E+01
kb3,1.250000E+02,3.111702E-02,1.020274E+02,9.770000E+01,3.061689E-02,1.069074E+02,8.300000E+01,3.085378E-02,1.103234E+02,7.310000E+01,3.170985E-02,1.126986E+02,6.580000E+01,3.323403E-02,1.143999E+02
ku1,1.906000E+02,7.701030E-03,9.785715E+01,1.500000E+02,1.071102E-02,1.008577E+02,1.195000E+02,1.557639E-02,1.040814E+02,9.650000E+01,2.381861E-02,1.075322E+02,7.910000E+01,3.884934E-02,1.111875E+02
ku2,7.990000E+01,3.960549E-02,9.800990E+01,8.740000E+01,2.747056E-02,1.054696E+02,8.700000E+01,2.958312E-02,1.088025E+02,8.600000E+01,3.298348E-02,1.104605E+02,8.580000E+01,3.592265E-02,1.112421E+02
ku3,6.700000E+01,3.444700E-02,1.134163E+02,7.400000E+01,3.231293E-02,1.120122E+02,8.350000E+01,3.096443E-02,1.101266E+02,9.720000E+01,3.027931E-02,1.072560E+02,1.215000E+02,3.029028E-02,1.032024E+02
bcoop12,8.440000E+01,3.943463E-02,1.103777E+02,8.450000E+01,3.841282E-02,1.102646E+02,8.510000E+01,3.597500E-02,1.100568E+02,8.640000E+01,3.110031E-02,1.094865E+02,8.880000E+01,2.396270E-02,1.082102E+02
