,log10_var,log10_left_bound,log10_right_bound
beta,-0.04822549191827485,-0.06728578984876044,-0.010829670352468023
gammam,-0.7956086680807003,-0.8171359271814747,-0.7800694362822491
gammamRNA,-0.7718563924022582,-0.8023192932873835,-0.754553107320205
gammad,-3.285754088982106,-3.3010299956639813,-1.37947089367867
alphaass,-0.7356544929499076,-0.7702264404083086,-0.6695605345989393
alphadiss,2.5672616923538745,2.499301954898383,2.604450140667213
phi0,-0.13400819987372467,-0.15223077604683283,-0.09414072409691404
f1,1.5314789170422551,1.5005020103827864,1.6010250152937955
f2,-2.378408324140782,-3.0,2.0
f3,-1.027519450123524,-3.0,-0.2617699017036093
f12,-1.8279811905754435,-3.0,2.0
f13,-1.8751698505861407,-3.0,-0.289529062113882
f23,-2.795337488251781,-3.0,2.0
f123,-1.1480693213597324,-3.0,1.6280113399565161
kb1,1.4387005329007363,1.4083578534766104,1.4957075100280055
kb2,-0.5573634742177682,-3.0,0.8062307219960027
kb3,-2.96657624451305,-3.0,-2.8356215974409285
ku1,2.952550293898202,2.899349070037967,2.985171966843188
ku2,2.9777693180915743,1.602077211626813,3.0
ku3,-1.2774483379990416,-1.5681624832572398,-1.248207968501001
bcoop12,0.631950826259217,-1.3010299956639813,1.3010299956639813
bcoop23,-0.3329207945357833,-1.3010299956639813,1.3010299956639813
bcoop13,-0.16234844215360753,-0.21127616515600642,0.37212766697117594
bcoop123,-0.4122890349810886,-1.3010299956639813,1.3010299956639813
ucoop12,0.01911629044707278,-1.3010299956639813,1.3010299956639813
ucoop23,-0.6552148773673393,-1.3010299956639813,1.3010299956639813
ucoop13,-1.0599818449923368,-1.3010299956639813,-1.0184796837308001
ucoop123,-0.9037854146535949,-1.3010299956639813,1.3010299956639813
