,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.707000E+02,2.236492E+00,1.691091E+01,1.462000E+02,2.324906E+00,2.413017E+01,1.304000E+02,2.778911E+00,2.932711E+01,1.182000E+02,3.702079E+00,3.206783E+01,1.078000E+02,5.787485E+00,3.051701E+01
gammam,1.166000E+02,4.709157E+00,2.989005E+01,1.243000E+02,2.952437E+00,3.146991E+01,1.330000E+02,2.187332E+00,2.907333E+01,1.447000E+02,1.811152E+00,2.436942E+01,1.642000E+02,1.716025E+00,1.757695E+01
gammamRNA,1.094000E+02,5.377288E+00,3.111117E+01,1.195000E+02,3.572305E+00,3.192993E+01,1.313000E+02,2.727285E+00,2.901650E+01,1.468000E+02,2.303233E+00,2.386083E+01,1.708000E+02,2.224923E+00,1.679020E+01
gammad,1.219000E+02,3.336409E+00,3.157466E+01,1.218000E+02,3.385219E+00,3.118578E+01,1.217000E+02,3.500559E+00,3.030310E+01,1.215000E+02,3.785838E+00,2.831648E+01,1.211000E+02,4.586828E+00,2.388595E+01
alphaass,1.710000E+02,2.065600E+00,1.679803E+01,1.478000E+02,2.124198E+00,2.379660E+01,1.332000E+02,2.504522E+00,2.876880E+01,1.224000E+02,3.278075E+00,3.147953E+01,1.131000E+02,4.983382E+00,3.047339E+01
alphadiss,1.133000E+02,4.947598E+00,3.052313E+01,1.226000E+02,3.252483E+00,3.144905E+01,1.337000E+02,2.485907E+00,2.863691E+01,1.486000E+02,2.113359E+00,2.354037E+01,1.726000E+02,2.075077E+00,1.636017E+01
phi0,1.704000E+02,2.235329E+00,1.696673E+01,1.469000E+02,2.313952E+00,2.388442E+01,1.315000E+02,2.725594E+00,2.896531E+01,1.198000E+02,3.539803E+00,3.189167E+01,1.097000E+02,5.249788E+00,3.127568E+01
f1,1.352000E+02,4.054239E+00,1.936558E+01,1.264000E+02,3.429171E+00,2.736717E+01,1.187000E+02,3.363387E+00,3.431859E+01,1.116000E+02,3.756145E+00,3.945560E+01,1.038000E+02,5.142487E+00,4.001150E+01
f2,1.218000E+02,3.340211E+00,3.154362E+01,1.219000E+02,3.340148E+00,3.154555E+01,1.218000E+02,3.339749E+00,3.155863E+01,1.217000E+02,3.337019E+00,3.164818E+01,1.210000E+02,3.319825E+00,3.225242E+01
f3,1.256000E+02,2.352832E+00,3.550407E+01,1.255000E+02,2.369258E+00,3.543353E+01,1.253000E+02,2.422378E+00,3.520630E+01,1.246000E+02,2.601640E+00,3.445158E+01,1.219000E+02,3.303741E+00,3.167999E+01
