,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.419000E+02,3.930496E+00,1.226649E+01,1.325000E+02,3.935956E+00,1.538493E+01,1.251000E+02,4.326825E+00,1.757363E+01,1.191000E+02,5.114318E+00,1.873020E+01,1.139000E+02,6.567563E+00,1.846277E+01
gammam,1.200000E+02,4.911995E+00,1.872354E+01,1.235000E+02,3.624646E+00,1.906871E+01,1.279000E+02,2.982418E+00,1.774819E+01,1.336000E+02,2.683484E+00,1.529619E+01,1.418000E+02,2.713647E+00,1.178682E+01
gammamRNA,1.144000E+02,6.545984E+00,1.841978E+01,1.195000E+02,5.058323E+00,1.869253E+01,1.253000E+02,4.249822E+00,1.750999E+01,1.326000E+02,3.844745E+00,1.526727E+01,1.419000E+02,3.834527E+00,1.205749E+01
gammad,1.197000E+02,5.017107E+00,1.855598E+01,1.197000E+02,5.103214E+00,1.822345E+01,1.197000E+02,5.259521E+00,1.764858E+01,1.197000E+02,5.555556E+00,1.665029E+01,1.198000E+02,6.158786E+00,1.490763E+01
alphaass,1.431000E+02,2.949165E+00,1.177437E+01,1.343000E+02,2.909978E+00,1.527289E+01,1.280000E+02,3.229614E+00,1.768350E+01,1.230000E+02,3.926693E+00,1.891094E+01,1.191000E+02,5.356495E+00,1.836159E+01
alphadiss,1.194000E+02,5.198471E+00,1.848560E+01,1.233000E+02,3.812070E+00,1.895542E+01,1.280000E+02,3.135351E+00,1.766201E+01,1.343000E+02,2.828710E+00,1.518639E+01,1.431000E+02,2.882838E+00,1.160751E+01
phi0,1.417000E+02,3.925788E+00,1.233239E+01,1.324000E+02,3.938627E+00,1.541704E+01,1.251000E+02,4.330368E+00,1.758429E+01,1.191000E+02,5.114610E+00,1.873037E+01,1.139000E+02,6.556498E+00,1.846920E+01
f1,1.198000E+02,4.948385E+00,1.874505E+01,1.198000E+02,4.992735E+00,1.865376E+01,1.197000E+02,5.097739E+00,1.843997E+01,1.196000E+02,5.354918E+00,1.792989E+01,1.192000E+02,6.039965E+00,1.666225E+01
f2,1.203000E+02,5.064659E+00,1.803742E+01,1.204000E+02,5.064434E+00,1.803929E+01,1.204000E+02,5.062853E+00,1.805177E+01,1.203000E+02,5.052221E+00,1.813652E+01,1.198000E+02,4.986898E+00,1.870239E+01
f3,1.215000E+02,5.251563E+00,1.687043E+01,1.172000E+02,4.775292E+00,2.123190E+01,1.131000E+02,4.800323E+00,2.471348E+01,1.092000E+02,5.305561E+00,2.695148E+01,1.051000E+02,6.679075E+00,2.685952E+01
f12,1.197000E+02,4.917258E+00,1.877801E+01,1.197000E+02,4.918842E+00,1.877540E+01,1.198000E+02,4.927718E+00,1.876084E+01,1.198000E+02,4.978123E+00,1.867807E+01,1.198000E+02,5.285834E+00,1.817549E+01
f13,1.198000E+02,4.989108E+00,1.865975E+01,1.198000E+02,5.017745E+00,1.861554E+01,1.198000E+02,5.091511E+00,1.850144E+01,1.198000E+02,5.289820E+00,1.819488E+01,1.198000E+02,5.887360E+00,1.728318E+01
f23,1.197000E+02,5.265686E+00,1.793264E+01,1.197000E+02,5.263899E+00,1.793719E+01,1.197000E+02,5.251736E+00,1.796819E+01,1.197000E+02,5.170428E+00,1.817799E+01,1.199000E+02,4.679814E+00,1.955158E+01
f123,1.196000E+02,5.056956E+00,1.844331E+01,1.197000E+02,5.046599E+00,1.847678E+01,1.198000E+02,4.993660E+00,1.864974E+01,1.206000E+02,4.736745E+00,1.953510E+01,1.253000E+02,3.739393E+00,2.397659E+01
kb1,1.229000E+02,5.246340E+00,2.204842E+01,1.208000E+02,5.033496E+00,1.983128E+01,1.188000E+02,4.991722E+00,1.741775E+01,1.167000E+02,5.134612E+00,1.485367E+01,1.147000E+02,5.541907E+00,1.214291E+01
kb2,1.191000E+02,4.537321E+00,1.932746E+01,1.172000E+02,3.693041E+00,2.048737E+01,1.143000E+02,2.990147E+00,2.116715E+01,1.104000E+02,2.587352E+00,2.098002E+01,1.055000E+02,2.719947E+00,1.886419E+01
kb3,1.254000E+02,5.519537E+00,1.497633E+01,1.212000E+02,5.038277E+00,1.787481E+01,1.174000E+02,5.035419E+00,1.975136E+01,1.142000E+02,5.458332E+00,2.047862E+01,1.112000E+02,6.564645E+00,1.956354E+01
ku1,1.601000E+02,1.731258E+00,8.496946E+00,1.507000E+02,1.539296E+00,1.236879E+01,1.412000E+02,1.640887E+00,1.599900E+01,1.327000E+02,2.048408E+00,1.901118E+01,1.249000E+02,3.149498E+00,2.033256E+01
ku2,1.182000E+02,2.450702E+00,2.281337E+01,1.189000E+02,4.160513E+00,2.004098E+01,1.205000E+02,5.720726E+00,1.754048E+01,1.211000E+02,6.253943E+00,1.678807E+01,1.212000E+02,6.384229E+00,1.661248E+01
ku3,1.113000E+02,6.440107E+00,1.980280E+01,1.143000E+02,5.406317E+00,2.057965E+01,1.175000E+02,5.019743E+00,1.976551E+01,1.211000E+02,5.047954E+00,1.782951E+01,1.254000E+02,5.559112E+00,1.487974E+01
bcoop12,1.206000E+02,6.734693E+00,1.628150E+01,1.205000E+02,6.327387E+00,1.682496E+01,1.200000E+02,5.486100E+00,1.798304E+01,1.191000E+02,4.252239E+00,1.958538E+01,1.172000E+02,3.090053E+00,2.031028E+01
bcoop23,1.205000E+02,6.806648E+00,1.608636E+01,1.203000E+02,6.579852E+00,1.638721E+01,1.202000E+02,6.035777E+00,1.714784E+01,1.198000E+02,4.978083E+00,1.867567E+01,1.189000E+02,3.656947E+00,2.048464E+01
bcoop13,1.204000E+02,3.611928E+00,1.951709E+01,1.206000E+02,2.525614E+00,1.802537E+01,1.208000E+02,2.108640E+00,1.513158E+01,1.217000E+02,1.998124E+00,1.179604E+01,1.234000E+02,2.183826E+00,8.330775E+00
bcoop123,1.204000E+02,6.567292E+00,1.640099E+01,1.201000E+02,5.832847E+00,1.743361E+01,1.196000E+02,4.583681E+00,1.924897E+01,1.183000E+02,3.244659E+00,2.090760E+01,1.166000E+02,2.261600E+00,2.091620E+01
ucoop12,1.196000E+02,3.362867E+00,2.122932E+01,1.198000E+02,4.979204E+00,1.867491E+01,1.201000E+02,6.213795E+00,1.687851E+01,1.202000E+02,6.839633E+00,1.605457E+01,1.203000E+02,7.095688E+00,1.573599E+01
ucoop23,1.220000E+02,1.780726E+00,2.321889E+01,1.194000E+02,3.040238E+00,2.180893E+01,1.196000E+02,4.632331E+00,1.921730E+01,1.201000E+02,5.880056E+00,1.734117E+01,1.203000E+02,6.530908E+00,1.645603E+01
ucoop13,1.226000E+02,2.733135E+00,2.052365E+01,1.219000E+02,3.113795E+00,2.051169E+01,1.212000E+02,3.650948E+00,2.017491E+01,1.203000E+02,4.474808E+00,1.930170E+01,1.190000E+02,5.939155E+00,1.742302E+01
ucoop123,1.194000E+02,4.080832E+00,2.011891E+01,1.200000E+02,5.584823E+00,1.775687E+01,1.203000E+02,6.496898E+00,1.647857E+01,1.204000E+02,6.882340E+00,1.595679E+01,1.204000E+02,7.036936E+00,1.576081E+01
