,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.054000E+02,1.444594E-01,1.622155E+02,7.960000E+01,2.073866E-01,1.890007E+02,6.620000E+01,3.149569E-01,2.094543E+02,5.720000E+01,5.215176E-01,2.235867E+02,4.990000E+01,1.031211E+00,2.245099E+02
gammam,5.330000E+01,1.009331E+00,2.112731E+02,5.770000E+01,5.040046E-01,2.232412E+02,6.220000E+01,3.161884E-01,2.233292E+02,6.840000E+01,2.188844E-01,2.193925E+02,7.810000E+01,1.603146E-01,2.124255E+02
gammamRNA,4.950000E+01,1.176830E+00,2.247729E+02,5.620000E+01,5.683778E-01,2.251582E+02,6.430000E+01,3.327616E-01,2.109748E+02,7.620000E+01,2.142167E-01,1.911335E+02,9.950000E+01,1.465044E-01,1.661520E+02
gammad,5.760000E+01,4.997437E-01,2.260230E+02,5.760000E+01,5.019391E-01,2.253496E+02,5.750000E+01,5.073236E-01,2.237175E+02,5.750000E+01,5.207117E-01,2.198945E+02,5.740000E+01,5.553736E-01,2.110198E+02
alphaass,6.610000E+01,2.951884E-01,2.185387E+02,6.120000E+01,3.856794E-01,2.222592E+02,5.720000E+01,5.263362E-01,2.230896E+02,5.350000E+01,7.734479E-01,2.193118E+02,4.980000E+01,1.328392E+00,2.054895E+02
alphadiss,5.280000E+01,8.713671E-01,2.172067E+02,5.900000E+01,4.515079E-01,2.231200E+02,6.680000E+01,2.805437E-01,2.177429E+02,7.910000E+01,1.892489E-01,2.054991E+02,1.033000E+02,1.342664E-01,1.848353E+02
phi0,1.030000E+02,1.474386E-01,1.640750E+02,7.860000E+01,2.115980E-01,1.901876E+02,6.580000E+01,3.212030E-01,2.102132E+02,5.690000E+01,5.318911E-01,2.239103E+02,4.970000E+01,1.054270E+00,2.241775E+02
f1,6.380000E+01,2.168268E-01,2.571019E+02,6.360000E+01,2.198103E-01,2.566534E+02,6.330000E+01,2.322025E-01,2.547852E+02,6.170000E+01,2.879106E-01,2.469882E+02,5.600000E+01,6.326712E-01,2.131389E+02
f2,5.750000E+01,5.091065E-01,2.229979E+02,5.760000E+01,5.091059E-01,2.230035E+02,5.760000E+01,5.091215E-01,2.230079E+02,5.760000E+01,5.091606E-01,2.230561E+02,5.750000E+01,5.094333E-01,2.234272E+02
f3,1.114000E+02,4.278940E-01,5.370020E+01,8.960000E+01,3.592801E-01,8.892978E+01,7.750000E+01,3.445633E-01,1.239873E+02,6.910000E+01,3.616449E-01,1.595844E+02,6.250000E+01,4.147835E-01,1.949937E+02
f12,5.760000E+01,5.086123E-01,2.230545E+02,5.760000E+01,5.086318E-01,2.230543E+02,5.760000E+01,5.087282E-01,2.230785E+02,5.760000E+01,5.094450E-01,2.232142E+02,5.750000E+01,5.144419E-01,2.241238E+02
f13,5.760000E+01,5.100219E-01,2.231260E+02,5.750000E+01,5.178027E-01,2.226506E+02,5.730000E+01,5.431701E-01,2.211333E+02,5.650000E+01,6.320337E-01,2.160593E+02,5.400000E+01,1.038901E+00,1.965509E+02
f23,5.730000E+01,5.912291E-01,2.049947E+02,5.730000E+01,5.911658E-01,2.050130E+02,5.720000E+01,5.907493E-01,2.050859E+02,5.730000E+01,5.878941E-01,2.056177E+02,5.740000E+01,5.692370E-01,2.091889E+02
f123,5.760000E+01,5.014928E-01,2.232292E+02,5.750000E+01,5.028036E-01,2.232175E+02,5.760000E+01,5.088744E-01,2.231770E+02,5.760000E+01,5.376327E-01,2.229053E+02,5.780000E+01,6.949542E-01,2.205543E+02
kb1,5.800000E+01,5.332244E-01,2.347132E+02,5.550000E+01,4.403592E-01,1.672556E+02,5.320000E+01,4.277994E-01,1.097593E+02,5.080000E+01,4.955201E-01,6.490560E+01,4.720000E+01,7.809727E-01,3.253767E+01
kb2,5.860000E+01,4.394171E-01,2.224407E+02,6.330000E+01,3.223040E-01,2.113138E+02,7.110000E+01,2.462937E-01,1.917644E+02,7.850000E+01,1.797358E-01,1.480501E+02,8.460000E+01,1.757386E-01,6.887026E+01
kb3,1.099000E+02,3.995126E-01,1.271882E+02,8.500000E+01,3.585486E-01,1.715997E+02,7.220000E+01,3.613265E-01,2.009776E+02,6.360000E+01,4.010463E-01,2.181978E+02,5.740000E+01,5.151444E-01,2.230856E+02
ku1,9.190000E+01,1.504515E-01,1.259516E+02,8.060000E+01,1.664943E-01,1.540451E+02,7.200000E+01,2.009364E-01,1.815806E+02,6.480000E+01,2.743156E-01,2.058018E+02,5.840000E+01,4.641222E-01,2.222340E+02
ku2,1.735000E+02,1.640057E-01,1.096223E+02,1.131000E+02,9.099491E-02,1.666254E+02,6.770000E+01,2.242323E-01,2.161782E+02,5.560000E+01,7.114515E-01,2.192037E+02,5.270000E+01,1.286219E+00,2.020544E+02
ku3,5.750000E+01,5.110506E-01,2.230383E+02,5.960000E+01,3.639733E-01,2.298557E+02,6.220000E+01,3.230629E-01,2.201455E+02,6.740000E+01,3.283783E-01,1.945594E+02,8.020000E+01,3.759291E-01,1.498903E+02
bcoop12,5.330000E+01,1.366676E+00,2.005851E+02,5.560000E+01,8.410770E-01,2.169386E+02,5.730000E+01,5.403113E-01,2.231156E+02,5.850000E+01,3.785721E-01,2.196240E+02,5.950000E+01,2.811477E-01,2.067803E+02
bcoop23,5.230000E+01,1.404797E+00,1.948817E+02,5.390000E+01,1.051795E+00,2.061644E+02,5.580000E+01,7.224472E-01,2.169060E+02,5.760000E+01,5.041221E-01,2.233162E+02,5.990000E+01,3.861121E-01,2.272034E+02
bcoop13,5.720000E+01,4.427173E-01,2.075549E+02,5.600000E+01,3.258517E-01,1.512167E+02,5.580000E+01,2.798543E-01,9.993012E+01,5.720000E+01,2.701019E-01,5.812073E+01,6.170000E+01,3.012908E-01,2.812558E+01
bcoop123,5.730000E+01,5.520439E-01,2.225704E+02,5.870000E+01,3.831246E-01,2.229283E+02,6.010000E+01,2.826400E-01,2.178548E+02,6.140000E+01,2.128887E-01,2.067116E+02,6.280000E+01,1.604050E-01,1.873452E+02
ucoop12,6.290000E+01,2.718342E-01,2.228118E+02,5.760000E+01,5.031699E-01,2.232711E+02,5.510000E+01,8.516164E-01,2.143916E+02,5.290000E+01,1.348136E+00,1.988033E+02,5.090000E+01,1.964238E+00,1.814110E+02
ucoop23,9.080000E+01,1.100617E-01,2.106493E+02,6.830000E+01,2.167762E-01,2.241076E+02,5.870000E+01,4.416082E-01,2.246302E+02,5.500000E+01,7.817307E-01,2.151686E+02,5.300000E+01,1.182719E+00,2.019624E+02
ucoop13,5.650000E+01,5.747410E-01,2.228477E+02,5.490000E+01,6.881134E-01,2.214568E+02,5.320000E+01,8.487813E-01,2.183798E+02,5.140000E+01,1.099564E+00,2.123195E+02,4.890000E+01,1.567657E+00,2.001744E+02
ucoop123,5.610000E+01,6.760191E-01,2.191266E+02,5.470000E+01,9.206318E-01,2.115766E+02,5.330000E+01,1.232032E+00,2.015369E+02,5.180000E+01,1.617182E+00,1.898431E+02,5.050000E+01,2.086942E+00,1.772318E+02
