,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.340000E+01,2.519718E+00,6.458464E+01,2.070000E+01,3.485953E+00,5.840271E+01,1.900000E+01,4.783063E+00,5.169018E+01,1.780000E+01,6.661255E+00,4.420805E+01,1.680000E+01,9.803464E+00,3.525205E+01
gammam,1.730000E+01,9.321221E+00,3.551683E+01,1.780000E+01,6.589199E+00,4.457649E+01,1.840000E+01,4.942027E+00,5.238096E+01,1.930000E+01,3.807588E+00,5.950037E+01,2.040000E+01,2.973612E+00,6.613855E+01
gammamRNA,1.700000E+01,9.220847E+00,3.656497E+01,1.790000E+01,6.371093E+00,4.526519E+01,1.910000E+01,4.610238E+00,5.279493E+01,2.060000E+01,3.376438E+00,5.977800E+01,2.300000E+01,2.450713E+00,6.647767E+01
gammad,1.770000E+01,6.733248E+00,4.441987E+01,1.770000E+01,6.737676E+00,4.437940E+01,1.770000E+01,6.746695E+00,4.428280E+01,1.770000E+01,6.770464E+00,4.404229E+01,1.770000E+01,6.827157E+00,4.346158E+01
alphaass,2.340000E+01,2.441029E+00,6.655446E+01,2.080000E+01,3.333839E+00,6.018908E+01,1.920000E+01,4.527049E+00,5.334585E+01,1.790000E+01,6.241228E+00,4.578198E+01,1.700000E+01,9.045237E+00,3.691698E+01
alphadiss,1.700000E+01,8.985201E+00,3.707235E+01,1.800000E+01,6.187174E+00,4.599086E+01,1.920000E+01,4.477184E+00,5.359522E+01,2.090000E+01,3.287208E+00,6.049997E+01,2.360000E+01,2.396968E+00,6.691067E+01
phi0,2.360000E+01,2.492505E+00,6.475710E+01,2.090000E+01,3.429211E+00,5.872258E+01,1.910000E+01,4.674982E+00,5.219019E+01,1.790000E+01,6.453201E+00,4.493544E+01,1.690000E+01,9.340132E+00,3.637382E+01
f1,3.300000E+01,2.174549E-01,1.339262E+02,3.300000E+01,2.210481E-01,1.339461E+02,3.280000E+01,2.356597E-01,1.337789E+02,3.200000E+01,3.013851E-01,1.329652E+02,2.680000E+01,7.891194E-01,1.230444E+02
f2,1.770000E+01,6.797902E+00,4.374267E+01,1.770000E+01,6.798984E+00,4.373846E+01,1.780000E+01,6.804495E+00,4.370783E+01,1.770000E+01,6.840785E+00,4.354201E+01,1.760000E+01,7.103528E+00,4.235815E+01
f3,2.660000E+01,2.734246E+00,4.449160E+01,2.260000E+01,3.529646E+00,4.669383E+01,2.010000E+01,4.567836E+00,4.697177E+01,1.820000E+01,6.058643E+00,4.508038E+01,1.680000E+01,8.502147E+00,4.032464E+01
f12,1.770000E+01,6.801890E+00,4.372398E+01,1.770000E+01,6.803060E+00,4.371739E+01,1.770000E+01,6.813767E+00,4.366816E+01,1.770000E+01,6.884319E+00,4.334447E+01,1.760000E+01,7.378169E+00,4.119850E+01
f13,1.780000E+01,6.092505E+00,4.723909E+01,1.790000E+01,6.121472E+00,4.708518E+01,1.790000E+01,6.209262E+00,4.662427E+01,1.770000E+01,6.486314E+00,4.522837E+01,1.760000E+01,7.481615E+00,4.078020E+01
f23,1.770000E+01,6.801574E+00,4.372600E+01,1.770000E+01,6.801785E+00,4.372503E+01,1.770000E+01,6.802469E+00,4.371816E+01,1.770000E+01,6.808717E+00,4.371102E+01,1.770000E+01,6.850419E+00,4.362577E+01
f123,1.770000E+01,6.829546E+00,4.337104E+01,1.770000E+01,6.826964E+00,4.340723E+01,1.770000E+01,6.812476E+00,4.358862E+01,1.780000E+01,6.728568E+00,4.467464E+01,1.830000E+01,6.363490E+00,5.113772E+01
kb1,1.760000E+01,9.332027E+00,4.483269E+01,1.770000E+01,6.984345E+00,4.429105E+01,1.780000E+01,6.018955E+00,3.858200E+01,1.770000E+01,5.687480E+00,3.065564E+01,1.760000E+01,5.955270E+00,2.178320E+01
kb2,1.780000E+01,6.943754E+00,4.391884E+01,1.730000E+01,6.229439E+00,4.216415E+01,1.650000E+01,5.582673E+00,3.761875E+01,1.560000E+01,5.200987E+00,3.005011E+01,1.430000E+01,5.334287E+00,2.088043E+01
