,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.370000E+01,5.014380E-02,1.969148E+02,5.690000E+01,6.287759E-02,2.334204E+02,4.790000E+01,8.219191E-02,2.676494E+02,4.190000E+01,1.125266E-01,3.006304E+02,3.740000E+01,1.643084E-01,3.319616E+02
gammam,4.990000E+01,2.499859E-01,2.423919E+02,5.290000E+01,1.363615E-01,2.343124E+02,5.740000E+01,8.752194E-02,2.223031E+02,6.480000E+01,6.150130E-02,2.079244E+02,8.030000E+01,4.627766E-02,1.902932E+02
gammamRNA,3.880000E+01,1.721528E-01,3.493652E+02,4.280000E+01,1.157047E-01,3.112724E+02,4.830000E+01,8.346831E-02,2.731941E+02,5.690000E+01,6.329713E-02,2.354897E+02,7.380000E+01,5.011612E-02,1.968028E+02
gammad,7.440000E+01,4.983876E-02,1.958903E+02,7.440000E+01,4.990613E-02,1.956590E+02,7.440000E+01,5.007044E-02,1.950814E+02,7.450000E+01,5.046726E-02,1.938223E+02,7.460000E+01,5.142585E-02,1.907657E+02
alphaass,7.630000E+01,4.913857E-02,1.934999E+02,5.940000E+01,6.083403E-02,2.209695E+02,5.070000E+01,7.865666E-02,2.434097E+02,4.510000E+01,1.071090E-01,2.619248E+02,4.120000E+01,1.575689E-01,2.766168E+02
alphadiss,4.130000E+01,1.575646E-01,2.766213E+02,4.520000E+01,1.070554E-01,2.618079E+02,5.080000E+01,7.856940E-02,2.431671E+02,5.950000E+01,6.072161E-02,2.206463E+02,7.660000E+01,4.901343E-02,1.931062E+02
phi0,7.730000E+01,4.883855E-02,1.917240E+02,5.970000E+01,5.944448E-02,2.252225E+02,5.040000E+01,7.485709E-02,2.564438E+02,4.420000E+01,9.763659E-02,2.865574E+02,3.970000E+01,1.330686E-01,3.156430E+02
f1,7.440000E+01,4.992335E-02,1.957838E+02,7.420000E+01,5.145780E-02,1.956821E+02,7.360000E+01,5.853257E-02,1.951934E+02,7.090000E+01,9.599841E-02,1.924875E+02,5.570000E+01,4.093640E-01,1.654717E+02
f2,7.440000E+01,4.985795E-02,1.958194E+02,7.430000E+01,4.985917E-02,1.957805E+02,7.440000E+01,4.985754E-02,1.958349E+02,7.430000E+01,4.985510E-02,1.958879E+02,7.410000E+01,4.983018E-02,1.962391E+02
f3,1.130000E+02,6.137080E-02,1.327911E+02,9.180000E+01,5.626596E-02,1.553515E+02,8.060000E+01,5.237617E-02,1.775820E+02,7.310000E+01,4.933619E-02,2.001389E+02,6.760000E+01,4.695747E-02,2.233015E+02
f12,7.440000E+01,4.945984E-02,1.956881E+02,7.440000E+01,4.946069E-02,1.956902E+02,7.440000E+01,4.946743E-02,1.956894E+02,7.440000E+01,4.952030E-02,1.957087E+02,7.430000E+01,4.986948E-02,1.957949E+02
f13,7.440000E+01,4.592067E-02,1.957823E+02,7.440000E+01,4.659852E-02,1.957823E+02,7.440000E+01,4.934683E-02,1.957964E+02,7.430000E+01,6.087924E-02,1.959033E+02,7.430000E+01,1.126850E-01,1.963377E+02
f23,7.440000E+01,5.002544E-02,1.950065E+02,7.440000E+01,5.002485E-02,1.950094E+02,7.440000E+01,5.002076E-02,1.950292E+02,7.440000E+01,4.999305E-02,1.951636E+02,7.440000E+01,4.980566E-02,1.960679E+02
f123,7.440000E+01,4.991344E-02,1.956864E+02,7.430000E+01,4.989487E-02,1.956964E+02,7.440000E+01,4.977675E-02,1.960116E+02,7.460000E+01,4.907133E-02,1.975953E+02,7.570000E+01,4.500882E-02,2.081860E+02
kb1,7.460000E+01,5.253322E-02,2.146525E+02,7.440000E+01,4.682882E-02,1.696881E+02,7.470000E+01,4.314415E-02,1.235430E+02,7.600000E+01,4.212202E-02,7.907655E+01,7.950000E+01,4.784801E-02,3.914932E+01
kb2,7.370000E+01,4.793289E-02,1.789153E+02,7.240000E+01,4.504268E-02,1.418849E+02,7.100000E+01,4.536915E-02,1.035488E+02,6.930000E+01,5.349933E-02,6.954260E+01,6.720000E+01,8.354810E-02,4.291027E+01
kb3,9.050000E+01,5.060203E-02,1.819442E+02,7.270000E+01,4.985556E-02,1.974627E+02,6.330000E+01,5.066900E-02,2.071858E+02,5.710000E+01,5.305004E-02,2.128783E+02,5.280000E+01,5.760965E-02,2.153961E+02
ku1,1.740000E+02,1.505610E-02,1.657450E+02,1.229000E+02,2.103272E-02,1.761114E+02,9.170000E+01,3.199127E-02,1.867361E+02,7.250000E+01,5.339869E-02,1.970318E+02,6.060000E+01,1.005359E-01,2.060465E+02
ku2,7.420000E+01,5.038704E-01,1.480602E+02,7.430000E+01,5.434464E-02,1.718888E+02,7.440000E+01,4.968520E-02,1.947812E+02,7.530000E+01,5.390358E-02,2.205027E+02,7.630000E+01,5.663422E-02,2.405261E+02
