,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.273000E+02,1.044047E+00,2.795750E+01,1.011000E+02,1.312434E+00,3.554286E+01,8.650000E+01,1.782400E+00,3.976168E+01,7.670000E+01,2.638205E+00,4.074495E+01,6.930000E+01,4.526828E+00,3.688568E+01
gammam,6.980000E+01,3.858132E+00,3.917790E+01,7.510000E+01,2.124960E+00,4.411694E+01,8.200000E+01,1.407293E+00,4.386402E+01,9.260000E+01,1.028607E+00,4.066935E+01,1.131000E+02,8.092484E-01,3.451232E+01
gammamRNA,6.970000E+01,4.289518E+00,3.748979E+01,7.690000E+01,2.510429E+00,4.099025E+01,8.640000E+01,1.692832E+00,3.981969E+01,1.007000E+02,1.242875E+00,3.549609E+01,1.281000E+02,9.870415E-01,2.770244E+01
gammad,6.840000E+01,4.686247E+00,3.795050E+01,6.850000E+01,4.719394E+00,3.762799E+01,6.850000E+01,4.800900E+00,3.685512E+01,6.870000E+01,5.006553E+00,3.502193E+01,6.900000E+01,5.560148E+00,3.078694E+01
alphaass,1.237000E+02,9.406729E-01,3.080909E+01,9.870000E+01,1.177488E+00,3.813646E+01,8.540000E+01,1.588571E+00,4.195780E+01,7.650000E+01,2.343567E+00,4.258578E+01,7.000000E+01,4.055827E+00,3.836262E+01
alphadiss,7.020000E+01,3.929622E+00,3.872761E+01,7.680000E+01,2.307634E+00,4.263408E+01,8.560000E+01,1.576563E+00,4.191740E+01,9.880000E+01,1.174220E+00,3.810716E+01,1.234000E+02,9.407061E-01,3.087761E+01
phi0,1.246000E+02,1.057531E+00,2.864481E+01,9.970000E+01,1.340604E+00,3.597927E+01,8.560000E+01,1.836049E+00,3.998243E+01,7.590000E+01,2.751857E+00,4.063268E+01,6.870000E+01,4.847675E+00,3.608033E+01
f1,7.520000E+01,9.968316E-01,5.861180E+01,7.520000E+01,1.013214E+00,5.848231E+01,7.490000E+01,1.066125E+00,5.806638E+01,7.440000E+01,1.249039E+00,5.664234E+01,7.210000E+01,2.042844E+00,5.086834E+01
f2,6.860000E+01,4.900442E+00,3.594793E+01,6.860000E+01,4.900740E+00,3.594754E+01,6.860000E+01,4.902645E+00,3.594745E+01,6.860000E+01,4.915784E+00,3.594487E+01,6.820000E+01,5.007913E+00,3.591781E+01
f3,9.700000E+01,3.456541E+00,1.832785E+01,8.630000E+01,3.297476E+00,2.588733E+01,7.830000E+01,3.550827E+00,3.175315E+01,7.160000E+01,4.239311E+00,3.541606E+01,6.590000E+01,5.940672E+00,3.502290E+01
f12,6.860000E+01,4.898414E+00,3.595472E+01,6.860000E+01,4.900366E+00,3.594807E+01,6.850000E+01,4.911732E+00,3.590831E+01,6.860000E+01,4.977819E+00,3.567934E+01,6.850000E+01,5.400424E+00,3.426229E+01
f13,6.970000E+01,2.666930E+00,4.476689E+01,6.960000E+01,2.681629E+00,4.470513E+01,6.970000E+01,2.726830E+00,4.451583E+01,6.960000E+01,2.873701E+00,4.389745E+01,6.930000E+01,3.451341E+00,4.148120E+01
f23,6.860000E+01,5.114049E+00,3.488284E+01,6.860000E+01,5.112795E+00,3.488896E+01,6.850000E+01,5.104215E+00,3.493034E+01,6.860000E+01,5.046645E+00,3.521129E+01,6.860000E+01,4.688211E+00,3.707938E+01
f123,6.850000E+01,4.959043E+00,3.557227E+01,6.850000E+01,4.950596E+00,3.562602E+01,6.850000E+01,4.906538E+00,3.590821E+01,6.890000E+01,4.687792E+00,3.738189E+01,7.090000E+01,3.823276E+00,4.485994E+01
kb1,6.890000E+01,5.858364E+00,3.686012E+01,6.830000E+01,4.422672E+00,3.414182E+01,6.760000E+01,3.870625E+00,2.865725E+01,6.700000E+01,3.717549E+00,2.226552E+01,6.640000E+01,3.967291E+00,1.558407E+01
