,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.122000E+02,1.437234E-01,1.515618E+02,8.660000E+01,1.757887E-01,1.604403E+02,7.340000E+01,2.215002E-01,1.671129E+02,6.490000E+01,2.925687E-01,1.721130E+02,5.840000E+01,4.241049E-01,1.745372E+02
gammam,5.810000E+01,3.870305E-01,1.776177E+02,6.290000E+01,2.586480E-01,1.798542E+02,6.970000E+01,1.925174E-01,1.800843E+02,8.100000E+01,1.509731E-01,1.791204E+02,1.044000E+02,1.222742E-01,1.761490E+02
gammamRNA,5.820000E+01,4.260069E-01,1.743753E+02,6.440000E+01,2.922829E-01,1.717747E+02,7.250000E+01,2.207221E-01,1.667227E+02,8.520000E+01,1.749275E-01,1.602486E+02,1.102000E+02,1.428800E-01,1.517703E+02
gammad,5.560000E+01,4.774519E-01,1.890307E+02,5.570000E+01,4.790103E-01,1.885726E+02,5.570000E+01,4.828280E-01,1.874213E+02,5.560000E+01,4.923571E-01,1.847234E+02,5.560000E+01,5.173074E-01,1.784114E+02
alphaass,1.088000E+02,1.396068E-01,1.673020E+02,8.480000E+01,1.700608E-01,1.730704E+02,7.250000E+01,2.131316E-01,1.763380E+02,6.460000E+01,2.793927E-01,1.777879E+02,5.870000E+01,3.998479E-01,1.768007E+02
alphadiss,5.890000E+01,3.941142E-01,1.768826E+02,6.480000E+01,2.763818E-01,1.777531E+02,7.270000E+01,2.111392E-01,1.762732E+02,8.510000E+01,1.685796E-01,1.730005E+02,1.096000E+02,1.384264E-01,1.671950E+02
phi0,1.100000E+02,1.452928E-01,1.521660E+02,8.620000E+01,1.764679E-01,1.605856E+02,7.360000E+01,2.203274E-01,1.669843E+02,6.540000E+01,2.871375E-01,1.718507E+02,5.900000E+01,4.058611E-01,1.745036E+02
f1,6.290000E+01,1.197389E-01,1.970221E+02,6.280000E+01,1.221048E-01,1.968521E+02,6.260000E+01,1.297525E-01,1.963028E+02,6.190000E+01,1.561273E-01,1.944608E+02,5.940000E+01,2.706817E-01,1.874010E+02
f2,5.570000E+01,5.398137E-01,1.734570E+02,5.570000E+01,5.398283E-01,1.734490E+02,5.570000E+01,5.399018E-01,1.734531E+02,5.560000E+01,5.404038E-01,1.734833E+02,5.560000E+01,5.439044E-01,1.735817E+02
f3,1.124000E+02,3.053638E-01,9.107187E+01,8.840000E+01,3.145893E-01,1.101192E+02,7.570000E+01,3.327977E-01,1.277253E+02,6.730000E+01,3.641900E-01,1.446572E+02,6.090000E+01,4.210883E-01,1.606989E+02
f12,5.570000E+01,5.398171E-01,1.734572E+02,5.570000E+01,5.398915E-01,1.734452E+02,5.570000E+01,5.402807E-01,1.734377E+02,5.560000E+01,5.424834E-01,1.733572E+02,5.560000E+01,5.553330E-01,1.729462E+02
