,log10_var,log10_left_bound,log10_right_bound
beta,0.8874485002499537,0.8395123435075229,0.8921037062882259
gammam,-0.10590557267730127,-0.1087318367664836,-0.0562623354848163
gammamRNA,-0.33003263009149586,-0.3326400201011721,-0.28067595045919425
gammad,-3.2173840679683967,-3.3010299956639813,-2.4421658098310077
alphaass,-1.544850478820172,-1.640858580944042,-1.5418331927287263
alphadiss,0.027757204690553393,0.024800410545347776,0.12354237289876797
phi0,-0.7812020018882624,-0.8335722283696262,-0.7777230917283244
f1,-2.7878123955960423,-3.0,-1.876070777294062
f2,-2.6127881996862694,-3.0,1.2837565197752765
f3,1.7226339225338123,1.6719025034440937,1.7269677674942217
f12,-1.3435184842095014,-3.0,0.21396034095449487
f13,-0.7095201866693269,-3.0,-0.6804140127890899
f23,1.6361868951987244,1.5773290537557718,2.0
f123,-1.3421795439843027,-3.0,-0.9341986426190314
kb1,-2.4091581652183973,-2.4599336353949415,-2.387629072614792
kb2,-2.6907958203295923,-2.6956271356369426,0.6303242673061054
kb3,-0.8193007987039652,-0.8746701143618723,-0.8165475752677309
ku1,-0.8951715963463446,-1.4001127027036793,-0.8913677178342876
ku2,0.8443528963108933,-2.0,0.8569836410590717
ku3,0.86993541064686,0.8671327393474002,0.9156985170587438
bcoop12,-0.11002636159600389,-0.11467871954158193,1.3010299956639813
bcoop23,-0.8113527040002826,-0.8151783078414052,1.3010299956639813
bcoop13,-0.3392293564723027,-0.3429863902191452,0.6763218439714512
bcoop123,0.21298618473666817,0.2041149961796331,1.3010299956639813
ucoop12,-0.7228493860362033,-1.3010299956639813,-0.7109907177840538
ucoop23,-1.133594501621945,-1.3010299956639813,-1.1193291237081604
ucoop13,-1.236871623200863,-1.3010299956639813,-1.2319147841015177
ucoop123,-0.27835423371025375,-1.3010299956639813,-0.262930559595271
