,log10_var,log10_left_bound,log10_right_bound
beta,1.9852467908028617,1.747844394085113,2.0791812460476247
gammam,-0.16749108729376366,-0.2477086248606395,0.0
gammamRNA,0.9762123771173772,0.8636048000310452,1.0
gammad,-3.1741197010638205,-3.3010299956639813,-1.0
alphaass,-1.4306260903849541,-1.9154835602915168,-1.2601804038351845
alphadiss,0.6322547766847136,0.46553995783297386,1.1178275275599185
phi0,-0.21709759402535528,-0.45737155108053196,-0.09824040710881668
f1,-0.8781120148963188,-3.0,0.20399064695434793
f2,-0.9961088337630895,-3.0,2.0
f3,1.7566361082458481,1.3803787598396826,1.8897257365489
f12,-2.7520267336381936,-3.0,1.8654211178950124
f13,-2.268733650924508,-3.0,-0.030149695312729964
f23,-1.0604807473813815,-3.0,2.0
f123,-1.0163286171398034,-3.0,1.0485604068982848
kb1,-2.769295686387431,-3.0,-1.6188894026592129
kb2,-2.508078287413849,-3.0,-0.26724640431458224
kb3,1.106870544478654,0.6857558890389484,1.2220005133544527
ku1,-1.255237762934422,-2.0,-1.1181060772148559
ku2,1.0269416279590293,-2.0,3.0
ku3,2.7958800173440754,2.678793102858136,3.0
bcoop12,-0.1725661045992207,-1.3010299956639813,1.3010299956639813
bcoop23,-0.33695902510602577,-1.3010299956639813,1.3010299956639813
bcoop13,-0.2747419336400389,-0.455144132042685,1.3010299956639813
bcoop123,0.025715383901340642,-1.3010299956639813,1.3010299956639813
ucoop12,-0.785421046429501,-1.3010299956639813,1.3010299956639813
ucoop23,-0.6591594501876684,-1.3010299956639813,1.3010299956639813
ucoop13,-1.1723722952325666,-1.3010299956639813,-1.012953788202125
ucoop123,-0.46571999479491855,-1.3010299956639813,1.3010299956639813
