,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.030000E+01,4.384018E-01,5.573695E+01,7.220000E+01,5.519323E-01,6.688513E+01,6.270000E+01,7.435816E-01,7.529675E+01,5.600000E+01,1.129064E+00,7.968429E+01,4.910000E+01,2.256801E+00,7.257515E+01
gammam,5.080000E+01,2.408556E+00,6.820555E+01,5.700000E+01,1.134005E+00,7.814319E+01,6.240000E+01,7.305209E-01,7.591435E+01,6.960000E+01,5.368200E-01,6.973936E+01,8.330000E+01,4.233681E-01,6.106699E+01
gammamRNA,4.930000E+01,2.351695E+00,7.147502E+01,5.620000E+01,1.138804E+00,7.951467E+01,6.270000E+01,7.392734E-01,7.530955E+01,7.180000E+01,5.447363E-01,6.702329E+01,9.000000E+01,4.307529E-01,5.601788E+01
gammad,6.000000E+01,8.027901E-01,8.178784E+01,5.990000E+01,8.035026E-01,8.170180E+01,6.000000E+01,8.052122E-01,8.148931E+01,6.000000E+01,8.093389E-01,8.098151E+01,6.010000E+01,8.193157E-01,7.977214E+01
alphaass,8.890000E+01,4.378178E-01,5.738163E+01,7.160000E+01,5.523393E-01,6.793903E+01,6.260000E+01,7.456230E-01,7.561273E+01,5.600000E+01,1.136658E+00,7.913238E+01,4.930000E+01,2.307059E+00,7.094248E+01
alphadiss,4.930000E+01,2.281743E+00,7.116984E+01,5.610000E+01,1.134482E+00,7.912718E+01,6.250000E+01,7.465374E-01,7.564293E+01,7.140000E+01,5.538607E-01,6.804862E+01,8.830000E+01,4.393760E-01,5.764185E+01
phi0,8.830000E+01,4.449194E-01,5.665152E+01,7.110000E+01,5.653470E-01,6.776685E+01,6.190000E+01,7.730221E-01,7.603699E+01,5.510000E+01,1.209679E+00,7.970724E+01,4.780000E+01,2.620329E+00,6.928629E+01
f1,8.650000E+01,7.247460E-01,3.713579E+01,7.080000E+01,7.307358E-01,5.540964E+01,6.240000E+01,8.000164E-01,7.223411E+01,5.640000E+01,9.737086E-01,8.733790E+01,5.030000E+01,1.519357E+00,9.479911E+01
f2,6.030000E+01,8.397052E-01,7.737375E+01,6.030000E+01,8.397215E-01,7.737025E+01,6.030000E+01,8.398060E-01,7.738762E+01,6.020000E+01,8.404458E-01,7.746556E+01,6.010000E+01,8.447715E-01,7.800166E+01
f3,6.120000E+01,7.335427E-01,7.891862E+01,6.110000E+01,7.412839E-01,7.880742E+01,6.090000E+01,7.698049E-01,7.839493E+01,6.000000E+01,8.820089E-01,7.675394E+01,5.610000E+01,1.453389E+00,6.850705E+01
