,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.859000E+02,4.707646E-01,5.234852E+01,2.165000E+02,5.730769E-01,5.775032E+01,1.785000E+02,7.247605E-01,6.186303E+01,1.515000E+02,9.718011E-01,6.426624E+01,1.281000E+02,1.450987E+00,6.354445E+01
gammam,1.106000E+02,2.345077E+00,5.751185E+01,1.210000E+02,1.738069E+00,6.160005E+01,1.304000E+02,1.395349E+00,6.357911E+01,1.397000E+02,1.167542E+00,6.441645E+01,1.489000E+02,1.003049E+00,6.451287E+01
gammamRNA,1.348000E+02,1.293892E+00,6.379428E+01,1.577000E+02,8.662414E-01,6.457554E+01,1.840000E+02,6.510954E-01,6.250433E+01,2.218000E+02,5.202923E-01,5.893151E+01,2.970000E+02,4.321909E-01,5.412155E+01
gammad,1.417000E+02,1.115934E+00,6.493582E+01,1.417000E+02,1.119768E+00,6.480016E+01,1.416000E+02,1.129158E+00,6.447317E+01,1.412000E+02,1.152599E+00,6.368539E+01,1.403000E+02,1.214048E+00,6.178972E+01
alphaass,2.988000E+02,4.596305E-01,5.209170E+01,2.191000E+02,5.642189E-01,5.782467E+01,1.786000E+02,7.222009E-01,6.208019E+01,1.503000E+02,9.870877E-01,6.438830E+01,1.258000E+02,1.532029E+00,6.302135E+01
alphadiss,1.265000E+02,1.507457E+00,6.315270E+01,1.509000E+02,9.783977E-01,6.436515E+01,1.793000E+02,7.182811E-01,6.201233E+01,2.199000E+02,5.623212E-01,5.775181E+01,3.001000E+02,4.587388E-01,5.202767E+01
phi0,2.955000E+02,4.635220E-01,5.182404E+01,2.174000E+02,5.705282E-01,5.765031E+01,1.773000E+02,7.331391E-01,6.201104E+01,1.488000E+02,1.008531E+00,6.438029E+01,1.241000E+02,1.587180E+00,6.284642E+01
f1,1.447000E+02,1.042754E+00,6.525829E+01,1.445000E+02,1.046868E+00,6.522070E+01,1.441000E+02,1.060877E+00,6.509790E+01,1.422000E+02,1.110581E+00,6.465463E+01,1.355000E+02,1.316811E+00,6.273892E+01
f2,1.415000E+02,1.128649E+00,6.449019E+01,1.416000E+02,1.128658E+00,6.449145E+01,1.415000E+02,1.128716E+00,6.449820E+01,1.415000E+02,1.129117E+00,6.454533E+01,1.409000E+02,1.131856E+00,6.487305E+01
f3,3.044000E+02,6.030155E-01,3.253518E+01,2.277000E+02,6.437565E-01,4.291760E+01,1.879000E+02,7.325910E-01,5.240242E+01,1.592000E+02,9.045432E-01,6.057476E+01,1.331000E+02,1.299167E+00,6.536288E+01
f12,1.394000E+02,1.218026E+00,6.199586E+01,1.394000E+02,1.217811E+00,6.200128E+01,1.394000E+02,1.216352E+00,6.203977E+01,1.396000E+02,1.206538E+00,6.229362E+01,1.411000E+02,1.145078E+00,6.399785E+01
