,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.340000E+01,5.023742E-01,3.538723E+01,7.440000E+01,5.771947E-01,4.743503E+01,6.410000E+01,7.333650E-01,5.689831E+01,5.730000E+01,1.026943E+00,6.448493E+01,5.210000E+01,1.701323E+00,6.858404E+01
gammam,6.420000E+01,1.747974E+00,5.509449E+01,6.680000E+01,9.577313E-01,5.465685E+01,7.070000E+01,6.501713E-01,5.067754E+01,7.750000E+01,4.947670E-01,4.502920E+01,9.150000E+01,4.154817E-01,3.723102E+01
gammamRNA,5.080000E+01,2.211350E+00,6.839605E+01,5.410000E+01,1.396455E+00,6.817425E+01,5.760000E+01,1.018130E+00,6.450003E+01,6.210000E+01,7.990484E-01,5.935612E+01,6.780000E+01,6.590401E-01,5.331134E+01
gammad,7.200000E+01,5.895806E-01,5.015390E+01,7.200000E+01,5.933019E-01,4.985142E+01,7.200000E+01,6.023806E-01,4.912978E+01,7.220000E+01,6.247495E-01,4.742478E+01,7.260000E+01,6.812198E-01,4.354087E+01
alphaass,9.350000E+01,4.644896E-01,3.641065E+01,7.710000E+01,5.342591E-01,4.559926E+01,6.870000E+01,6.760427E-01,5.213189E+01,6.360000E+01,9.497793E-01,5.678903E+01,6.010000E+01,1.620013E+00,5.827721E+01
alphadiss,6.060000E+01,1.609826E+00,5.816812E+01,6.400000E+01,9.435941E-01,5.661658E+01,6.900000E+01,6.711575E-01,5.193569E+01,7.730000E+01,5.303190E-01,4.540556E+01,9.380000E+01,4.614299E-01,3.622495E+01
phi0,9.140000E+01,5.047597E-01,3.637142E+01,7.370000E+01,5.828780E-01,4.795040E+01,6.390000E+01,7.396220E-01,5.715303E+01,5.730000E+01,1.031120E+00,6.454911E+01,5.210000E+01,1.690611E+00,6.857677E+01
f1,7.200000E+01,5.999548E-01,4.934409E+01,7.200000E+01,6.101303E-01,4.925944E+01,7.170000E+01,6.460449E-01,4.896004E+01,7.120000E+01,7.810549E-01,4.786643E+01,6.890000E+01,1.409953E+00,4.320570E+01
f2,7.220000E+01,6.019516E-01,4.900639E+01,7.220000E+01,6.019513E-01,4.900839E+01,7.220000E+01,6.018504E-01,4.902060E+01,7.210000E+01,6.012372E-01,4.910983E+01,7.180000E+01,5.971495E-01,4.971442E+01
f3,8.630000E+01,8.568860E-01,2.799633E+01,7.380000E+01,6.225423E-01,4.613519E+01,6.590000E+01,5.352879E-01,6.310828E+01,6.010000E+01,5.131797E-01,7.981105E+01,5.570000E+01,5.577648E-01,9.619379E+01
f12,7.200000E+01,5.996275E-01,4.934747E+01,7.200000E+01,5.996712E-01,4.934809E+01,7.200000E+01,5.999769E-01,4.935206E+01,7.200000E+01,6.020629E-01,4.938192E+01,7.210000E+01,6.169552E-01,4.958086E+01
f13,7.200000E+01,5.999044E-01,4.934937E+01,7.210000E+01,6.015032E-01,4.936712E+01,7.200000E+01,6.071718E-01,4.942512E+01,7.210000E+01,6.280694E-01,4.962383E+01,7.250000E+01,7.199657E-01,5.024001E+01
f23,7.200000E+01,6.095608E-01,4.874195E+01,7.200000E+01,6.095038E-01,4.874567E+01,7.200000E+01,6.090863E-01,4.877070E+01,7.210000E+01,6.063419E-01,4.893590E+01,7.200000E+01,5.879679E-01,5.008383E+01
f123,7.210000E+01,5.996913E-01,4.934358E+01,7.200000E+01,5.991292E-01,4.937099E+01,7.210000E+01,5.961744E-01,4.952052E+01,7.240000E+01,5.803911E-01,5.033322E+01,7.410000E+01,5.001173E-01,5.512545E+01
kb1,7.220000E+01,6.031514E-01,5.071507E+01,7.050000E+01,5.864287E-01,3.948586E+01,6.910000E+01,6.045878E-01,2.897650E+01,6.790000E+01,6.837946E-01,1.933704E+01,6.640000E+01,9.229358E-01,1.088452E+01
kb2,7.370000E+01,6.074860E-01,5.383174E+01,7.340000E+01,6.056636E-01,5.306128E+01,7.210000E+01,5.997315E-01,4.944100E+01,6.800000E+01,6.103625E-01,3.833619E+01,5.950000E+01,7.818284E-01,2.205843E+01
kb3,9.100000E+01,7.637765E-01,3.195873E+01,7.750000E+01,6.266356E-01,4.418651E+01,6.940000E+01,5.951204E-01,5.181114E+01,6.400000E+01,6.218575E-01,5.657096E+01,6.010000E+01,7.334102E-01,5.880579E+01
ku1,1.338000E+02,2.705457E-01,2.728680E+01,1.065000E+02,2.969777E-01,3.503527E+01,8.750000E+01,3.748888E-01,4.179141E+01,7.430000E+01,5.424177E-01,4.809188E+01,6.490000E+01,9.783186E-01,5.339930E+01
ku2,5.440000E+01,1.063255E+00,1.608312E+01,6.110000E+01,7.474218E-01,2.385445E+01,6.580000E+01,6.383131E-01,3.283456E+01,6.910000E+01,6.031775E-01,4.127093E+01,7.130000E+01,5.983423E-01,4.743881E+01
