,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.807000E+02,6.043421E-01,3.398322E+01,1.360000E+02,7.446953E-01,4.341833E+01,1.124000E+02,9.927762E-01,5.035589E+01,9.550000E+01,1.459829E+00,5.443651E+01,8.080000E+01,2.574402E+00,5.290509E+01
gammam,8.070000E+01,2.028881E+00,5.826160E+01,9.220000E+01,1.069706E+00,6.083065E+01,1.040000E+02,7.078937E-01,5.769224E+01,1.206000E+02,5.223939E-01,5.208002E+01,1.526000E+02,4.160064E-01,4.413978E+01
gammamRNA,8.050000E+01,2.504690E+00,5.340087E+01,9.450000E+01,1.405097E+00,5.506779E+01,1.104000E+02,9.474361E-01,5.115947E+01,1.326000E+02,7.052902E-01,4.445414E+01,1.762000E+02,5.673317E-01,3.522263E+01
gammad,6.640000E+01,7.307268E+00,3.682469E+01,6.640000E+01,7.355051E+00,3.662473E+01,6.630000E+01,7.468866E+00,3.615739E+01,6.610000E+01,7.746136E+00,3.506518E+01,6.570000E+01,8.453197E+00,3.248143E+01
alphaass,1.783000E+02,5.824495E-01,3.539523E+01,1.345000E+02,7.181663E-01,4.492996E+01,1.114000E+02,9.585716E-01,5.180651E+01,9.490000E+01,1.415754E+00,5.568570E+01,8.030000E+01,2.538498E+00,5.364992E+01
alphadiss,8.040000E+01,2.529629E+00,5.368410E+01,9.490000E+01,1.415221E+00,5.568610E+01,1.113000E+02,9.594960E-01,5.182779E+01,1.342000E+02,7.193388E-01,4.499225E+01,1.775000E+02,5.833932E-01,3.552699E+01
phi0,1.768000E+02,6.100399E-01,3.460364E+01,1.346000E+02,7.540180E-01,4.381748E+01,1.116000E+02,1.006996E+00,5.059761E+01,9.490000E+01,1.484026E+00,5.450685E+01,8.030000E+01,2.630402E+00,5.270682E+01
f1,8.250000E+01,1.511857E+00,6.804192E+01,8.240000E+01,1.536122E+00,6.780876E+01,8.190000E+01,1.605225E+00,6.714765E+01,8.040000E+01,1.816157E+00,6.519124E+01,7.610000E+01,2.617804E+00,5.857481E+01
f2,6.610000E+01,7.698662E+00,3.520489E+01,6.620000E+01,7.700038E+00,3.520207E+01,6.620000E+01,7.708317E+00,3.518193E+01,6.610000E+01,7.759608E+00,3.505930E+01,6.570000E+01,8.087223E+00,3.424731E+01
f3,1.306000E+02,2.248466E+00,1.947234E+01,1.122000E+02,2.055799E+00,2.884559E+01,9.890000E+01,2.151675E+00,3.705319E+01,8.770000E+01,2.535890E+00,4.346510E+01,7.680000E+01,3.623707E+00,4.548852E+01
f12,6.730000E+01,6.441790E+00,3.907651E+01,6.730000E+01,6.447994E+00,3.905550E+01,6.730000E+01,6.474647E+00,3.896522E+01,6.710000E+01,6.590978E+00,3.857549E+01,6.660000E+01,7.147226E+00,3.682495E+01
f13,7.690000E+01,2.160539E+00,5.969353E+01,7.680000E+01,2.175088E+00,5.959946E+01,7.660000E+01,2.217452E+00,5.932937E+01,7.610000E+01,2.348077E+00,5.849661E+01,7.430000E+01,2.838392E+00,5.545353E+01
f23,6.490000E+01,9.759239E+00,2.984327E+01,6.560000E+01,8.652206E+00,3.247227E+01,6.650000E+01,7.312940E+00,3.643452E+01,6.780000E+01,5.907054E+00,4.165210E+01,6.960000E+01,4.656199E+00,4.791532E+01
f123,6.630000E+01,7.480942E+00,3.577299E+01,6.630000E+01,7.497666E+00,3.572911E+01,6.630000E+01,7.550721E+00,3.559078E+01,6.620000E+01,7.722001E+00,3.515020E+01,6.580000E+01,8.309703E+00,3.365702E+01
kb1,7.080000E+01,3.980346E+00,4.032024E+01,7.310000E+01,2.930156E+00,3.503199E+01,7.440000E+01,2.538910E+00,2.756640E+01,7.540000E+01,2.436285E+00,2.003406E+01,7.640000E+01,2.627818E+00,1.302654E+01
kb2,7.630000E+01,2.208079E+00,5.705050E+01,8.080000E+01,1.370255E+00,5.699289E+01,8.480000E+01,1.139042E+00,4.896249E+01,9.250000E+01,1.173872E+00,3.574634E+01,1.162000E+02,1.500242E+00,1.809009E+01
kb3,1.493000E+02,1.502533E+00,3.098706E+01,1.215000E+02,1.421633E+00,4.384944E+01,1.046000E+02,1.539763E+00,5.217558E+01,9.170000E+01,1.878755E+00,5.641060E+01,7.950000E+01,2.818891E+00,5.430221E+01
ku1,1.362000E+02,5.024500E-01,4.486890E+01,1.213000E+02,5.924466E-01,4.982686E+01,1.088000E+02,7.418653E-01,5.446543E+01,9.730000E+01,1.025254E+00,5.807712E+01,8.520000E+01,1.752045E+00,5.808838E+01
ku2,1.766000E+02,1.817080E+00,1.255506E+01,1.307000E+02,1.500980E+00,2.693808E+01,1.006000E+02,1.285905E+00,4.720316E+01,8.720000E+01,1.188450E+00,6.151122E+01,7.930000E+01,1.812758E+00,6.106239E+01
ku3,6.720000E+01,6.801493E+00,3.782200E+01,6.980000E+01,5.207656E+00,4.344566E+01,7.220000E+01,4.316843E+00,4.720964E+01,7.430000E+01,3.736307E+00,4.990577E+01,7.630000E+01,3.321570E+00,5.191169E+01
bcoop12,7.260000E+01,3.305309E+00,5.175953E+01,7.660000E+01,2.012417E+00,5.808558E+01,7.880000E+01,1.463358E+00,5.910483E+01,8.020000E+01,1.172299E+00,5.713287E+01,8.130000E+01,1.004680E+00,5.303887E+01
bcoop23,7.460000E+01,2.669976E+00,5.609530E+01,7.930000E+01,1.501058E+00,6.331482E+01,8.180000E+01,1.022236E+00,6.551501E+01,8.350000E+01,7.626181E-01,6.594379E+01,8.480000E+01,5.955265E-01,6.602089E+01
bcoop13,7.430000E+01,2.793422E+00,4.730746E+01,7.790000E+01,1.849479E+00,4.348231E+01,7.970000E+01,1.469712E+00,3.694929E+01,8.100000E+01,1.275678E+00,3.021818E+01,8.210000E+01,1.175111E+00,2.400609E+01
bcoop123,7.190000E+01,3.640235E+00,5.042260E+01,7.620000E+01,2.194295E+00,5.832786E+01,7.880000E+01,1.543621E+00,6.157345E+01,8.060000E+01,1.178305E+00,6.229863E+01,8.170000E+01,9.472174E-01,6.141062E+01
ucoop12,7.760000E+01,2.086131E+00,6.002088E+01,7.580000E+01,2.477969E+00,5.746803E+01,7.380000E+01,3.048548E+00,5.398564E+01,7.140000E+01,3.962913E+00,4.905677E+01,6.820000E+01,5.769519E+00,4.133418E+01
ucoop23,7.740000E+01,2.030552E+00,6.072629E+01,7.570000E+01,2.439373E+00,5.795734E+01,7.370000E+01,3.024262E+00,5.429331E+01,7.130000E+01,3.948384E+00,4.922430E+01,6.820000E+01,5.747869E+00,4.144405E+01
ucoop13,1.040000E+02,6.071626E-01,4.797935E+01,9.770000E+01,6.946743E-01,5.272579E+01,9.260000E+01,8.360042E-01,5.664442E+01,8.780000E+01,1.094972E+00,5.930393E+01,8.160000E+01,1.740258E+00,5.878070E+01
ucoop123,8.430000E+01,1.000329E+00,6.742253E+01,8.210000E+01,1.258020E+00,6.582255E+01,7.950000E+01,1.653019E+00,6.313551E+01,7.620000E+01,2.331791E+00,5.851598E+01,7.170000E+01,3.790826E+00,4.996533E+01
