,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.031000E+02,6.621582E-01,3.000552E+01,8.400000E+01,7.846426E-01,3.813854E+01,7.380000E+01,9.990411E-01,4.412982E+01,6.700000E+01,1.386383E+00,4.816337E+01,6.160000E+01,2.284129E+00,4.834348E+01
gammam,7.070000E+01,2.235955E+00,4.277436E+01,7.440000E+01,1.319363E+00,4.367859E+01,7.910000E+01,9.365977E-01,4.106059E+01,8.660000E+01,7.295553E-01,3.674662E+01,1.016000E+02,6.097808E-01,3.066608E+01
gammamRNA,6.280000E+01,2.070069E+00,4.884839E+01,6.810000E+01,1.316053E+00,4.775157E+01,7.500000E+01,9.659169E-01,4.345580E+01,8.550000E+01,7.669815E-01,3.736889E+01,1.057000E+02,6.536881E-01,2.912042E+01
gammad,8.320000E+01,7.931030E-01,3.861409E+01,8.330000E+01,7.960337E-01,3.837843E+01,8.360000E+01,8.031063E-01,3.781339E+01,8.410000E+01,8.200940E-01,3.647852E+01,8.550000E+01,8.607540E-01,3.341054E+01
alphaass,1.013000E+02,6.478652E-01,3.092213E+01,8.530000E+01,7.645049E-01,3.753261E+01,7.660000E+01,9.629062E-01,4.223998E+01,7.110000E+01,1.318299E+00,4.521720E+01,6.680000E+01,2.130366E+00,4.498083E+01
alphadiss,6.850000E+01,2.138349E+00,4.442327E+01,7.260000E+01,1.296211E+00,4.466181E+01,7.810000E+01,9.355020E-01,4.155148E+01,8.690000E+01,7.382223E-01,3.667978E+01,1.046000E+02,6.260288E-01,2.974817E+01
phi0,1.029000E+02,6.628159E-01,3.008536E+01,8.430000E+01,7.816634E-01,3.801102E+01,7.420000E+01,9.867029E-01,4.389834E+01,6.740000E+01,1.348939E+00,4.796177E+01,6.210000E+01,2.144826E+00,4.865079E+01
f1,1.006000E+02,9.191935E-01,2.406908E+01,8.480000E+01,8.018704E-01,3.686887E+01,7.570000E+01,7.729327E-01,4.828065E+01,6.950000E+01,7.985978E-01,5.905615E+01,6.450000E+01,9.029865E-01,6.900330E+01
f2,8.330000E+01,7.941415E-01,3.853115E+01,8.330000E+01,7.941237E-01,3.853307E+01,8.330000E+01,7.940882E-01,3.854395E+01,8.320000E+01,7.937796E-01,3.861905E+01,8.280000E+01,7.918130E-01,3.912964E+01
f3,8.370000E+01,7.037216E-01,3.900748E+01,8.370000E+01,7.116083E-01,3.896617E+01,8.360000E+01,7.403836E-01,3.881516E+01,8.300000E+01,8.507730E-01,3.822991E+01,8.060000E+01,1.363800E+00,3.542970E+01
f12,8.330000E+01,7.987946E-01,3.833574E+01,8.330000E+01,7.986311E-01,3.834281E+01,8.330000E+01,7.974715E-01,3.839125E+01,8.330000E+01,7.896302E-01,3.872229E+01,8.300000E+01,7.384634E-01,4.108742E+01
f13,8.320000E+01,7.809107E-01,3.844695E+01,8.330000E+01,7.828219E-01,3.845941E+01,8.330000E+01,7.895839E-01,3.850308E+01,8.330000E+01,8.144194E-01,3.864753E+01,8.380000E+01,9.233142E-01,3.906405E+01
f23,8.320000E+01,7.926882E-01,3.852308E+01,8.320000E+01,7.927120E-01,3.852316E+01,8.330000E+01,7.928803E-01,3.852376E+01,8.330000E+01,7.940409E-01,3.853016E+01,8.330000E+01,8.020407E-01,3.857440E+01
f123,8.330000E+01,7.940758E-01,3.853329E+01,8.330000E+01,7.935731E-01,3.855080E+01,8.330000E+01,7.907819E-01,3.864773E+01,8.360000E+01,7.752908E-01,3.919863E+01,8.530000E+01,6.905638E-01,4.253262E+01
kb1,1.060000E+02,8.138955E-01,2.742013E+01,8.940000E+01,7.779712E-01,3.526368E+01,8.050000E+01,8.146571E-01,4.002502E+01,7.480000E+01,9.252523E-01,4.279559E+01,7.060000E+01,1.210627E+00,4.325816E+01
kb2,8.370000E+01,7.822579E-01,4.048094E+01,8.310000E+01,7.997219E-01,3.773915E+01,8.230000E+01,8.487707E-01,3.257071E+01,8.190000E+01,9.812872E-01,2.477887E+01,8.310000E+01,1.345265E+00,1.545756E+01
kb3,8.250000E+01,7.698399E-01,3.573312E+01,8.090000E+01,7.351112E-01,2.898910E+01,7.990000E+01,7.362935E-01,2.227225E+01,7.930000E+01,7.938856E-01,1.566188E+01,7.890000E+01,9.916708E-01,9.342582E+00
ku1,7.070000E+01,1.209729E+00,4.326874E+01,7.470000E+01,9.275396E-01,4.282712E+01,8.020000E+01,8.167651E-01,4.014066E+01,8.890000E+01,7.784216E-01,3.554459E+01,1.045000E+02,8.081400E-01,2.807193E+01
ku2,8.180000E+01,1.157574E+00,1.767486E+01,8.190000E+01,8.774662E-01,2.977278E+01,8.310000E+01,7.985870E-01,3.786479E+01,8.380000E+01,7.787023E-01,4.121704E+01,8.410000E+01,7.738778E-01,4.222163E+01
ku3,1.646000E+02,3.830304E-01,1.926168E+01,1.280000E+02,4.012265E-01,2.643300E+01,1.046000E+02,4.807477E-01,3.183229E+01,8.880000E+01,6.479746E-01,3.653676E+01,7.830000E+01,1.069724E+00,4.025853E+01
bcoop12,8.430000E+01,7.850515E-01,4.181858E+01,8.410000E+01,7.856857E-01,4.148535E+01,8.390000E+01,7.876152E-01,4.062958E+01,8.320000E+01,7.939263E-01,3.858790E+01,8.220000E+01,8.148226E-01,3.440051E+01
bcoop23,8.380000E+01,8.110405E-01,3.908719E+01,8.250000E+01,7.699059E-01,3.766917E+01,8.040000E+01,7.036715E-01,3.480436E+01,7.790000E+01,6.296620E-01,3.010414E+01,7.610000E+01,5.802811E-01,2.388865E+01
bcoop13,8.410000E+01,9.926066E-01,4.251208E+01,8.310000E+01,6.913337E-01,3.488180E+01,8.420000E+01,5.642793E-01,2.655958E+01,8.830000E+01,5.230347E-01,1.811259E+01,9.610000E+01,6.101115E-01,9.751623E+00
bcoop123,8.480000E+01,8.431901E-01,4.003460E+01,8.480000E+01,8.423912E-01,4.001226E+01,8.480000E+01,8.402653E-01,3.995135E+01,8.460000E+01,8.346397E-01,3.978950E+01,8.410000E+01,8.205132E-01,3.937008E+01
ucoop12,8.120000E+01,8.326543E-01,3.073744E+01,8.270000E+01,8.025545E-01,3.632119E+01,8.360000E+01,7.909086E-01,3.954216E+01,8.410000E+01,7.868506E-01,4.103610E+01,8.420000E+01,7.854381E-01,4.164502E+01
ucoop23,8.330000E+01,8.034132E-01,3.864011E+01,8.360000E+01,8.264299E-01,3.891009E+01,8.370000E+01,8.359958E-01,3.902131E+01,8.380000E+01,8.396838E-01,3.906448E+01,8.390000E+01,8.410667E-01,3.907992E+01
ucoop13,8.790000E+01,5.743673E-01,3.480848E+01,8.550000E+01,6.500337E-01,3.656780E+01,8.370000E+01,7.579004E-01,3.815140E+01,8.230000E+01,9.284852E-01,3.952171E+01,8.110000E+01,1.267157E+00,4.042091E+01
ucoop123,8.650000E+01,4.417293E-01,3.414833E+01,8.310000E+01,5.699218E-01,3.582342E+01,8.250000E+01,6.767556E-01,3.713727E+01,8.290000E+01,7.561572E-01,3.808590E+01,8.340000E+01,8.037669E-01,3.864331E+01
