,log10_var,log10_left_bound,log10_right_bound
beta,0.5549734583332399,0.5200421805825901,0.9032787535726597
gammam,-0.2062096153091813,-0.4653991529513959,-0.16432328719950384
gammamRNA,-0.47560387789615804,-0.697474630815441,-0.4323732955359191
gammad,-2.9240882385172227,-3.3010299956639813,-1.0
alphaass,-1.2545348313292728,-1.3331581108375137,-0.6223668889797564
alphadiss,2.0269416279590295,1.393664801780597,2.1067628225405155
phi0,0.571009672309305,0.5333483978125867,0.9162128266229111
f1,-1.80493100353141,-3.0,-0.5304277474657131
f2,0.558468562523795,-3.0,2.0
f3,1.1829849670035817,1.1543903432057054,1.7478742671612615
f12,0.37456506072276513,-3.0,2.0
f13,-2.1762650116012687,-3.0,-0.08405412200024251
f23,1.0584260244570054,-3.0,2.0
f123,-0.8273970687901402,-3.0,1.196511184552802
kb1,-2.87942606879415,-3.0,-2.7698295848270935
kb2,-1.049586460630619,-3.0,0.8712956361533158
kb3,-0.021591207376960735,-0.06522024242514979,0.29033399844878127
ku1,-1.3656235059116322,-1.578734359394443,-1.0714555157671959
ku2,2.485579476984679,0.5099971096799032,3.0
ku3,1.6675463395115164,1.3487849877375662,1.711787964957423
bcoop12,-0.24710684511540618,-1.3010299956639813,1.122631414402294
bcoop23,-0.3625102704874893,-1.3010299956639813,1.3010299956639813
bcoop13,-0.19695278950887138,-0.744678590999883,0.13365669237498085
bcoop123,0.24079877111733117,-1.3010299956639813,1.3010299956639813
ucoop12,-0.8598063214213687,-1.3010299956639813,1.3010299956639813
ucoop23,-0.6846595233727117,-1.3010299956639813,1.3010299956639813
ucoop13,-1.094581931297458,-1.3010299956639813,-0.6594414836267277
ucoop123,-0.25049557612385775,-1.3010299956639813,1.3010299956639813
