,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.408000E+02,1.993846E-01,5.698598E+01,1.117000E+02,2.170832E-01,6.094735E+01,9.730000E+01,2.392986E-01,6.456204E+01,8.800000E+01,2.675234E-01,6.791566E+01,8.120000E+01,3.043738E-01,7.104270E+01
gammam,8.910000E+01,3.101909E-01,6.647271E+01,9.510000E+01,2.703343E-01,6.445633E+01,1.035000E+02,2.402621E-01,6.226053E+01,1.161000E+02,2.167834E-01,5.985170E+01,1.401000E+02,1.980790E-01,5.718376E+01
gammamRNA,8.500000E+01,3.074288E-01,6.936879E+01,9.110000E+01,2.706518E-01,6.671120E+01,9.950000E+01,2.421636E-01,6.388315E+01,1.118000E+02,2.195219E-01,6.086318E+01,1.348000E+02,2.012689E-01,5.758277E+01
gammad,1.301000E+02,2.037869E-01,5.807312E+01,1.305000E+02,2.042843E-01,5.786506E+01,1.315000E+02,2.054803E-01,5.736420E+01,1.340000E+02,2.083450E-01,5.617323E+01,1.410000E+02,2.150909E-01,5.339603E+01
alphaass,1.397000E+02,1.993455E-01,5.717020E+01,1.135000E+02,2.167132E-01,6.037286E+01,1.001000E+02,2.384425E-01,6.324993E+01,9.130000E+01,2.660514E-01,6.587348E+01,8.480000E+01,3.021924E-01,6.827373E+01
alphadiss,8.530000E+01,3.051340E-01,6.809767E+01,9.160000E+01,2.680651E-01,6.575995E+01,1.001000E+02,2.398142E-01,6.320897E+01,1.132000E+02,2.176080E-01,6.041789E+01,1.380000E+02,1.998612E-01,5.731914E+01
phi0,1.328000E+02,2.024452E-01,5.777205E+01,1.087000E+02,2.204771E-01,6.157870E+01,9.570000E+01,2.430204E-01,6.506912E+01,8.710000E+01,2.715975E-01,6.831715E+01,8.060000E+01,3.088487E-01,7.135339E+01
f1,1.590000E+02,2.041991E-01,5.393126E+01,1.229000E+02,2.038417E-01,5.975671E+01,1.062000E+02,2.053400E-01,6.532981E+01,9.570000E+01,2.086626E-01,7.074069E+01,8.820000E+01,2.140024E-01,7.605044E+01
f2,1.309000E+02,2.037396E-01,5.791296E+01,1.309000E+02,2.037402E-01,5.791483E+01,1.309000E+02,2.037372E-01,5.792302E+01,1.307000E+02,2.037403E-01,5.796776E+01,1.291000E+02,2.037576E-01,5.828270E+01
f3,1.301000E+02,2.027822E-01,5.808964E+01,1.299000E+02,2.048948E-01,5.808840E+01,1.296000E+02,2.127241E-01,5.809496E+01,1.279000E+02,2.429732E-01,5.810921E+01,1.212000E+02,3.804574E-01,5.811348E+01
f12,1.301000E+02,2.054246E-01,5.768905E+01,1.302000E+02,2.054089E-01,5.769276E+01,1.301000E+02,2.052835E-01,5.772219E+01,1.301000E+02,2.044472E-01,5.792150E+01,1.297000E+02,1.988631E-01,5.929959E+01
f13,1.308000E+02,1.625808E-01,5.644332E+01,1.308000E+02,1.628196E-01,5.645654E+01,1.308000E+02,1.637205E-01,5.650286E+01,1.306000E+02,1.671899E-01,5.667848E+01,1.303000E+02,1.818908E-01,5.733140E+01
f23,1.301000E+02,2.037328E-01,5.809043E+01,1.301000E+02,2.037368E-01,5.809055E+01,1.301000E+02,2.037642E-01,5.809134E+01,1.301000E+02,2.039509E-01,5.809598E+01,1.300000E+02,2.052348E-01,5.813541E+01
f123,1.301000E+02,2.037465E-01,5.809037E+01,1.301000E+02,2.036989E-01,5.810265E+01,1.301000E+02,2.034141E-01,5.817636E+01,1.302000E+02,2.017088E-01,5.862260E+01,1.314000E+02,1.916512E-01,6.151275E+01
kb1,1.572000E+02,1.996694E-01,5.599882E+01,1.254000E+02,2.050509E-01,5.860081E+01,1.100000E+02,2.127343E-01,6.084830E+01,1.001000E+02,2.232041E-01,6.280632E+01,9.300000E+01,2.373909E-01,6.451996E+01
kb2,1.322000E+02,2.070419E-01,6.499361E+01,1.297000E+02,2.033213E-01,5.688623E+01,1.249000E+02,2.035661E-01,4.298265E+01,1.169000E+02,2.269835E-01,2.735153E+01,1.020000E+02,3.175477E-01,1.493423E+01
kb3,1.293000E+02,2.160229E-01,6.310952E+01,1.311000E+02,1.952369E-01,5.376801E+01,1.353000E+02,1.821421E-01,4.449748E+01,1.437000E+02,1.755283E-01,3.529068E+01,1.638000E+02,1.770049E-01,2.601693E+01
ku1,9.190000E+01,2.413631E-01,6.478957E+01,9.880000E+01,2.257439E-01,6.309267E+01,1.083000E+02,2.143200E-01,6.114673E+01,1.229000E+02,2.059688E-01,5.891556E+01,1.518000E+02,2.000991E-01,5.631919E+01
ku2,1.025000E+02,2.679974E-01,1.730187E+01,1.183000E+02,2.106644E-01,3.068465E+01,1.264000E+02,2.011029E-01,4.725076E+01,1.308000E+02,2.048669E-01,6.059397E+01,1.328000E+02,2.082601E-01,6.693598E+01
ku3,2.342000E+02,6.546669E-02,5.180425E+01,1.917000E+02,8.240126E-02,5.371913E+01,1.634000E+02,1.074607E-01,5.535488E+01,1.432000E+02,1.462830E-01,5.683703E+01,1.288000E+02,2.127114E-01,5.823080E+01
bcoop12,1.331000E+02,2.118355E-01,6.835747E+01,1.328000E+02,2.111129E-01,6.750910E+01,1.322000E+02,2.093604E-01,6.541916E+01,1.308000E+02,2.057440E-01,6.085672E+01,1.287000E+02,2.004776E-01,5.278131E+01
bcoop23,1.338000E+02,2.286135E-01,6.502666E+01,1.329000E+02,2.234276E-01,6.362484E+01,1.312000E+02,2.120227E-01,6.046991E+01,1.285000E+02,1.921151E-01,5.457827E+01,1.253000E+02,1.669196E-01,4.600328E+01
bcoop13,1.298000E+02,1.939259E-01,5.617594E+01,1.295000E+02,1.589102E-01,4.542061E+01,1.312000E+02,1.465399E-01,3.514500E+01,1.359000E+02,1.529359E-01,2.562886E+01,1.469000E+02,1.846511E-01,1.699488E+01
