,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.441000E+02,1.934922E-01,9.179612E+01,1.089000E+02,2.713936E-01,1.142700E+02,9.000000E+01,4.126079E-01,1.328450E+02,7.700000E+01,7.068564E-01,1.469917E+02,6.560000E+01,1.578743E+00,1.485231E+02
gammam,6.720000E+01,2.632069E+00,1.233952E+02,7.280000E+01,1.293985E+00,1.393738E+02,7.700000E+01,8.335907E-01,1.428333E+02,8.110000E+01,6.011172E-01,1.419877E+02,8.540000E+01,4.613592E-01,1.391451E+02
gammamRNA,6.710000E+01,1.674657E+00,1.479003E+02,7.750000E+01,7.242607E-01,1.471755E+02,8.890000E+01,4.118926E-01,1.332769E+02,1.058000E+02,2.660867E-01,1.155865E+02,1.384000E+02,1.869160E-01,9.477094E+01
gammad,8.280000E+01,5.280676E-01,1.422315E+02,8.280000E+01,5.320563E-01,1.415650E+02,8.280000E+01,5.418505E-01,1.399684E+02,8.270000E+01,5.663624E-01,1.362130E+02,8.260000E+01,6.309837E-01,1.277082E+02
alphaass,1.443000E+02,1.824929E-01,1.012105E+02,1.100000E+02,2.492746E-01,1.201203E+02,9.240000E+01,3.646905E-01,1.335329E+02,8.090000E+01,5.933997E-01,1.421533E+02,7.160000E+01,1.232964E+00,1.414117E+02
alphadiss,7.200000E+01,1.203736E+00,1.416045E+02,8.120000E+01,5.833996E-01,1.419636E+02,9.270000E+01,3.594001E-01,1.332703E+02,1.103000E+02,2.459127E-01,1.198786E+02,1.451000E+02,1.801175E-01,1.009947E+02
phi0,1.435000E+02,1.941399E-01,9.207967E+01,1.087000E+02,2.721987E-01,1.144301E+02,9.000000E+01,4.134863E-01,1.329192E+02,7.700000E+01,7.074081E-01,1.470005E+02,6.560000E+01,1.575208E+00,1.485498E+02
f1,8.460000E+01,4.385030E-01,1.447372E+02,8.460000E+01,4.438773E-01,1.445168E+02,8.410000E+01,4.648965E-01,1.436820E+02,8.250000E+01,5.534779E-01,1.403333E+02,7.620000E+01,1.060086E+00,1.252437E+02
f2,8.280000E+01,5.355747E-01,1.409746E+02,8.280000E+01,5.355712E-01,1.409738E+02,8.280000E+01,5.355592E-01,1.409829E+02,8.280000E+01,5.354862E-01,1.410646E+02,8.260000E+01,5.349543E-01,1.415751E+02
f3,1.258000E+02,6.069096E-01,4.241911E+01,1.052000E+02,4.703310E-01,7.644321E+01,9.170000E+01,4.663933E-01,1.117205E+02,8.100000E+01,5.626471E-01,1.471303E+02,7.040000E+01,9.072232E-01,1.758672E+02
f12,8.300000E+01,5.135424E-01,1.414060E+02,8.300000E+01,5.136681E-01,1.413992E+02,8.300000E+01,5.145063E-01,1.413854E+02,8.290000E+01,5.203194E-01,1.412768E+02,8.250000E+01,5.643382E-01,1.404443E+02
f13,8.310000E+01,5.090426E-01,1.416668E+02,8.290000E+01,5.176586E-01,1.414405E+02,8.270000E+01,5.456433E-01,1.407265E+02,8.170000E+01,6.434183E-01,1.383238E+02,7.790000E+01,1.093511E+00,1.284556E+02
f23,8.280000E+01,5.355638E-01,1.409834E+02,8.280000E+01,5.355046E-01,1.409941E+02,8.270000E+01,5.350970E-01,1.410546E+02,8.280000E+01,5.323367E-01,1.414786E+02,8.290000E+01,5.142567E-01,1.443753E+02
f123,8.280000E+01,5.355562E-01,1.409860E+02,8.280000E+01,5.352476E-01,1.410459E+02,8.280000E+01,5.336140E-01,1.413751E+02,8.320000E+01,5.251117E-01,1.431511E+02,8.510000E+01,4.856727E-01,1.532660E+02
kb1,8.330000E+01,5.701888E-01,1.509721E+02,8.090000E+01,4.648385E-01,1.077074E+02,7.850000E+01,4.457746E-01,6.991759E+01,7.570000E+01,5.188099E-01,4.010257E+01,7.120000E+01,8.191785E-01,1.918030E+01
kb2,8.450000E+01,5.319391E-01,1.471279E+02,8.250000E+01,5.377554E-01,1.399263E+02,7.850000E+01,5.999540E-01,1.260644E+02,7.190000E+01,8.638934E-01,1.024572E+02,6.370000E+01,2.069842E+00,6.180898E+01
kb3,1.374000E+02,5.495618E-01,6.658490E+01,1.116000E+02,4.537714E-01,9.947713E+01,9.690000E+01,4.443315E-01,1.222088E+02,8.660000E+01,4.892738E-01,1.369453E+02,7.830000E+01,6.426664E-01,1.432532E+02
ku1,1.375000E+02,9.302237E-02,1.033263E+02,1.186000E+02,1.241228E-01,1.156536E+02,1.037000E+02,1.824257E-01,1.267239E+02,9.160000E+01,3.041624E-01,1.359620E+02,8.060000E+01,6.414471E-01,1.414542E+02
ku2,7.930000E+01,1.270902E+00,7.403555E+01,8.130000E+01,5.846020E-01,1.208903E+02,8.290000E+01,5.373872E-01,1.423049E+02,8.430000E+01,5.611276E-01,1.489120E+02,8.520000E+01,5.629666E-01,1.509299E+02
ku3,8.100000E+01,6.955784E-01,1.381777E+02,8.470000E+01,4.167259E-01,1.407623E+02,8.850000E+01,3.275199E-01,1.322345E+02,9.440000E+01,3.065322E-01,1.135004E+02,1.073000E+02,3.531605E-01,8.195972E+01
bcoop12,8.450000E+01,5.780017E-01,1.438523E+02,8.250000E+01,5.298035E-01,1.404159E+02,7.830000E+01,4.885758E-01,1.327902E+02,7.160000E+01,4.803425E-01,1.186696E+02,6.350000E+01,5.659615E-01,9.613754E+01
bcoop23,8.590000E+01,5.733129E-01,1.506771E+02,8.570000E+01,5.766937E-01,1.501558E+02,8.530000E+01,5.832812E-01,1.493683E+02,8.470000E+01,5.868237E-01,1.482713E+02,8.380000E+01,5.725871E-01,1.462121E+02
