,log10_var,log10_left_bound,log10_right_bound
beta,0.5559404378185111,0.5209959396452112,0.9159250819507821
gammam,-0.3063609738384518,-0.5930862217404135,-0.2728527423248711
gammamRNA,0.028571252692537637,-0.32929703009632666,0.06272304459006561
gammad,-1.9233595563296582,-3.3010299956639813,-1.0
alphaass,-1.8431480989299889,-1.9068691837396807,-1.1627672577234112
alphadiss,2.113943352306837,1.4297536655235983,2.179705369127814
phi0,0.7468676278504294,0.7119952849187345,1.0
f1,-2.813608784304507,-3.0,0.9423222886049667
f2,-2.4975728800155674,-3.0,2.0
f3,1.9755237129603314,1.9123578845731397,2.0
f12,1.3092041796704075,-3.0,2.0
f13,-0.5802094138936372,-3.0,0.7124150288089369
f23,-0.2477210145398813,-3.0,2.0
f123,-2.7486051499598956,-3.0,1.744947965578326
kb1,-2.919012953089113,-3.0,-2.2609028216699647
kb2,-0.6017126946425989,-3.0,1.5147196048078748
kb3,-1.6542343068855119,-1.7199455223696176,-1.3580414870891273
ku1,-1.405165644416682,-2.0,-0.9448602499317358
ku2,2.9334366678262804,0.8184184088655997,3.0
ku3,0.03502928220236815,-0.26307071030774437,0.10162530418415089
bcoop12,0.5614591712419159,-1.3010299956639813,1.3010299956639813
bcoop23,0.43280900503316816,-1.3010299956639813,1.3010299956639813
bcoop13,-0.2396529214700937,-0.981787672566601,1.3010299956639813
bcoop123,-0.00174066157630127,-1.3010299956639813,1.3010299956639813
ucoop12,-0.05129369109514791,-1.3010299956639813,1.3010299956639813
ucoop23,0.11058971029924898,-1.3010299956639813,1.3010299956639813
ucoop13,-1.1372724716820253,-1.3010299956639813,-0.5991314974435511
ucoop123,-0.49308927444848194,-1.3010299956639813,1.3010299956639813
