,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.001000E+02,5.784311E-01,3.780070E+01,7.680000E+01,6.843328E-01,5.503193E+01,6.420000E+01,9.093082E-01,6.916937E+01,5.550000E+01,1.349701E+00,7.961352E+01,4.840000E+01,2.426256E+00,8.183529E+01
gammam,5.060000E+01,1.987634E+00,8.216992E+01,5.570000E+01,1.076218E+00,8.166743E+01,6.180000E+01,7.198669E-01,7.359969E+01,7.040000E+01,5.393512E-01,6.213783E+01,8.590000E+01,4.436717E-01,4.777599E+01
gammamRNA,5.060000E+01,1.971175E+00,8.229686E+01,5.610000E+01,1.043898E+00,8.060146E+01,6.230000E+01,6.797866E-01,7.135345E+01,7.130000E+01,4.982492E-01,5.900532E+01,8.870000E+01,4.070509E-01,4.395502E+01
gammad,5.100000E+01,1.832442E+00,8.383631E+01,5.090000E+01,1.846603E+00,8.349742E+01,5.090000E+01,1.881504E+00,8.268333E+01,5.090000E+01,1.969680E+00,8.071006E+01,5.070000E+01,2.208474E+00,7.596835E+01
alphaass,1.034000E+02,5.323110E-01,3.735182E+01,7.980000E+01,6.030862E-01,5.350202E+01,6.750000E+01,7.550084E-01,6.648835E+01,5.940000E+01,1.024922E+00,7.665938E+01,5.300000E+01,1.556419E+00,8.242308E+01
alphadiss,4.480000E+01,4.824814E+00,6.745687E+01,4.670000E+01,3.290162E+00,7.620831E+01,4.840000E+01,2.522910E+00,8.038750E+01,5.020000E+01,2.044766E+00,8.225888E+01,5.190000E+01,1.714270E+00,8.268219E+01
phi0,1.064000E+02,5.733320E-01,3.461777E+01,8.280000E+01,6.362768E-01,4.960162E+01,7.000000E+01,7.750720E-01,6.220123E+01,6.140000E+01,1.011050E+00,7.281822E+01,5.460000E+01,1.430878E+00,8.049312E+01
f1,5.100000E+01,1.878993E+00,8.267057E+01,5.090000E+01,1.912574E+00,8.227075E+01,5.060000E+01,2.011796E+00,8.110649E+01,5.000000E+01,2.324463E+00,7.764022E+01,4.820000E+01,3.518104E+00,6.668791E+01
f2,5.090000E+01,1.883884E+00,8.254821E+01,5.100000E+01,1.883901E+00,8.255045E+01,5.090000E+01,1.884187E+00,8.255890E+01,5.100000E+01,1.885930E+00,8.261693E+01,5.080000E+01,1.898318E+00,8.301965E+01
f3,7.180000E+01,2.363442E+00,2.708050E+01,6.420000E+01,1.821140E+00,4.318051E+01,5.830000E+01,1.662658E+00,5.972404E+01,5.320000E+01,1.740319E+00,7.584921E+01,4.830000E+01,2.202649E+00,8.821093E+01
