,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.549000E+02,6.343355E-01,4.895056E+01,1.053000E+02,9.312332E-01,5.392738E+01,7.850000E+01,1.550983E+00,5.484026E+01,6.250000E+01,2.842898E+00,4.854447E+01,5.320000E+01,5.761703E+00,3.552497E+01
gammam,5.910000E+01,4.537047E+00,3.730072E+01,7.210000E+01,2.127685E+00,4.981713E+01,9.380000E+01,1.157707E+00,5.387767E+01,1.249000E+02,7.416510E-01,5.215176E+01,1.820000E+02,5.477989E-01,4.852331E+01
gammamRNA,5.610000E+01,4.675395E+00,3.936124E+01,6.590000E+01,2.477361E+00,5.016319E+01,8.270000E+01,1.411789E+00,5.485454E+01,1.099000E+02,8.806643E-01,5.341260E+01,1.593000E+02,6.179151E-01,4.879322E+01
gammad,1.104000E+02,8.646988E-01,5.483715E+01,1.105000E+02,8.638854E-01,5.470124E+01,1.109000E+02,8.619281E-01,5.437296E+01,1.119000E+02,8.572531E-01,5.359035E+01,1.143000E+02,8.462540E-01,5.174095E+01
alphaass,1.522000E+02,6.368125E-01,4.941910E+01,1.089000E+02,8.915614E-01,5.349825E+01,8.330000E+01,1.393768E+00,5.463238E+01,6.670000E+01,2.403805E+00,5.004297E+01,5.650000E+01,4.549300E+00,3.919876E+01
alphadiss,5.550000E+01,5.006609E+00,3.732898E+01,6.450000E+01,2.671039E+00,4.854742E+01,7.890000E+01,1.561158E+00,5.417741E+01,1.009000E+02,9.936018E-01,5.421291E+01,1.352000E+02,6.993849E-01,5.084897E+01
phi0,1.879000E+02,5.750759E-01,4.704706E+01,1.344000E+02,7.067492E-01,5.073915E+01,1.069000E+02,9.123881E-01,5.375688E+01,8.780000E+01,1.241628E+00,5.522262E+01,7.400000E+01,1.768867E+00,5.407760E+01
f1,1.359000E+02,4.221574E-01,5.323392E+01,1.358000E+02,4.258036E-01,5.323770E+01,1.351000E+02,4.391416E-01,5.325579E+01,1.324000E+02,4.913728E-01,5.330976E+01,1.163000E+02,7.848742E-01,5.325221E+01
f2,1.125000E+02,8.538178E-01,5.312117E+01,1.126000E+02,8.538613E-01,5.312035E+01,1.125000E+02,8.541474E-01,5.313007E+01,1.122000E+02,8.561122E-01,5.317872E+01,1.107000E+02,8.697783E-01,5.351833E+01
f3,1.536000E+02,6.720015E-01,4.586553E+01,1.126000E+02,8.532216E-01,5.310565E+01,8.640000E+01,1.225789E+00,5.814373E+01,6.740000E+01,2.043451E+00,5.724130E+01,5.490000E+01,3.966339E+00,4.721399E+01
f12,1.228000E+02,5.424109E-01,5.325085E+01,1.228000E+02,5.425569E-01,5.325299E+01,1.227000E+02,5.435458E-01,5.325170E+01,1.226000E+02,5.503621E-01,5.325929E+01,1.214000E+02,6.010054E-01,5.329058E+01
f13,1.184000E+02,7.139606E-01,5.236886E+01,1.184000E+02,7.159185E-01,5.238430E+01,1.181000E+02,7.229361E-01,5.244251E+01,1.169000E+02,7.495813E-01,5.263657E+01,1.113000E+02,8.795164E-01,5.321092E+01
f23,1.124000E+02,8.560547E-01,5.307307E+01,1.123000E+02,8.560203E-01,5.307321E+01,1.124000E+02,8.557788E-01,5.308452E+01,1.125000E+02,8.541439E-01,5.315999E+01,1.129000E+02,8.432673E-01,5.367528E+01
f123,1.134000E+02,8.281352E-01,5.314300E+01,1.133000E+02,8.292247E-01,5.314228E+01,1.132000E+02,8.343437E-01,5.314434E+01,1.123000E+02,8.594363E-01,5.313959E+01,1.064000E+02,1.015126E+00,5.295221E+01
kb1,9.350000E+01,1.329273E+00,7.113960E+01,1.110000E+02,8.809878E-01,5.522492E+01,1.208000E+02,7.380506E-01,3.930283E+01,1.311000E+02,6.875710E-01,2.516166E+01,1.507000E+02,7.253194E-01,1.312132E+01
kb2,1.149000E+02,7.871614E-01,5.376712E+01,1.118000E+02,8.711152E-01,5.299246E+01,1.051000E+02,1.046014E+00,5.153582E+01,9.070000E+01,1.505169E+00,4.788123E+01,7.230000E+01,2.930444E+00,3.625722E+01
kb3,1.702000E+02,6.429780E-01,4.721740E+01,1.186000E+02,8.098299E-01,5.237011E+01,9.050000E+01,1.133933E+00,5.525215E+01,7.120000E+01,1.800831E+00,5.311698E+01,5.830000E+01,3.356603E+00,4.317627E+01
ku1,2.378000E+02,2.397262E-01,3.635023E+01,1.916000E+02,2.757574E-01,4.174317E+01,1.626000E+02,3.338640E-01,4.599323E+01,1.420000E+02,4.384131E-01,4.965918E+01,1.196000E+02,7.312454E-01,5.281595E+01
ku2,1.054000E+02,1.032338E+00,5.238062E+01,1.185000E+02,6.706857E-01,5.422723E+01,1.185000E+02,6.676865E-01,5.464369E+01,1.182000E+02,6.737526E-01,5.479435E+01,1.183000E+02,6.753991E-01,5.485552E+01
ku3,5.720000E+01,3.625383E+00,4.163387E+01,6.960000E+01,1.896028E+00,5.253895E+01,8.790000E+01,1.185934E+00,5.533780E+01,1.146000E+02,8.379227E-01,5.287126E+01,1.616000E+02,6.576017E-01,4.788092E+01
bcoop12,1.164000E+02,7.476695E-01,5.341002E+01,1.150000E+02,7.869447E-01,5.331996E+01,1.115000E+02,8.780634E-01,5.307031E+01,1.014000E+02,1.134891E+00,5.206949E+01,7.730000E+01,2.215884E+00,4.412241E+01
bcoop23,1.122000E+02,8.380317E-01,5.462598E+01,1.118000E+02,8.515952E-01,5.435690E+01,1.114000E+02,8.661545E-01,5.387294E+01,1.127000E+02,8.500496E-01,5.302967E+01,1.172000E+02,7.693545E-01,5.125058E+01
bcoop13,1.170000E+02,7.439040E-01,5.080369E+01,1.245000E+02,5.256534E-01,3.921322E+01,1.286000E+02,4.391561E-01,2.855278E+01,1.349000E+02,3.929305E-01,1.918235E+01,1.467000E+02,3.826274E-01,1.108580E+01
bcoop123,1.116000E+02,8.720482E-01,5.318965E+01,1.160000E+02,7.800811E-01,5.296620E+01,1.215000E+02,6.726417E-01,5.237914E+01,1.274000E+02,5.730533E-01,5.101401E+01,1.346000E+02,4.539062E-01,4.851429E+01
ucoop12,1.165000E+02,7.452968E-01,5.333899E+01,1.180000E+02,6.900273E-01,5.341507E+01,1.176000E+02,7.057776E-01,5.339504E+01,1.174000E+02,7.123545E-01,5.339036E+01,1.174000E+02,7.142788E-01,5.339236E+01
ucoop23,1.475000E+02,5.568770E-01,4.584147E+01,1.187000E+02,7.572466E-01,5.110220E+01,1.126000E+02,8.542564E-01,5.296844E+01,1.125000E+02,8.391685E-01,5.383156E+01,1.128000E+02,8.266582E-01,5.434444E+01
ucoop13,1.357000E+02,3.513853E-01,4.596770E+01,1.316000E+02,4.018063E-01,4.785953E+01,1.282000E+02,4.672735E-01,4.969624E+01,1.243000E+02,5.689302E-01,5.149737E+01,1.139000E+02,8.234851E-01,5.308611E+01
ucoop123,1.116000E+02,8.649708E-01,5.330660E+01,1.113000E+02,8.666972E-01,5.355552E+01,1.111000E+02,8.684454E-01,5.375511E+01,1.111000E+02,8.690181E-01,5.386670E+01,1.110000E+02,8.691621E-01,5.391402E+01
