,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.340000E+02,1.104553E+00,2.129854E+01,1.055000E+02,1.153875E+00,3.088076E+01,8.960000E+01,1.337875E+00,3.856033E+01,7.860000E+01,1.655354E+00,4.461332E+01,7.000000E+01,2.187950E+00,4.860172E+01
gammam,7.850000E+01,3.809159E+00,3.272560E+01,8.870000E+01,2.182308E+00,3.458366E+01,1.005000E+02,1.515931E+00,3.171948E+01,1.169000E+02,1.195628E+00,2.621082E+01,1.478000E+02,1.099569E+00,1.815214E+01
gammamRNA,6.930000E+01,4.055447E+00,3.986566E+01,7.840000E+01,2.351918E+00,4.159213E+01,8.920000E+01,1.626968E+00,3.794400E+01,1.042000E+02,1.258168E+00,3.130525E+01,1.311000E+02,1.105214E+00,2.206516E+01
gammad,1.333000E+02,1.093399E+00,2.166473E+01,1.333000E+02,1.096614E+00,2.158272E+01,1.336000E+02,1.104450E+00,2.138474E+01,1.343000E+02,1.123776E+00,2.090998E+01,1.360000E+02,1.172882E+00,1.978419E+01
alphaass,1.313000E+02,1.102309E+00,2.202175E+01,1.017000E+02,1.211240E+00,3.231692E+01,8.560000E+01,1.523366E+00,3.987215E+01,7.440000E+01,2.143113E+00,4.443628E+01,6.520000E+01,3.592851E+00,4.372573E+01
alphadiss,6.510000E+01,3.604441E+00,4.369477E+01,7.440000E+01,2.146743E+00,4.443819E+01,8.570000E+01,1.524743E+00,3.988311E+01,1.017000E+02,1.211700E+00,3.232832E+01,1.312000E+02,1.102305E+00,2.202909E+01
phi0,1.275000E+02,1.099037E+00,2.307486E+01,9.740000E+01,1.223914E+00,3.460729E+01,8.110000E+01,1.561401E+00,4.328005E+01,6.970000E+01,2.220097E+00,4.871791E+01,6.050000E+01,3.723246E+00,4.836396E+01
f1,1.343000E+02,1.066468E+00,2.138756E+01,1.342000E+02,1.074166E+00,2.138946E+01,1.337000E+02,1.100784E+00,2.139424E+01,1.318000E+02,1.197171E+00,2.139004E+01,1.246000E+02,1.612457E+00,2.106351E+01
f2,1.338000E+02,1.106062E+00,2.131798E+01,1.338000E+02,1.106006E+00,2.132007E+01,1.338000E+02,1.105633E+00,2.133425E+01,1.335000E+02,1.103112E+00,2.143095E+01,1.319000E+02,1.086698E+00,2.208505E+01
f3,1.278000E+02,1.045519E+00,2.393070E+01,1.032000E+02,8.780997E-01,3.996960E+01,8.870000E+01,8.770510E-01,5.545979E+01,7.750000E+01,1.008286E+00,7.017884E+01,6.690000E+01,1.442868E+00,8.113819E+01
f12,1.336000E+02,1.104025E+00,2.139395E+01,1.336000E+02,1.104072E+00,2.139500E+01,1.336000E+02,1.104394E+00,2.140164E+01,1.336000E+02,1.106603E+00,2.144684E+01,1.333000E+02,1.122606E+00,2.175422E+01
f13,1.335000E+02,1.104302E+00,2.139986E+01,1.336000E+02,1.105786E+00,2.143198E+01,1.334000E+02,1.111300E+00,2.154768E+01,1.332000E+02,1.133217E+00,2.196429E+01,1.318000E+02,1.244374E+00,2.342063E+01
f23,1.336000E+02,1.106162E+00,2.135939E+01,1.336000E+02,1.106089E+00,2.136062E+01,1.336000E+02,1.105593E+00,2.136887E+01,1.336000E+02,1.102208E+00,2.142545E+01,1.334000E+02,1.079504E+00,2.181628E+01
f123,1.336000E+02,1.104848E+00,2.137952E+01,1.336000E+02,1.104247E+00,2.139091E+01,1.336000E+02,1.100873E+00,2.145582E+01,1.339000E+02,1.081988E+00,2.182720E+01,1.357000E+02,9.795793E-01,2.413583E+01
kb1,1.296000E+02,1.005841E+00,3.615292E+01,1.310000E+02,1.024135E+00,2.907790E+01,1.331000E+02,1.088017E+00,2.241137E+01,1.363000E+02,1.231995E+00,1.618786E+01,1.411000E+02,1.569608E+00,1.040924E+01
kb2,1.340000E+02,1.119686E+00,2.237948E+01,1.337000E+02,1.109039E+00,2.175558E+01,1.332000E+02,1.093296E+00,2.020756E+01,1.329000E+02,1.104714E+00,1.693923E+01,1.336000E+02,1.279253E+00,1.151689E+01
kb3,1.341000E+02,1.107915E+00,2.123750E+01,1.102000E+02,9.844106E-01,3.020085E+01,9.600000E+01,1.009671E+00,3.663645E+01,8.550000E+01,1.159816E+00,4.080131E+01,7.610000E+01,1.584388E+00,4.159484E+01
ku1,1.842000E+02,8.078430E-01,9.417244E+00,1.622000E+02,7.625536E-01,1.460213E+01,1.450000E+02,8.883977E-01,1.874257E+01,1.299000E+02,1.207320E+00,2.214375E+01,1.105000E+02,2.092591E+00,2.443385E+01
ku2,1.339000E+02,1.214541E+00,1.178712E+01,1.330000E+02,1.088197E+00,1.765657E+01,1.335000E+02,1.097462E+00,2.084593E+01,1.338000E+02,1.115276E+00,2.212361E+01,1.340000E+02,1.123220E+00,2.255070E+01
ku3,7.600000E+01,1.601862E+00,4.153608E+01,8.550000E+01,1.162709E+00,4.082544E+01,9.600000E+01,1.009768E+00,3.662806E+01,1.104000E+02,9.849005E-01,3.010493E+01,1.350000E+02,1.114343E+00,2.098223E+01
bcoop12,1.341000E+02,1.150084E+00,2.201766E+01,1.338000E+02,1.123737E+00,2.167364E+01,1.333000E+02,1.068462E+00,2.083385E+01,1.323000E+02,9.815821E-01,1.903030E+01,1.315000E+02,8.968228E-01,1.584009E+01
bcoop23,1.343000E+02,1.140804E+00,2.231037E+01,1.342000E+02,1.137131E+00,2.222755E+01,1.341000E+02,1.127764E+00,2.200872E+01,1.336000E+02,1.106147E+00,2.145270E+01,1.328000E+02,1.066367E+00,2.016038E+01
bcoop13,1.263000E+02,1.847677E+00,3.169147E+01,1.319000E+02,1.266090E+00,2.581375E+01,1.343000E+02,1.063787E+00,1.952516E+01,1.370000E+02,1.028006E+00,1.353530E+01,1.411000E+02,1.188955E+00,8.149378E+00
bcoop123,1.343000E+02,1.160413E+00,2.212361E+01,1.342000E+02,1.157846E+00,2.209326E+01,1.342000E+02,1.151058E+00,2.201206E+01,1.340000E+02,1.133879E+00,2.179797E+01,1.335000E+02,1.094683E+00,2.125858E+01
ucoop12,1.336000E+02,1.102762E+00,2.138328E+01,1.337000E+02,1.147791E+00,2.175851E+01,1.339000E+02,1.166984E+00,2.190719E+01,1.339000E+02,1.174476E+00,2.196351E+01,1.339000E+02,1.177297E+00,2.198448E+01
ucoop23,1.312000E+02,9.906474E-01,1.634858E+01,1.324000E+02,1.042858E+00,1.937024E+01,1.334000E+02,1.092362E+00,2.106647E+01,1.339000E+02,1.121456E+00,2.184684E+01,1.342000E+02,1.134632E+00,2.216434E+01
ucoop13,1.551000E+02,8.186829E-01,9.378061E+00,1.459000E+02,7.756285E-01,1.391540E+01,1.394000E+02,8.594758E-01,1.774552E+01,1.342000E+02,1.069068E+00,2.106029E+01,1.270000E+02,1.592159E+00,2.377312E+01
ucoop123,1.329000E+02,8.112030E-01,1.758139E+01,1.328000E+02,9.445776E-01,1.968810E+01,1.333000E+02,1.054320E+00,2.093226E+01,1.337000E+02,1.120161E+00,2.153312E+01,1.339000E+02,1.150964E+00,2.178457E+01
