,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.453000E+02,1.110476E+00,2.305467E+01,1.874000E+02,1.313695E+00,2.942012E+01,1.560000E+02,1.678111E+00,3.413303E+01,1.336000E+02,2.339308E+00,3.635571E+01,1.160000E+02,3.708973E+00,3.415942E+01
gammam,1.183000E+02,3.942911E+00,3.185407E+01,1.392000E+02,2.052432E+00,3.663130E+01,1.631000E+02,1.343613E+00,3.482382E+01,1.947000E+02,1.006003E+00,3.017071E+01,2.589000E+02,8.376212E-01,2.365105E+01
gammamRNA,1.131000E+02,4.346295E+00,3.206204E+01,1.309000E+02,2.488776E+00,3.629406E+01,1.535000E+02,1.685557E+00,3.475077E+01,1.849000E+02,1.269732E+00,3.011925E+01,2.434000E+02,1.046208E+00,2.354583E+01
gammad,1.342000E+02,2.319594E+00,3.625772E+01,1.343000E+02,2.327173E+00,3.596044E+01,1.345000E+02,2.345591E+00,3.525104E+01,1.352000E+02,2.390705E+00,3.359047E+01,1.371000E+02,2.503781E+00,2.986580E+01
alphaass,2.497000E+02,1.043288E+00,2.325544E+01,1.891000E+02,1.240742E+00,2.977406E+01,1.570000E+02,1.611151E+00,3.446825E+01,1.340000E+02,2.325639E+00,3.634207E+01,1.155000E+02,3.983645E+00,3.276384E+01
alphadiss,1.085000E+02,5.625648E+00,2.811087E+01,1.156000E+02,3.963608E+00,3.282186E+01,1.236000E+02,3.011783E+00,3.536990E+01,1.325000E+02,2.405365E+00,3.630901E+01,1.421000E+02,1.991227E+00,3.608064E+01
phi0,2.425000E+02,1.115115E+00,2.328637E+01,1.852000E+02,1.329519E+00,2.973860E+01,1.539000E+02,1.718261E+00,3.442722E+01,1.316000E+02,2.439460E+00,3.637836E+01,1.141000E+02,3.997285E+00,3.338085E+01
f1,1.341000E+02,2.324203E+00,3.631424E+01,1.338000E+02,2.348815E+00,3.620776E+01,1.330000E+02,2.421346E+00,3.589252E+01,1.306000E+02,2.646602E+00,3.490962E+01,1.238000E+02,3.467853E+00,3.141704E+01
f2,1.349000E+02,2.293764E+00,3.619533E+01,1.349000E+02,2.293893E+00,3.619629E+01,1.348000E+02,2.294785E+00,3.620198E+01,1.347000E+02,2.300869E+00,3.624103E+01,1.334000E+02,2.343567E+00,3.649624E+01
f3,2.138000E+02,1.801354E+00,1.738245E+01,1.733000E+02,1.757605E+00,2.578556E+01,1.479000E+02,1.986701E+00,3.285256E+01,1.278000E+02,2.569645E+00,3.748073E+01,1.100000E+02,4.056793E+00,3.642451E+01
