,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.805000E+02,7.304173E-01,2.846630E+01,1.407000E+02,8.665787E-01,3.939899E+01,1.193000E+02,1.150082E+00,4.747889E+01,1.040000E+02,1.720276E+00,5.216699E+01,9.100000E+01,3.176952E+00,4.982346E+01
gammam,1.158000E+02,3.121290E+00,3.596347E+01,1.301000E+02,1.660988E+00,3.888837E+01,1.452000E+02,1.105423E+00,3.652386E+01,1.653000E+02,8.365119E-01,3.162086E+01,2.035000E+02,7.090289E-01,2.439157E+01
gammamRNA,9.500000E+01,3.315039E+00,4.820450E+01,1.078000E+02,1.782126E+00,5.066834E+01,1.230000E+02,1.173501E+00,4.620138E+01,1.442000E+02,8.717599E-01,3.831509E+01,1.853000E+02,7.280671E-01,2.749137E+01
gammad,1.926000E+02,7.046281E-01,2.682267E+01,1.934000E+02,7.096044E-01,2.647540E+01,1.951000E+02,7.219491E-01,2.564380E+01,1.997000E+02,7.538455E-01,2.367456E+01,2.135000E+02,8.475526E-01,1.910600E+01
alphaass,2.402000E+02,7.255388E-01,1.986493E+01,1.961000E+02,7.199651E-01,2.552828E+01,1.727000E+02,7.527966E-01,3.001357E+01,1.571000E+02,8.096877E-01,3.380507E+01,1.456000E+02,8.897120E-01,3.707477E+01
alphadiss,1.041000E+02,2.755611E+00,4.326888E+01,1.173000E+02,1.545069E+00,4.484013E+01,1.323000E+02,1.066594E+00,4.114446E+01,1.538000E+02,8.286522E-01,3.472071E+01,1.957000E+02,7.202282E-01,2.559852E+01
phi0,1.811000E+02,7.297772E-01,2.834121E+01,1.414000E+02,8.606078E-01,3.911575E+01,1.202000E+02,1.130954E+00,4.713905E+01,1.050000E+02,1.663457E+00,5.199649E+01,9.210000E+01,2.960752E+00,5.054659E+01
f1,1.957000E+02,7.011715E-01,2.569526E+01,1.954000E+02,7.067711E-01,2.570403E+01,1.947000E+02,7.270779E-01,2.573381E+01,1.921000E+02,8.042589E-01,2.582248E+01,1.807000E+02,1.160494E+00,2.582091E+01
f2,2.037000E+02,7.430772E-01,2.359596E+01,2.037000E+02,7.430505E-01,2.359813E+01,2.036000E+02,7.428695E-01,2.361369E+01,2.031000E+02,7.416451E-01,2.371898E+01,2.001000E+02,7.337413E-01,2.442829E+01
f3,1.833000E+02,6.927572E-01,2.909182E+01,1.484000E+02,6.460491E-01,4.442863E+01,1.288000E+02,6.840516E-01,5.863002E+01,1.142000E+02,8.222543E-01,7.172322E+01,9.960000E+01,1.256045E+00,8.069267E+01
f12,1.949000E+02,7.202732E-01,2.571357E+01,1.949000E+02,7.203091E-01,2.571447E+01,1.950000E+02,7.205520E-01,2.572053E+01,1.950000E+02,7.222210E-01,2.576207E+01,1.949000E+02,7.340833E-01,2.604422E+01
f13,1.955000E+02,7.023733E-01,2.487681E+01,1.955000E+02,7.030747E-01,2.491348E+01,1.954000E+02,7.057956E-01,2.505163E+01,1.951000E+02,7.170666E-01,2.557151E+01,1.938000E+02,7.764216E-01,2.749460E+01
f23,1.950000E+02,7.217174E-01,2.568522E+01,1.950000E+02,7.216832E-01,2.568654E+01,1.950000E+02,7.214489E-01,2.569588E+01,1.950000E+02,7.198568E-01,2.575912E+01,1.947000E+02,7.091142E-01,2.619525E+01
f123,1.950000E+02,7.206837E-01,2.572645E+01,1.949000E+02,7.204159E-01,2.573823E+01,1.950000E+02,7.188902E-01,2.580593E+01,1.954000E+02,7.101582E-01,2.620015E+01,1.979000E+02,6.609544E-01,2.868551E+01
kb1,1.924000E+02,7.015225E-01,3.081052E+01,1.953000E+02,7.239054E-01,2.516848E+01,1.998000E+02,7.724441E-01,1.968646E+01,2.069000E+02,8.720192E-01,1.435488E+01,2.193000E+02,1.108145E+00,9.131370E+00
kb2,1.905000E+02,7.063099E-01,2.596891E+01,1.767000E+02,6.641037E-01,2.685728E+01,1.554000E+02,6.118852E-01,2.849158E+01,1.294000E+02,5.951753E-01,3.024864E+01,1.033000E+02,7.868955E-01,2.956396E+01
kb3,1.956000E+02,7.218571E-01,2.559472E+01,1.577000E+02,6.856919E-01,3.529465E+01,1.376000E+02,7.311480E-01,4.210260E+01,1.234000E+02,8.643089E-01,4.657620E+01,1.110000E+02,1.215167E+00,4.764766E+01
ku1,2.640000E+02,4.933578E-01,1.408995E+01,2.281000E+02,5.191900E-01,1.990225E+01,2.036000E+02,6.371180E-01,2.415593E+01,1.842000E+02,8.843796E-01,2.763085E+01,1.596000E+02,1.563541E+00,3.027040E+01
ku2,1.594000E+02,5.346778E-01,2.911874E+01,1.856000E+02,6.794730E-01,2.637509E+01,1.992000E+02,7.363462E-01,2.549214E+01,2.030000E+02,7.480698E-01,2.533120E+01,2.039000E+02,7.505397E-01,2.529983E+01
ku3,1.095000E+02,1.286623E+00,4.737654E+01,1.224000E+02,8.827658E-01,4.683715E+01,1.365000E+02,7.368067E-01,4.247233E+01,1.565000E+02,6.862663E-01,3.565644E+01,1.942000E+02,7.193829E-01,2.588083E+01
bcoop12,1.961000E+02,7.467933E-01,2.653982E+01,1.955000E+02,7.338868E-01,2.615113E+01,1.943000E+02,7.061294E-01,2.521193E+01,1.925000E+02,6.602830E-01,2.322270E+01,1.910000E+02,6.112839E-01,1.972200E+01
bcoop23,1.961000E+02,7.384721E-01,2.680962E+01,1.957000E+02,7.333744E-01,2.651582E+01,1.950000E+02,7.215890E-01,2.578264E+01,1.936000E+02,7.002229E-01,2.412784E+01,1.917000E+02,6.773707E-01,2.096729E+01
bcoop13,1.930000E+02,1.095788E+00,3.522471E+01,1.943000E+02,7.948296E-01,2.897904E+01,1.961000E+02,6.719724E-01,2.238545E+01,2.008000E+02,6.402442E-01,1.568482E+01,2.108000E+02,7.410579E-01,8.995439E+00
bcoop123,1.964000E+02,7.520759E-01,2.665005E+01,1.963000E+02,7.506136E-01,2.660874E+01,1.961000E+02,7.466990E-01,2.649902E+01,1.957000E+02,7.367356E-01,2.621355E+01,1.947000E+02,7.140948E-01,2.551012E+01
ucoop12,1.948000E+02,7.147153E-01,2.563199E+01,1.955000E+02,7.432586E-01,2.612336E+01,1.958000E+02,7.538106E-01,2.634641E+01,1.959000E+02,7.576789E-01,2.643604E+01,1.959000E+02,7.591000E-01,2.647007E+01
ucoop23,1.932000E+02,6.628905E-01,2.350405E+01,1.946000E+02,7.128401E-01,2.535019E+01,1.955000E+02,7.313983E-01,2.630520E+01,1.960000E+02,7.379596E-01,2.672342E+01,1.961000E+02,7.403096E-01,2.688958E+01
ucoop13,2.073000E+02,5.421732E-01,1.885196E+01,2.006000E+02,5.937373E-01,2.211854E+01,1.960000E+02,6.849456E-01,2.496870E+01,1.927000E+02,8.414265E-01,2.754032E+01,1.883000E+02,1.170421E+00,2.982469E+01
ucoop123,1.970000E+02,4.297407E-01,2.318362E+01,1.937000E+02,5.909956E-01,2.430916E+01,1.943000E+02,6.895176E-01,2.527766E+01,1.952000E+02,7.314488E-01,2.590899E+01,1.957000E+02,7.472489E-01,2.622291E+01
