,log10_var,log10_left_bound,log10_right_bound
beta,1.5637183399656776,1.5463173715088139,1.5838536097345037
gammam,-0.6873995607387406,-0.700949953937537,-0.6686034789997908
gammamRNA,0.9925976961020382,0.9731025901640399,1.0
gammad,-3.2039810306528507,-3.3010299956639813,-1.0043046504504938
alphaass,-0.4268962168360089,-0.46683830508040713,-0.3902098232016644
alphadiss,2.0588054866759067,2.024223808544333,2.099247438420302
phi0,-0.4036228560024009,-0.4254483247679931,-0.3844326997679931
f1,-2.8190144192132696,-3.0,-0.15067342732467204
f2,0.87069645798925,-3.0,2.0
f3,1.9290611240847655,1.8953663703068422,1.9600968822976805
f12,0.7176705030022621,-3.0,1.9073316574435228
f13,0.2652896258608301,-3.0,0.3770971304440188
f23,-2.7975116829399065,-3.0,2.0
f123,-1.2774483379990416,-3.0,1.548710726896616
kb1,-2.890759031411797,-2.9761035381213308,-2.3988174491506493
kb2,-1.3671379598997702,-3.0,0.7932230163249849
kb3,0.1274287778515989,0.08772509219527977,0.16034506886592625
ku1,-1.3767507096020994,-1.868533352806693,-1.3382831740684873
ku2,2.16790781000148,-0.050363436532510755,3.0
ku3,1.8164401679561386,1.7903512214955009,1.8580496933014305
bcoop12,0.3754807146185724,-1.3010299956639813,1.3010299956639813
bcoop23,-0.6129662987176369,-1.3010299956639813,1.3010299956639813
bcoop13,-0.10242788617426937,-0.1726584785271822,1.3010299956639813
bcoop123,0.16136800223497488,-1.3010299956639813,1.3010299956639813
ucoop12,-0.23724643506662607,-1.3010299956639813,1.0336342879783875
ucoop23,-0.9351677802614262,-1.3010299956639813,1.3010299956639813
ucoop13,-1.0000434316198075,-1.3010299956639813,-0.9416177391301801
ucoop123,-0.3298469548078198,-1.3010299956639813,1.068502617959994
