,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.440000E+01,2.737502E+00,1.426010E+01,4.790000E+01,2.836345E+00,1.955977E+01,4.360000E+01,3.310437E+00,2.302878E+01,4.030000E+01,4.211900E+00,2.453151E+01,3.780000E+01,6.037626E+00,2.315036E+01
gammam,4.350000E+01,4.925050E+00,2.007407E+01,4.540000E+01,3.582763E+00,2.082235E+01,4.790000E+01,2.883211E+00,1.950765E+01,5.140000E+01,2.522553E+00,1.664639E+01,5.680000E+01,2.502170E+00,1.218622E+01
gammamRNA,3.820000E+01,5.745267E+00,2.349457E+01,4.080000E+01,4.129805E+00,2.444978E+01,4.390000E+01,3.289882E+00,2.288386E+01,4.800000E+01,2.835076E+00,1.952989E+01,5.410000E+01,2.723419E+00,1.448864E+01
gammad,4.830000E+01,2.808287E+00,1.920284E+01,4.840000E+01,2.820156E+00,1.908679E+01,4.840000E+01,2.849327E+00,1.880788E+01,4.860000E+01,2.922339E+00,1.813900E+01,4.900000E+01,3.116802E+00,1.655186E+01
alphaass,4.670000E+01,2.977865E+00,2.051553E+01,4.460000E+01,3.348509E+00,2.200455E+01,4.270000E+01,3.902120E+00,2.272043E+01,4.120000E+01,4.754966E+00,2.245000E+01,3.980000E+01,6.226789E+00,2.071607E+01
alphadiss,4.080000E+01,5.631583E+00,2.122485E+01,4.290000E+01,3.969258E+00,2.248538E+01,4.570000E+01,3.147884E+00,2.120233E+01,4.960000E+01,2.723128E+00,1.814472E+01,5.560000E+01,2.656017E+00,1.337099E+01
phi0,5.450000E+01,2.739841E+00,1.418220E+01,4.810000E+01,2.826775E+00,1.942008E+01,4.380000E+01,3.277224E+00,2.289387E+01,4.050000E+01,4.126994E+00,2.450270E+01,3.800000E+01,5.797568E+00,2.344993E+01
f1,4.940000E+01,2.928756E+00,1.752431E+01,4.490000E+01,2.564695E+00,2.590246E+01,4.150000E+01,2.594840E+00,3.310294E+01,3.860000E+01,2.950052E+00,3.851143E+01,3.590000E+01,4.002292E+00,3.986117E+01
f2,4.840000E+01,2.811104E+00,1.917585E+01,4.840000E+01,2.810939E+00,1.917787E+01,4.840000E+01,2.810066E+00,1.919279E+01,4.830000E+01,2.804093E+00,1.929368E+01,4.790000E+01,2.766572E+00,1.997371E+01
f3,4.850000E+01,2.727958E+00,1.940496E+01,4.850000E+01,2.745461E+00,1.935615E+01,4.840000E+01,2.797929E+00,1.921185E+01,4.830000E+01,2.960115E+00,1.876890E+01,4.780000E+01,3.521648E+00,1.730173E+01
f12,4.840000E+01,3.599366E+00,1.555521E+01,4.840000E+01,3.597365E+00,1.556258E+01,4.840000E+01,3.583797E+00,1.561274E+01,4.840000E+01,3.493977E+00,1.595347E+01,4.840000E+01,2.980080E+00,1.825279E+01
f13,4.840000E+01,2.807470E+00,1.917696E+01,4.840000E+01,2.817662E+00,1.917257E+01,4.840000E+01,2.849344E+00,1.915655E+01,4.840000E+01,2.953307E+00,1.908950E+01,4.840000E+01,3.356643E+00,1.866508E+01
f23,4.840000E+01,2.811122E+00,1.917550E+01,4.840000E+01,2.811284E+00,1.917540E+01,4.840000E+01,2.812396E+00,1.917465E+01,4.840000E+01,2.820139E+00,1.917037E+01,4.840000E+01,2.874705E+00,1.913829E+01
f123,4.840000E+01,2.812946E+00,1.916365E+01,4.840000E+01,2.809696E+00,1.918462E+01,4.850000E+01,2.792425E+00,1.929740E+01,4.860000E+01,2.702069E+00,1.990935E+01,4.970000E+01,2.269102E+00,2.339857E+01
kb1,5.240000E+01,3.106182E+00,1.460028E+01,4.840000E+01,2.812278E+00,1.911142E+01,4.560000E+01,2.889855E+00,2.198499E+01,4.330000E+01,3.285798E+00,2.310703E+01,4.140000E+01,4.314647E+00,2.162544E+01
kb2,4.780000E+01,2.308978E+00,2.096237E+01,4.370000E+01,9.405774E-01,3.098394E+01,3.720000E+01,3.989382E-01,4.236297E+01,3.410000E+01,2.612498E-01,4.251512E+01,3.680000E+01,1.675107E-01,3.963308E+01
kb3,5.140000E+01,4.598223E+00,3.267931E+01,5.050000E+01,3.380223E+00,2.984942E+01,4.940000E+01,2.922846E+00,2.475455E+01,4.830000E+01,2.812162E+00,1.901478E+01,4.750000E+01,3.067704E+00,1.310741E+01
ku1,4.130000E+01,4.378835E+00,2.159773E+01,4.320000E+01,3.288667E+00,2.324913E+01,4.560000E+01,2.884284E+00,2.211009E+01,4.840000E+01,2.811978E+00,1.913436E+01,5.240000E+01,3.133615E+00,1.443537E+01
ku2,4.900000E+01,2.383490E-01,3.372750E+01,4.470000E+01,7.592901E-01,3.163965E+01,4.750000E+01,2.020493E+00,2.217009E+01,4.860000E+01,3.109358E+00,1.827308E+01,4.890000E+01,3.407711E+00,1.745142E+01
ku3,6.410000E+01,1.728777E+00,8.690844E+00,5.920000E+01,1.618689E+00,1.265188E+01,5.470000E+01,1.791136E+00,1.599462E+01,5.060000E+01,2.262589E+00,1.844432E+01,4.680000E+01,3.423167E+00,1.909224E+01
bcoop12,4.890000E+01,3.569145E+00,1.679209E+01,4.890000E+01,3.536430E+00,1.688249E+01,4.890000E+01,3.450351E+00,1.712542E+01,4.870000E+01,3.239242E+00,1.775029E+01,4.840000E+01,2.790805E+00,1.924916E+01
bcoop23,4.890000E+01,2.990927E+00,1.947098E+01,4.870000E+01,2.906557E+00,1.934964E+01,4.820000E+01,2.725809E+00,1.898142E+01,4.720000E+01,2.430723E+00,1.793180E+01,4.600000E+01,2.112412E+00,1.556533E+01
bcoop13,4.760000E+01,3.655355E+00,1.982887E+01,4.870000E+01,2.562564E+00,1.847271E+01,4.960000E+01,2.121930E+00,1.559178E+01,5.070000E+01,1.972607E+00,1.215335E+01,5.220000E+01,2.104107E+00,8.466639E+00
bcoop123,4.900000E+01,3.040041E+00,1.948143E+01,4.890000E+01,3.032392E+00,1.947258E+01,4.880000E+01,3.011516E+00,1.945091E+01,4.880000E+01,2.957467E+00,1.939140E+01,4.840000E+01,2.830849E+00,1.920981E+01
ucoop12,4.430000E+01,9.217263E-01,3.230753E+01,4.660000E+01,1.626995E+00,2.514588E+01,4.800000E+01,2.439566E+00,2.063870E+01,4.860000E+01,3.043850E+00,1.837189E+01,4.880000E+01,3.364055E+00,1.737531E+01
ucoop23,4.810000E+01,2.529691E+00,1.910998E+01,4.840000E+01,2.843597E+00,1.917490E+01,4.860000E+01,3.003489E+00,1.915340E+01,4.870000E+01,3.071252E+00,1.913562E+01,4.870000E+01,3.097261E+00,1.912851E+01
ucoop13,5.020000E+01,2.075478E+00,1.824037E+01,4.930000E+01,2.356492E+00,1.886038E+01,4.850000E+01,2.766053E+00,1.916901E+01,4.750000E+01,3.417006E+00,1.895032E+01,4.610000E+01,4.645835E+00,1.763794E+01
ucoop123,4.820000E+01,1.560817E+00,1.734535E+01,4.780000E+01,2.038131E+00,1.860446E+01,4.810000E+01,2.495824E+00,1.909331E+01,4.840000E+01,2.817571E+00,1.917553E+01,4.850000E+01,2.984727E+00,1.915736E+01
