,log10_var,log10_left_bound,log10_right_bound
beta,1.0784568180532925,0.8349460736564989,1.1292748554123797
gammam,-0.14038142122781946,-0.187855557789467,0.0
gammamRNA,0.17493159352844256,0.12222276824525552,0.41665085323690665
gammad,-2.560983271612487,-3.3010299956639813,-1.0
alphaass,-1.3877460939035626,-1.8708526916827828,-1.2874597550863127
alphadiss,1.9311526385232933,1.8300254848035773,2.411298914186658
phi0,0.6391875599357539,0.3994957209962763,0.6927456565077905
f1,-2.1891628488595116,-3.0,-0.08230848639598771
f2,0.5895027962637638,-3.0,2.0
f3,1.5963771439975991,1.304614922943064,1.6689031259355303
f12,-0.9288547095489171,-3.0,2.0
f13,-0.8989406450918844,-3.0,-0.4035162184404394
f23,0.3340514403468918,-3.0,2.0
f123,-2.577410160148518,-3.0,1.3160705522434346
kb1,-2.896196279044043,-3.0,-2.48021085299245
kb2,-2.2716462179787715,-3.0,-1.4248257275005578
kb3,-2.3942641061232535,-2.7586521047834838,-2.3127299088416695
ku1,-1.382265964635982,-2.0,-1.3180726155446345
ku2,1.2633993313340022,-0.8686457396254192,3.0
ku3,-0.7050930893948076,-0.7430298152914443,-0.31070329765258686
bcoop12,0.006037954997317177,-1.3010299956639813,1.3010299956639813
bcoop23,-0.46686371172136115,-1.3010299956639813,0.6277111032027669
bcoop13,-0.2745784499257413,-0.43095192759680134,0.6024692199826005
bcoop123,1.2030328870147107,-1.3010299956639813,1.3010299956639813
ucoop12,-0.6067758836387027,-1.3010299956639813,1.3010299956639813
ucoop23,-0.7891466346851068,-1.3010299956639813,1.3010299956639813
ucoop13,-1.1722431370213833,-1.3010299956639813,-1.0901227400376894
ucoop123,0.711638538232349,-1.3010299956639813,1.3010299956639813
