,log10_var,log10_left_bound,log10_right_bound
beta,0.08955188288645412,-0.05328857785773709,0.27219364083288966
gammam,-0.6657473576657692,-0.8070790606195994,-0.527916850024028
gammamRNA,-0.7814644947834721,-0.907123732383627,-0.6388081582871394
gammad,-1.248797905411647,-3.3010299956639813,-1.0
alphaass,-1.9030899869919435,-2.0,-1.557411532323485
alphadiss,2.571941635074462,2.2264159575088094,2.8495107310808656
phi0,0.40191725051757465,0.26587115624997765,0.5841455882505012
f1,-2.796695083861517,-3.0,0.5619283293501116
f2,-0.21140744407964057,-3.0,2.0
f3,1.9899390132845356,1.7316706854485195,2.0
f12,0.7715139899796665,-3.0,2.0
f13,-2.5234581909725713,-3.0,0.2197718252324744
f23,0.029383777685209667,-3.0,2.0
f123,-1.1372724716820253,-3.0,1.5251198895403184
kb1,-2.8887374863409345,-3.0,-1.9291317883384658
kb2,-2.1502121757623143,-3.0,0.03432333472195076
kb3,-1.6099485035410128,-1.8732981034560943,-1.4583588691149743
ku1,-1.374790474618119,-2.0,-1.1996279653804793
ku2,1.3848907965305541,-1.0777494802421634,3.0
ku3,0.07918124604762482,-0.0791938879286591,0.3444509180374401
bcoop12,-0.17750501472124922,-1.3010299956639813,1.3010299956639813
bcoop23,-0.9139962943816181,-1.3010299956639813,1.3010299956639813
bcoop13,-0.30373100325446717,-0.5881170440587427,1.3010299956639813
bcoop123,1.06707085604537,-1.3010299956639813,1.3010299956639813
ucoop12,-0.7902169851514851,-1.3010299956639813,1.3010299956639813
ucoop23,-1.2361977759254075,-1.3010299956639813,1.3010299956639813
ucoop13,-1.2013493545547311,-1.3010299956639813,-1.0205133468240817
ucoop123,0.5757649805367194,-1.3010299956639813,1.3010299956639813
