,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,6.850000E+01,2.683642E+00,1.717950E+01,5.830000E+01,2.834863E+00,2.393399E+01,5.130000E+01,3.409622E+00,2.847530E+01,4.600000E+01,4.516348E+00,3.034717E+01,4.190000E+01,6.818251E+00,2.821116E+01
gammam,4.360000E+01,4.452730E+00,3.352505E+01,4.710000E+01,2.705744E+00,3.597052E+01,5.120000E+01,1.924134E+00,3.359989E+01,5.660000E+01,1.534059E+00,2.822561E+01,6.540000E+01,1.409802E+00,2.019264E+01
gammamRNA,4.270000E+01,6.118355E+00,2.919555E+01,4.670000E+01,4.140170E+00,3.053346E+01,5.190000E+01,3.135805E+00,2.825496E+01,5.890000E+01,2.604873E+00,2.340354E+01,6.980000E+01,2.489122E+00,1.622463E+01
gammad,4.180000E+01,6.707083E+00,2.864744E+01,4.190000E+01,6.725397E+00,2.856497E+01,4.190000E+01,6.769926E+00,2.836404E+01,4.180000E+01,6.880499E+00,2.788006E+01,4.180000E+01,7.164579E+00,2.670620E+01
alphaass,6.970000E+01,2.529512E+00,1.685188E+01,5.920000E+01,2.625106E+00,2.392714E+01,5.210000E+01,3.124534E+00,2.876285E+01,4.680000E+01,4.100792E+00,3.096961E+01,4.270000E+01,6.107469E+00,2.930241E+01
alphadiss,4.130000E+01,7.387960E+00,2.729018E+01,4.380000E+01,5.315457E+00,3.034866E+01,4.660000E+01,4.167657E+00,3.099444E+01,4.980000E+01,3.443095E+00,3.001151E+01,5.370000E+01,2.965045E+00,2.778850E+01
phi0,6.990000E+01,2.701186E+00,1.641000E+01,5.890000E+01,2.804812E+00,2.345254E+01,5.180000E+01,3.354058E+00,2.822918E+01,4.640000E+01,4.428118E+00,3.032901E+01,4.210000E+01,6.654345E+00,2.844464E+01
f1,4.190000E+01,6.766816E+00,2.832858E+01,4.190000E+01,6.831746E+00,2.814558E+01,4.180000E+01,6.983808E+00,2.772491E+01,4.170000E+01,7.353497E+00,2.674409E+01,4.140000E+01,8.352613E+00,2.435972E+01
f2,4.180000E+01,6.797877E+00,2.824114E+01,4.190000E+01,6.798171E+00,2.824097E+01,4.180000E+01,6.800756E+00,2.824241E+01,4.190000E+01,6.818099E+00,2.825088E+01,4.160000E+01,6.942178E+00,2.829259E+01
f3,4.820000E+01,6.759965E+00,1.833223E+01,4.570000E+01,6.231003E+00,2.316503E+01,4.340000E+01,6.368809E+00,2.671857E+01,4.120000E+01,7.114081E+00,2.861304E+01,3.900000E+01,8.949517E+00,2.770023E+01
f12,4.190000E+01,6.668236E+00,2.858667E+01,4.190000E+01,6.671675E+00,2.857710E+01,4.190000E+01,6.689395E+00,2.852982E+01,4.190000E+01,6.779492E+00,2.828917E+01,4.180000E+01,7.277124E+00,2.701600E+01
f13,4.190000E+01,6.812015E+00,2.820441E+01,4.180000E+01,6.870010E+00,2.805519E+01,4.180000E+01,7.006462E+00,2.771095E+01,4.180000E+01,7.342394E+00,2.688717E+01,4.150000E+01,8.283273E+00,2.476604E+01
f23,4.180000E+01,6.798340E+00,2.823939E+01,4.180000E+01,6.795705E+00,2.824752E+01,4.190000E+01,6.778168E+00,2.830693E+01,4.190000E+01,6.661464E+00,2.870728E+01,4.200000E+01,5.968424E+00,3.133319E+01
f123,4.180000E+01,6.796215E+00,2.824844E+01,4.190000E+01,6.787632E+00,2.829204E+01,4.190000E+01,6.745387E+00,2.850978E+01,4.210000E+01,6.548462E+00,2.958620E+01,4.360000E+01,5.839082E+00,3.476895E+01
kb1,4.170000E+01,8.428873E+00,2.864594E+01,4.180000E+01,6.572409E+00,2.786718E+01,4.180000E+01,5.759198E+00,2.469589E+01,4.180000E+01,5.482570E+00,2.045515E+01,4.160000E+01,5.727573E+00,1.560805E+01
kb2,4.200000E+01,6.060593E+00,2.966153E+01,4.260000E+01,4.626117E+00,3.181411E+01,4.320000E+01,3.740939E+00,3.101755E+01,4.390000E+01,3.357541E+00,2.678732E+01,4.530000E+01,3.561585E+00,1.944544E+01
kb3,5.320000E+01,5.472073E+00,2.003876E+01,4.980000E+01,4.857284E+00,2.547950E+01,4.690000E+01,4.870040E+00,2.896300E+01,4.430000E+01,5.389166E+00,3.022240E+01,4.180000E+01,6.782282E+00,2.827044E+01
ku1,9.240000E+01,7.990959E-01,1.117180E+01,7.870000E+01,6.860946E-01,2.005948E+01,6.680000E+01,8.071423E-01,2.848762E+01,5.730000E+01,1.181049E+00,3.557300E+01,4.910000E+01,2.286529E+00,3.850018E+01
ku2,6.390000E+01,1.780564E+00,1.488972E+01,5.300000E+01,1.599922E+00,2.818835E+01,4.570000E+01,2.240183E+00,3.728408E+01,4.270000E+01,4.453911E+00,3.375745E+01,4.150000E+01,8.243520E+00,2.532784E+01
ku3,4.190000E+01,6.758573E+00,2.831693E+01,4.420000E+01,5.370494E+00,3.027692E+01,4.680000E+01,4.850879E+00,2.903958E+01,4.960000E+01,4.830884E+00,2.558862E+01,5.290000E+01,5.421504E+00,2.019215E+01
bcoop12,4.180000E+01,7.293364E+00,2.711497E+01,4.250000E+01,4.467868E+00,3.426130E+01,4.310000E+01,2.845750E+00,3.831136E+01,4.370000E+01,1.935726E+00,3.860276E+01,4.450000E+01,1.426349E+00,3.585919E+01
