,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.343000E+02,2.108271E+00,1.636508E+01,1.949000E+02,2.228742E+00,2.385989E+01,1.713000E+02,2.702725E+00,2.883390E+01,1.542000E+02,3.601664E+00,3.096513E+01,1.408000E+02,5.402102E+00,2.912373E+01
gammam,1.409000E+02,4.291889E+00,3.325394E+01,1.517000E+02,2.459734E+00,3.717598E+01,1.643000E+02,1.685861E+00,3.528384E+01,1.817000E+02,1.301816E+00,2.985737E+01,2.136000E+02,1.156134E+00,2.111382E+01
gammamRNA,1.404000E+02,5.437637E+00,2.907881E+01,1.529000E+02,3.617308E+00,3.111925E+01,1.689000E+02,2.696091E+00,2.929117E+01,1.909000E+02,2.195697E+00,2.466643E+01,2.266000E+02,2.015596E+00,1.757208E+01
gammad,1.352000E+02,7.045367E+00,2.626660E+01,1.352000E+02,7.111757E+00,2.594874E+01,1.351000E+02,7.245016E+00,2.532963E+01,1.350000E+02,7.516425E+00,2.414021E+01,1.348000E+02,8.080537E+00,2.192878E+01
alphaass,2.266000E+02,1.813597E+00,1.847471E+01,1.907000E+02,1.963692E+00,2.609068E+01,1.691000E+02,2.411700E+00,3.101322E+01,1.534000E+02,3.266048E+00,3.287481E+01,1.409000E+02,5.056972E+00,3.031609E+01
alphadiss,1.355000E+02,6.866789E+00,2.658697E+01,1.410000E+02,5.042857E+00,3.034511E+01,1.470000E+02,3.961414E+00,3.230503E+01,1.535000E+02,3.252811E+00,3.287539E+01,1.609000E+02,2.758218E+00,3.235815E+01
phi0,2.327000E+02,2.104207E+00,1.663284E+01,1.941000E+02,2.238042E+00,2.404111E+01,1.707000E+02,2.721419E+00,2.893759E+01,1.538000E+02,3.635654E+00,3.097494E+01,1.404000E+02,5.474010E+00,2.900262E+01
f1,1.378000E+02,5.171880E+00,3.227463E+01,1.377000E+02,5.223114E+00,3.207920E+01,1.374000E+02,5.352308E+00,3.159471E+01,1.368000E+02,5.689602E+00,3.038391E+01,1.356000E+02,6.650987E+00,2.731752E+01
f2,1.352000E+02,7.046192E+00,2.622894E+01,1.352000E+02,7.046743E+00,2.622856E+01,1.352000E+02,7.050538E+00,2.622594E+01,1.351000E+02,7.076548E+00,2.620764E+01,1.344000E+02,7.260194E+00,2.606813E+01
f3,1.618000E+02,5.844090E+00,1.664114E+01,1.534000E+02,5.535665E+00,2.091025E+01,1.459000E+02,5.726305E+00,2.415324E+01,1.389000E+02,6.391223E+00,2.599034E+01,1.323000E+02,7.748416E+00,2.586596E+01
