,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.710000E+02,1.667110E-01,7.347588E+01,1.332000E+02,2.097642E-01,8.989433E+01,1.141000E+02,2.826678E-01,1.045291E+02,1.013000E+02,4.185847E-01,1.173372E+02,9.060000E+01,7.420781E-01,1.253330E+02
gammam,1.074000E+02,7.611433E-01,1.005636E+02,1.167000E+02,3.814915E-01,9.928998E+01,1.266000E+02,2.483876E-01,9.340514E+01,1.421000E+02,1.818389E-01,8.576069E+01,1.737000E+02,1.435580E-01,7.626018E+01
gammamRNA,9.610000E+01,9.258222E-01,1.176683E+02,1.066000E+02,4.664761E-01,1.133157E+02,1.177000E+02,2.943622E-01,1.023811E+02,1.338000E+02,2.081914E-01,8.948888E+01,1.663000E+02,1.592339E-01,7.509743E+01
gammad,1.324000E+02,1.954531E-01,9.656367E+01,1.326000E+02,1.970555E-01,9.567063E+01,1.329000E+02,2.009564E-01,9.356067E+01,1.339000E+02,2.105174E-01,8.872853E+01,1.365000E+02,2.341351E-01,7.840456E+01
alphaass,1.782000E+02,1.518550E-01,7.474304E+01,1.419000E+02,1.882241E-01,8.585954E+01,1.242000E+02,2.498596E-01,9.470081E+01,1.131000E+02,3.673855E-01,1.015566E+02,1.038000E+02,6.706562E-01,1.044197E+02
alphadiss,1.052000E+02,6.886446E-01,1.033928E+02,1.144000E+02,3.703886E-01,1.008452E+02,1.251000E+02,2.491343E-01,9.425670E+01,1.421000E+02,1.861356E-01,8.576613E+01,1.768000E+02,1.490953E-01,7.513087E+01
phi0,1.676000E+02,1.686517E-01,7.451082E+01,1.317000E+02,2.132735E-01,9.085613E+01,1.132000E+02,2.891923E-01,1.054539E+02,1.006000E+02,4.326524E-01,1.181334E+02,8.970000E+01,7.850991E-01,1.254718E+02
f1,1.336000E+02,2.097075E-01,8.959169E+01,1.335000E+02,2.136536E-01,8.954891E+01,1.329000E+02,2.291163E-01,8.937919E+01,1.307000E+02,2.953662E-01,8.863777E+01,1.192000E+02,7.081268E-01,8.321928E+01
f2,1.358000E+02,2.085990E-01,8.695095E+01,1.358000E+02,2.085991E-01,8.695190E+01,1.358000E+02,2.086001E-01,8.696057E+01,1.358000E+02,2.085995E-01,8.701989E+01,1.354000E+02,2.086049E-01,8.742127E+01
f3,1.937000E+02,2.349073E-01,4.959136E+01,1.550000E+02,2.138636E-01,6.897011E+01,1.350000E+02,2.086198E-01,8.795727E+01,1.218000E+02,2.153566E-01,1.073239E+02,1.121000E+02,2.376499E-01,1.272562E+02
