,log10_var,log10_left_bound,log10_right_bound
beta,0.4658288153574364,0.43211631202247147,0.5761165791741485
gammam,-0.004233220950026049,-0.08322316531950777,0.0
gammamRNA,0.7491950422196724,0.6430166670005606,0.7766268344768956
gammad,-2.108852969551229,-3.3010299956639813,-1.0
alphaass,-0.8136087843045069,-0.8738552132265436,-0.6388100220515855
alphadiss,0.9099302597528307,0.7381071526347864,0.9711627716741345
phi0,0.9741430999022149,0.9480031703132306,1.0
f1,1.3872118003137306,1.3486523216000355,1.535621442425249
f2,1.5063697170955042,-3.0,2.0
f3,-2.9006647223140423,-3.0,0.31061069631166316
f12,-0.19688444510997305,-3.0,2.0
f13,-2.5371529641683264,-3.0,0.30299845187844826
f23,-2.5313573316084885,-3.0,2.0
f123,-1.3926522232315866,-3.0,1.5394739657918064
kb1,-0.6439741428068774,-0.6945918858325109,-0.49679980087329145
kb2,-1.8136087843045068,-3.0,-0.5287503559987892
kb3,-2.7354182707619223,-3.0,-2.453327924554425
ku1,0.8700525816935448,0.7215049383051094,0.9241332778614821
ku2,1.7215633183574808,0.48225365863101505,3.0
ku3,-1.0462403082667713,-1.4374308068292283,-0.8605242003678082
bcoop12,0.2127201544178423,-1.3010299956639813,1.3010299956639813
bcoop23,1.1878026387184193,-1.3010299956639813,1.3010299956639813
bcoop13,0.16761267272753008,-0.20241643708204993,0.8272969739678864
bcoop123,0.03382569395331033,-1.3010299956639813,1.3010299956639813
ucoop12,-0.40022606085361173,-1.3010299956639813,1.3010299956639813
ucoop23,0.8654593226619647,-1.3010299956639813,1.3010299956639813
ucoop13,-0.7297871451037574,-1.3010299956639813,-0.45610280386748014
ucoop123,-0.4576726172260256,-1.3010299956639813,1.3010299956639813
