,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.042000E+02,1.892235E+00,1.905126E+01,8.770000E+01,1.915767E+00,2.808464E+01,7.670000E+01,2.250488E+00,3.499340E+01,6.810000E+01,2.959428E+00,3.926856E+01,6.070000E+01,4.601488E+00,3.854580E+01
gammam,7.090000E+01,4.426206E+00,3.278197E+01,7.740000E+01,2.948986E+00,3.331084E+01,8.490000E+01,2.290446E+00,3.000203E+01,9.460000E+01,1.983748E+00,2.445444E+01,1.092000E+02,1.991651E+00,1.691457E+01
gammamRNA,6.770000E+01,4.460107E+00,3.545606E+01,7.440000E+01,2.950462E+00,3.582579E+01,8.220000E+01,2.276330E+00,3.200515E+01,9.240000E+01,1.958479E+00,2.582671E+01,1.078000E+02,1.956815E+00,1.761071E+01
gammad,1.238000E+02,2.305224E+00,1.120247E+01,1.239000E+02,2.312405E+00,1.116498E+01,1.240000E+02,2.329956E+00,1.107429E+01,1.242000E+02,2.373626E+00,1.085511E+01,1.249000E+02,2.487077E+00,1.032482E+01
alphaass,1.057000E+02,1.919877E+00,1.830572E+01,8.950000E+01,1.927320E+00,2.686191E+01,7.870000E+01,2.245752E+00,3.328556E+01,7.040000E+01,2.923859E+00,3.720846E+01,6.320000E+01,4.478272E+00,3.662764E+01
alphadiss,6.330000E+01,4.503128E+00,3.657050E+01,7.040000E+01,2.933322E+00,3.721206E+01,7.860000E+01,2.250299E+00,3.331720E+01,8.940000E+01,1.929194E+00,2.691070E+01,1.056000E+02,1.918508E+00,1.837095E+01
phi0,1.046000E+02,1.896753E+00,1.884505E+01,8.820000E+01,1.909647E+00,2.782893E+01,7.710000E+01,2.229405E+00,3.473582E+01,6.860000E+01,2.904256E+00,3.912552E+01,6.120000E+01,4.425876E+00,3.886468E+01
f1,1.250000E+02,2.499901E+00,1.026177E+01,1.249000E+02,2.512427E+00,1.024884E+01,1.247000E+02,2.548713E+00,1.021090E+01,1.243000E+02,2.657471E+00,1.009268E+01,1.230000E+02,3.021533E+00,9.661704E+00
f2,1.250000E+02,2.502822E+00,1.025513E+01,1.250000E+02,2.501892E+00,1.025942E+01,1.249000E+02,2.495599E+00,1.028859E+01,1.246000E+02,2.453886E+00,1.048647E+01,1.224000E+02,2.213458E+00,1.180216E+01
f3,1.034000E+02,1.229358E+00,2.696370E+01,8.840000E+01,9.244816E-01,4.728902E+01,7.840000E+01,8.407086E-01,6.880811E+01,7.070000E+01,8.747212E-01,9.126268E+01,6.340000E+01,1.081528E+00,1.119463E+02
f12,1.251000E+02,2.519461E+00,1.015787E+01,1.250000E+02,2.519095E+00,1.015993E+01,1.251000E+02,2.516616E+00,1.017412E+01,1.250000E+02,2.499967E+00,1.027057E+01,1.246000E+02,2.396617E+00,1.092517E+01
f13,1.250000E+02,2.502264E+00,1.025454E+01,1.250000E+02,2.498554E+00,1.029820E+01,1.250000E+02,2.486239E+00,1.045187E+01,1.251000E+02,2.452098E+00,1.098904E+01,1.250000E+02,2.439300E+00,1.280158E+01
f23,1.253000E+02,2.809066E+00,9.082813E+00,1.253000E+02,2.808718E+00,9.083980E+00,1.253000E+02,2.806367E+00,9.091899E+00,1.253000E+02,2.790480E+00,9.145831E+00,1.252000E+02,2.688350E+00,9.509298E+00
f123,1.250000E+02,2.501619E+00,1.026055E+01,1.250000E+02,2.498081E+00,1.027443E+01,1.250000E+02,2.479357E+00,1.034854E+01,1.252000E+02,2.382815E+00,1.074752E+01,1.265000E+02,1.938385E+00,1.304454E+01
kb1,1.249000E+02,2.476470E+00,1.040269E+01,1.251000E+02,2.629562E+00,9.600986E+00,1.254000E+02,2.817863E+00,8.784361E+00,1.255000E+02,3.060256E+00,7.934643E+00,1.257000E+02,3.396522E+00,7.016193E+00
kb2,1.250000E+02,2.501497E+00,1.026149E+01,1.243000E+02,2.546705E+00,1.003283E+01,1.235000E+02,2.630965E+00,9.665427E+00,1.220000E+02,2.798135E+00,9.074069E+00,1.201000E+02,3.175244E+00,8.081142E+00
kb3,1.085000E+02,1.579919E+00,1.891566E+01,9.530000E+01,1.314656E+00,2.693738E+01,8.610000E+01,1.285668E+00,3.267747E+01,7.890000E+01,1.426890E+00,3.609276E+01,7.210000E+01,1.930794E+00,3.569107E+01
