,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.631000E+02,2.038578E+00,1.308951E+01,2.131000E+02,2.118710E+00,1.796102E+01,1.842000E+02,2.476920E+00,2.122522E+01,1.631000E+02,3.186610E+00,2.272604E+01,1.457000E+02,4.751938E+00,2.127862E+01
gammam,1.562000E+02,3.426779E+00,2.334208E+01,1.730000E+02,2.477030E+00,2.337185E+01,1.931000E+02,1.994213E+00,2.134792E+01,2.215000E+02,1.744863E+00,1.788756E+01,2.750000E+02,1.721851E+00,1.276436E+01
gammamRNA,1.470000E+02,4.563068E+00,2.156781E+01,1.646000E+02,2.929896E+00,2.326778E+01,1.857000E+02,2.223157E+00,2.167937E+01,2.148000E+02,1.873677E+00,1.819041E+01,2.693000E+02,1.806196E+00,1.282618E+01
gammad,1.441000E+02,4.190527E+00,2.516261E+01,1.443000E+02,4.227179E+00,2.480904E+01,1.449000E+02,4.311975E+00,2.401601E+01,1.460000E+02,4.512434E+00,2.227900E+01,1.492000E+02,5.010551E+00,1.861310E+01
alphaass,2.689000E+02,1.880689E+00,1.311286E+01,2.171000E+02,1.936993E+00,1.811887E+01,1.882000E+02,2.246286E+00,2.146939E+01,1.673000E+02,2.855243E+00,2.316230E+01,1.499000E+02,4.151008E+00,2.221960E+01
alphadiss,1.517000E+02,3.946467E+00,2.252600E+01,1.689000E+02,2.766791E+00,2.314114E+01,1.900000E+02,2.197239E+00,2.131560E+01,2.192000E+02,1.907658E+00,1.789863E+01,2.728000E+02,1.869951E+00,1.282051E+01
phi0,2.440000E+02,2.024904E+00,1.476363E+01,2.058000E+02,2.174945E+00,1.880467E+01,1.811000E+02,2.547558E+00,2.154485E+01,1.622000E+02,3.238671E+00,2.274008E+01,1.462000E+02,4.675267E+00,2.139363E+01
f1,1.584000E+02,2.551163E+00,2.746557E+01,1.582000E+02,2.577045E+00,2.738594E+01,1.576000E+02,2.648363E+00,2.716606E+01,1.560000E+02,2.855166E+00,2.652775E+01,1.515000E+02,3.556335E+00,2.440311E+01
f2,1.511000E+02,4.280159E+00,2.129850E+01,1.511000E+02,4.280518E+00,2.129890E+01,1.511000E+02,4.282963E+00,2.130164E+01,1.508000E+02,4.299754E+00,2.131979E+01,1.490000E+02,4.421030E+00,2.142019E+01
f3,1.950000E+02,3.720223E+00,1.346063E+01,1.774000E+02,3.619037E+00,1.694908E+01,1.630000E+02,3.820925E+00,1.961969E+01,1.507000E+02,4.329814E+00,2.125222E+01,1.395000E+02,5.364784E+00,2.129725E+01
f12,1.472000E+02,4.435660E+00,2.188005E+01,1.472000E+02,4.437303E+00,2.187633E+01,1.472000E+02,4.446342E+00,2.185606E+01,1.470000E+02,4.496693E+00,2.174318E+01,1.461000E+02,4.799421E+00,2.107423E+01
f13,1.612000E+02,1.495364E+00,2.460489E+01,1.612000E+02,1.498827E+00,2.462796E+01,1.611000E+02,1.511126E+00,2.470772E+01,1.609000E+02,1.557225E+00,2.497537E+01,1.600000E+02,1.769714E+00,2.574956E+01
f23,1.446000E+02,5.786933E+00,1.797428E+01,1.446000E+02,5.785331E+00,1.797837E+01,1.446000E+02,5.774454E+00,1.800611E+01,1.447000E+02,5.701095E+00,1.819518E+01,1.454000E+02,5.235865E+00,1.947953E+01
f123,1.467000E+02,4.616639E+00,2.145867E+01,1.466000E+02,4.611538E+00,2.148496E+01,1.468000E+02,4.584562E+00,2.162500E+01,1.477000E+02,4.446902E+00,2.237197E+01,1.523000E+02,3.864992E+00,2.635986E+01
kb1,1.455000E+02,4.908419E+00,2.239332E+01,1.479000E+02,4.380935E+00,2.030563E+01,1.498000E+02,4.133877E+00,1.764296E+01,1.515000E+02,4.103884E+00,1.469486E+01,1.533000E+02,4.320257E+00,1.159844E+01
kb2,1.515000E+02,4.667551E+00,2.195764E+01,1.457000E+02,4.594333E+00,2.141191E+01,1.338000E+02,4.273549E+00,2.086912E+01,1.143000E+02,3.487325E+00,2.121620E+01,8.780000E+01,3.129795E+00,2.072978E+01
kb3,2.166000E+02,3.130457E+00,1.396408E+01,1.909000E+02,2.992559E+00,1.805281E+01,1.725000E+02,3.185507E+00,2.084967E+01,1.575000E+02,3.715427E+00,2.213491E+01,1.443000E+02,4.936072E+00,2.100427E+01
ku1,2.693000E+02,8.799929E-01,1.033989E+01,2.376000E+02,8.639841E-01,1.559763E+01,2.117000E+02,1.001811E+00,2.008568E+01,1.903000E+02,1.330912E+00,2.369143E+01,1.688000E+02,2.198952E+00,2.537646E+01
ku2,1.282000E+02,4.414582E+00,1.996426E+01,1.428000E+02,4.558233E+00,2.115136E+01,1.503000E+02,4.649643E+00,2.184100E+01,1.534000E+02,4.677164E+00,2.219711E+01,1.546000E+02,4.685054E+00,2.234049E+01
ku3,1.455000E+02,4.766363E+00,2.127150E+01,1.593000E+02,3.625062E+00,2.207945E+01,1.750000E+02,3.137820E+00,2.051238E+01,1.948000E+02,2.988553E+00,1.741777E+01,2.235000E+02,3.229703E+00,1.292941E+01
bcoop12,1.518000E+02,4.753226E+00,2.402508E+01,1.516000E+02,4.749138E+00,2.394345E+01,1.512000E+02,4.738034E+00,2.372746E+01,1.500000E+02,4.708177E+00,2.317823E+01,1.475000E+02,4.635433E+00,2.189802E+01
bcoop23,1.468000E+02,6.170096E+00,1.916566E+01,1.467000E+02,5.727008E+00,1.979840E+01,1.467000E+02,4.779127E+00,2.123040E+01,1.464000E+02,3.375457E+00,2.325069E+01,1.441000E+02,2.086112E+00,2.412748E+01
bcoop13,1.480000E+02,4.299815E+00,2.171807E+01,1.543000E+02,3.307391E+00,2.108082E+01,1.583000E+02,2.968300E+00,1.873744E+01,1.621000E+02,2.955039E+00,1.555516E+01,1.664000E+02,3.283561E+00,1.173791E+01
bcoop123,1.483000E+02,5.468559E+00,2.158722E+01,1.481000E+02,5.396829E+00,2.158966E+01,1.477000E+02,5.219803E+00,2.159138E+01,1.470000E+02,4.787334E+00,2.154184E+01,1.456000E+02,4.005437E+00,2.107594E+01
ucoop12,1.552000E+02,1.876507E+00,1.982762E+01,1.521000E+02,2.504701E+00,2.246963E+01,1.490000E+02,3.561052E+00,2.266034E+01,1.462000E+02,4.878513E+00,2.112360E+01,1.447000E+02,5.924313E+00,1.966066E+01
ucoop23,1.458000E+02,2.671399E+00,2.390410E+01,1.467000E+02,4.075162E+00,2.229478E+01,1.467000E+02,5.305157E+00,2.042834E+01,1.468000E+02,5.983629E+00,1.943092E+01,1.469000E+02,6.272570E+00,1.902633E+01
ucoop13,1.611000E+02,2.687245E+00,2.283511E+01,1.580000E+02,2.945335E+00,2.317244E+01,1.543000E+02,3.342802E+00,2.311493E+01,1.498000E+02,4.004782E+00,2.239600E+01,1.438000E+02,5.290126E+00,2.038230E+01
ucoop123,1.527000E+02,2.176922E+00,2.222653E+01,1.499000E+02,3.137933E+00,2.298249E+01,1.470000E+02,4.430546E+00,2.173257E+01,1.451000E+02,5.608118E+00,2.008136E+01,1.444000E+02,6.283884E+00,1.914828E+01
