,log10_var,log10_left_bound,log10_right_bound
beta,0.7702627381705933,0.6918080317184965,0.8034969971596586
gammam,-0.09366495819490939,-0.12488535415180001,-0.014635149717954592
gammamRNA,0.2999429000227671,0.2644942946514288,0.37924624337956303
gammad,-2.9041335465214573,-3.3010299956639813,-1.0
alphaass,-1.786482243003695,-1.949956775703991,-1.727165449778963
alphadiss,0.4865721505183564,0.4286896050507665,0.6485704298794779
phi0,0.16226561429802155,0.0820252887674309,0.19826201368365343
f1,1.9097164532343447,1.761082459044633,1.9463941441078922
f2,1.4345689040341987,-3.0,2.0
f3,-0.39674733801835316,-3.0,0.2913812922330099
f12,1.230959555748569,-3.0,2.0
f13,-0.6601512169623629,-3.0,-0.06005851079214236
f23,-0.2590849235187175,-3.0,2.0
f123,-2.552376902239714,-3.0,1.7110307630414243
kb1,1.0740846890282438,0.9189193541922072,1.1066363991795947
kb2,-2.1636125806735893,-3.0,-0.19158904392877402
kb3,-2.964170174747172,-3.0,-1.67949722913389
ku1,2.588047496986083,2.556683891049655,2.745748064546098
ku2,1.3714373174041008,-0.5809673009754224,3.0
ku3,-1.274905478918531,-2.0,-1.228983642719211
bcoop12,0.561101383649056,-1.3010299956639813,1.3010299956639813
bcoop23,0.8572118423168924,-0.1586793353264485,1.3010299956639813
bcoop13,-0.16437283379010234,-0.23097383936864993,1.3010299956639813
bcoop123,-0.011441043121384433,-0.9005521764173545,1.3010299956639813
ucoop12,-0.05168485931065215,-1.3010299956639813,1.3010299956639813
ucoop23,0.534914104429867,-1.3010299956639813,1.2022728690595836
ucoop13,-1.0619809025237896,-1.3010299956639813,-1.0019825789369907
ucoop123,-0.5027938192960455,-1.3010299956639813,0.18420939147974597
