,log10_var,log10_left_bound,log10_right_bound
beta,1.941511432634403,1.714412629386913,1.971626704318545
gammam,-0.060930250076575765,-0.08676191780051212,0.0
gammamRNA,0.8046164169872552,0.7711774055098282,1.0
gammad,-2.001043559529514,-3.3010299956639813,-1.0
alphaass,-1.9072793553159009,-2.0,-1.8439517204714275
alphadiss,1.6311392502568112,1.572345490243785,2.0936644645255056
phi0,0.4646385590950329,0.23839244136560603,0.49391613789452327
f1,1.621384028481653,1.2467991902355817,1.6598372130889851
f2,1.7059491949102956,-3.0,2.0
f3,-2.550521600812635,-3.0,-0.1552763441348906
f12,-2.1284270644541214,-3.0,2.0
f13,-2.0192242260373785,-3.0,-0.5237902122480804
f23,-0.27400674107527756,-3.0,2.0
f123,-2.6497519816658373,-3.0,1.4051586820329836
kb1,-0.9182927299026508,-1.3533370226769017,-0.8869438822181496
kb2,-2.6784015695346564,-3.0,-1.540782437880233
kb3,-2.803547458296611,-2.8557301646865736,-1.4197129854474895
ku1,0.595606434865603,0.5677239438660702,1.032341984782593
ku2,0.856668483611535,-0.3401193869640007,3.0
ku3,-1.114356128164236,-2.0,-1.070158943193722
bcoop12,1.0920184707527971,-1.3010299956639813,1.3010299956639813
bcoop23,0.028571252692537637,-0.37394475022789286,1.3010299956639813
bcoop13,-0.08024221949810581,-0.14223534875652916,1.3010299956639813
bcoop123,-0.7425614331401862,-1.139597676809447,1.3010299956639813
ucoop12,0.47943133719773645,-1.3010299956639813,1.3010299956639813
ucoop23,-0.2935382623686453,-1.3010299956639813,0.05838793520496173
ucoop13,-0.9779842601822797,-1.3010299956639813,-0.9290210632793328
ucoop123,-1.2340335752142861,-1.3010299956639813,-0.8824915565964013
