,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,8.520000E+01,3.694727E+00,1.443695E+01,7.660000E+01,3.660261E+00,1.920004E+01,7.000000E+01,4.092089E+00,2.258369E+01,6.460000E+01,5.020390E+00,2.443325E+01,6.000000E+01,6.998853E+00,2.379023E+01
gammam,7.660000E+01,5.871675E+00,1.678602E+01,7.940000E+01,4.724644E+00,1.689828E+01,8.240000E+01,4.119391E+00,1.586425E+01,8.600000E+01,3.851865E+00,1.397581E+01,9.060000E+01,3.960082E+00,1.122333E+01
gammamRNA,6.080000E+01,6.920006E+00,2.404540E+01,6.530000E+01,5.042178E+00,2.449995E+01,7.030000E+01,4.126752E+00,2.265510E+01,7.660000E+01,3.683905E+00,1.935990E+01,8.460000E+01,3.677812E+00,1.475948E+01
gammad,8.790000E+01,3.849648E+00,1.286649E+01,8.800000E+01,3.882923E+00,1.275525E+01,8.800000E+01,3.955045E+00,1.252043E+01,8.820000E+01,4.118279E+00,1.201972E+01,8.850000E+01,4.532040E+00,1.091294E+01
alphaass,8.990000E+01,3.975380E+00,1.181439E+01,8.440000E+01,3.714878E+00,1.482364E+01,8.010000E+01,3.743537E+00,1.720899E+01,7.630000E+01,3.950935E+00,1.908672E+01,7.310000E+01,4.331185E+00,2.044753E+01
alphadiss,6.660000E+01,6.490792E+00,2.071661E+01,7.040000E+01,4.883322E+00,2.116384E+01,7.490000E+01,4.100423E+00,1.977041E+01,8.010000E+01,3.741220E+00,1.716590E+01,8.700000E+01,3.791528E+00,1.343338E+01
phi0,8.430000E+01,3.665086E+00,1.490487E+01,7.620000E+01,3.671022E+00,1.938284E+01,6.990000E+01,4.095917E+00,2.259979E+01,6.480000E+01,4.977646E+00,2.440279E+01,6.030000E+01,6.784140E+00,2.397219E+01
f1,8.790000E+01,3.821602E+00,1.293128E+01,8.790000E+01,3.848337E+00,1.288463E+01,8.780000E+01,3.914778E+00,1.276957E+01,8.780000E+01,4.085607E+00,1.247839E+01,8.750000E+01,4.570890E+00,1.168854E+01
f2,8.850000E+01,4.074164E+00,1.206638E+01,8.850000E+01,4.073043E+00,1.207008E+01,8.850000E+01,4.065428E+00,1.209537E+01,8.840000E+01,4.014851E+00,1.226625E+01,8.750000E+01,3.718890E+00,1.338015E+01
f3,8.000000E+01,2.401057E+00,2.308967E+01,7.240000E+01,1.858363E+00,3.493282E+01,6.660000E+01,1.683853E+00,4.640669E+01,6.150000E+01,1.731988E+00,5.720789E+01,5.670000E+01,2.130430E+00,6.555313E+01
f12,8.790000E+01,3.829942E+00,1.289149E+01,8.790000E+01,3.830369E+00,1.289185E+01,8.790000E+01,3.833188E+00,1.289402E+01,8.800000E+01,3.852598E+00,1.290840E+01,8.820000E+01,4.000970E+00,1.297592E+01
f13,8.790000E+01,3.830053E+00,1.285674E+01,8.790000E+01,3.834412E+00,1.287580E+01,8.790000E+01,3.848730E+00,1.293422E+01,8.800000E+01,3.900539E+00,1.310469E+01,8.810000E+01,4.146496E+00,1.349721E+01
f23,8.790000E+01,3.839814E+00,1.289961E+01,8.790000E+01,3.838719E+00,1.290263E+01,8.790000E+01,3.831293E+00,1.292318E+01,8.790000E+01,3.781539E+00,1.306229E+01,8.790000E+01,3.475258E+00,1.399062E+01
f123,8.790000E+01,3.854771E+00,1.285543E+01,8.790000E+01,3.846856E+00,1.287881E+01,8.800000E+01,3.806607E+00,1.299893E+01,8.830000E+01,3.611964E+00,1.361088E+01,9.010000E+01,2.834853E+00,1.670938E+01
kb1,8.860000E+01,3.337067E+00,1.699052E+01,8.830000E+01,3.496929E+00,1.532311E+01,8.800000E+01,3.718484E+00,1.363418E+01,8.780000E+01,4.039360E+00,1.189002E+01,8.750000E+01,4.556183E+00,9.998885E+00
kb2,8.760000E+01,3.821869E+00,1.281109E+01,8.690000E+01,3.781222E+00,1.253304E+01,8.590000E+01,3.754493E+00,1.204934E+01,8.450000E+01,3.798270E+00,1.123929E+01,8.280000E+01,4.065672E+00,9.878717E+00
kb3,8.560000E+01,3.448524E+00,1.477445E+01,7.970000E+01,2.922743E+00,1.911121E+01,7.490000E+01,2.827303E+00,2.201018E+01,7.080000E+01,3.038895E+00,2.349264E+01,6.690000E+01,3.791008E+00,2.289052E+01
ku1,9.810000E+01,3.716493E+00,8.873992E+00,9.340000E+01,3.575572E+00,1.096034E+01,8.890000E+01,3.763855E+00,1.261707E+01,8.440000E+01,4.285213E+00,1.374928E+01,7.980000E+01,5.400964E+00,1.395808E+01
ku2,8.720000E+01,3.191976E+00,1.283965E+01,8.760000E+01,3.767315E+00,1.283982E+01,8.840000E+01,3.894653E+00,1.302987E+01,8.870000E+01,3.909365E+00,1.312215E+01,8.880000E+01,3.911630E+00,1.314705E+01
ku3,6.650000E+01,3.942641E+00,2.261126E+01,7.040000E+01,3.083244E+00,2.354484E+01,7.450000E+01,2.834300E+00,2.222036E+01,7.920000E+01,2.900330E+00,1.944022E+01,8.510000E+01,3.370259E+00,1.523651E+01
bcoop12,8.830000E+01,3.984630E+00,1.307810E+01,8.810000E+01,3.921796E+00,1.301242E+01,8.780000E+01,3.791850E+00,1.281406E+01,8.730000E+01,3.596035E+00,1.220673E+01,8.700000E+01,3.507103E+00,1.053796E+01
bcoop23,8.840000E+01,3.886708E+00,1.342110E+01,8.830000E+01,3.885797E+00,1.341157E+01,8.830000E+01,3.883057E+00,1.338647E+01,8.820000E+01,3.875381E+00,1.332007E+01,8.810000E+01,3.857281E+00,1.314198E+01
bcoop13,8.820000E+01,5.952074E+00,2.079486E+01,8.840000E+01,4.570397E+00,1.988888E+01,8.820000E+01,3.984746E+00,1.750211E+01,8.800000E+01,3.800495E+00,1.448105E+01,8.780000E+01,4.007922E+00,1.108508E+01
bcoop123,8.820000E+01,3.979328E+00,1.303599E+01,8.810000E+01,3.904482E+00,1.297060E+01,8.760000E+01,3.744908E+00,1.276119E+01,8.700000E+01,3.501015E+00,1.209223E+01,8.650000E+01,3.358532E+00,1.028775E+01
ucoop12,8.780000E+01,3.801619E+00,1.288553E+01,8.810000E+01,3.961493E+00,1.297438E+01,8.810000E+01,4.015293E+00,1.303261E+01,8.820000E+01,4.033956E+00,1.305874E+01,8.830000E+01,4.040649E+00,1.306907E+01
ucoop23,9.140000E+01,3.142542E+00,1.025163E+01,8.820000E+01,3.319261E+00,1.171585E+01,8.760000E+01,3.635231E+00,1.230515E+01,8.770000E+01,3.802795E+00,1.272866E+01,8.800000E+01,3.860741E+00,1.303979E+01
ucoop13,9.320000E+01,3.719696E+00,8.880658E+00,9.070000E+01,3.578218E+00,1.095731E+01,8.840000E+01,3.754356E+00,1.257655E+01,8.630000E+01,4.242909E+00,1.368879E+01,8.400000E+01,5.302357E+00,1.393518E+01
ucoop123,8.780000E+01,3.752859E+00,1.287815E+01,8.810000E+01,3.937648E+00,1.295299E+01,8.830000E+01,3.998722E+00,1.301392E+01,8.830000E+01,4.019638E+00,1.304250E+01,8.830000E+01,4.027092E+00,1.305393E+01
